verdict,text,part,mapped_category
ME-13-02-28360-614,"הוגשה חוות דעת הממונה על עבודות השירות, לפיה הנאשם מתאים והביע את הסכמתו לריצוי המאסר בדרך של עבודות שירות.",רקע,תסקיר שירות מבחן
ME-13-02-28360-614,"כמפורט בסעיף40 ב לחוק העונשין, ""העיקרון המנחה בענישה, הוא קיומו של יחס הולם בין חומרת מעשה העבירה בנסיבותיו ומידת אשמו של הנאשם, ובין סוג ומידת העונש המוטל עליו"" כאשר חומרת מעשה העבירה, הינה בנסיבותיו.",רקע,דיון והכרעה
ME-13-02-28360-614,"בדברי ההסבר להצעת החוק צוין, כי יחס הולם"" מבטא את עיקרון הגמול"".",רקע,דיון והכרעה
ME-13-02-28360-614,"נסיבות האירוע אינן קלות. הנאשם נהג ברכב מבלי שקיבל מעולם רישיון נהיגה, ללא ביטוח בתוקף ולאחר ששתה משקאות משכרים. נהיגה כזו מסכנת את ציבור הנהגים, המשתמשים ברכב והולכי הרגל. עבירות התעבורה מעידות על זלזול בחוקי התנועה תוך נטילת סיכונים מיותרים לחייו, לחיי הנוסעים ברכבו ולחיי אחרים, לרבות השוטרים. על האמור יש להוסיף, כי נהיגתו המסוכנת בוצעה שעה שהוא נוהג ללא רישיון נהיגה, ללא ביטוח ואף חמור מזה, שעה שהוא נתון להשפעת משקאות משכרים. הנאשם לא הסתפק בביצוע העבירות הנ""ל, אלא גם ניסה להימלט מהשוטרים בנסיעה מהירה בתוך העיר ואחר כך כשהרכב עצר ניסה להימלט רגלית. מעשיו אלה מעידים על זלזול ברשויות אכיפת החוק והיעדר מורא מאוכפיו.",רקע,דיון והכרעה
ME-13-02-28360-614,"ישנה חומרה טבועה בעבירות הנשק אשר מלוות בחשש שמא יעשה שימוש אסור בו. נשק המוחזק באופן לא חוקי סופו גם שיעשה בו שימוש עברייני ואפילו קטלני. במקרה זה בוצע ירי באוויר, ע""י חברו, בתוך העיר רהט וברור שגם ירי באוויר בנסיבות אלה נושא עמו סיכון מובנה.",רקע,דיון והכרעה
ME-13-02-28360-614,"עבירות נשק ובכללן נשיאתו, יש עמן פגיעה בערך חברתי מוגן ראשון במעלה והוא שמירה על ביטחונו של הציבור. כמו כן, ישנה פגיעה ביכולתם של השוטרים לשמור על הסדר והביטחון ולבצע את עבודתם נאמנה מבלי שהנאשם יכשיל אותם בעת מילוי תפקידם. אלו ערכים חברתיים שיש לשמור עליהם מכל משמר ולכבדם ופגיעה בהם תגרור אחריה תגובה קשה. בנוסף לאמור, ישנה פגיעה גם בציבור המשתמשים ברכב ובדרך בהעמידם בסכנה נוכח נהיגתו של הנאשם הנוסע בניגוד לחוקי התעבורה, דהיינו ללא רישיון נהיגה, ללא ביטוח וכשהוא נתון להשפעת משקאות משכרים ודרך נהיגתו היא כמתואר בכתב האישום שתוקן על פי הסכמות הצדדים.",רקע,דיון והכרעה
ME-13-02-28360-614,"על פי התיקון לחוק העונשין בעניין הבניית הענישה ובשים לב לעקרון הלימות הענישה ונימוקי הצדדים, נראה שהמקרה מחייב ענישה ממשית וזו גם מדיניות הענישה הנהוגה במקרים מעין אלה. ניתן ללמוד לענייננו בעניין חומרת עבירות הנשק מע""פ 3300/06 סולטאן אבו סנינה נ' מדינת ישראל, שם נקבע:",רקע,דיון והכרעה
ME-13-02-28360-614,"בע""פ 910/85 אברהים קונדוס ואח' נ. מדינת ישראל, תק-על 86/2, עמ' 670, נקבע:",רקע,דיון והכרעה
ME-13-02-28360-614,סעיף 40 יג(א) לחוק מתווה את הדרך לקביעת מתחם ענישה בריבוי עבירות:,רקע,דיון והכרעה
ME-13-02-28360-614,"""(א)הרשיע בית המשפט נאשם בכמה עבירות המהוות אירוע אחד, יקבע מתחם עונש הולם כאמור בסעיף 40 ג(א) לאירוע כולו, ויגזור עונש כולל לכל העבירות בשל אותו אירוע.",רקע,דיון והכרעה
ME-13-02-28360-614,"(ג)	 בגזירת העונש לפי סעיף זה, יתחשב בית המשפט, בין השאר, במספר העבירות, בתדירותן ובזיקה ביניהן, וישמור על יחס הולם בין חומרת מכלול המעשים ומידת אשמו של הנאשם לבין סוג העונש, ואם גזר עונש מאסר – לבין תקופת המאסר שעל הנאשם לשאת.""",רקע,דיון והכרעה
ME-13-02-28360-614,"נראה שעל פי הפסיקה הנוהגת, מדיניות הענישה הנהוגה ונסיבות האירועים, מתחם העונש ההולם בנוגע לעבירת נשיאת הנשק נע בין שישה חודשים ועד שנתיים.",רקע,דיון והכרעה
ME-13-02-28360-614,מתחם העונש ההולם בנוגע לעבירת הפרעה לשוטר בעת מילוי תפקידו הוא בין מאסר מותנה לחצי שנת מאסר.,רקע,דיון והכרעה
ME-13-02-28360-614,"מתחם העונש ההולם בנוגע לעבירות התעבורה, נהיגה ללא רישיון נהיגה וללא ביטוח ונהיגה תחת השפעת משקאות משכרים נע בין מאסר מותנה למאסר בעבודות שירות וכן לקבל ולהחזיק רישיון נהיגה.",רקע,דיון והכרעה
ME-13-02-28360-614,"בנסיבות העניין, מאחר ומדובר בנאשם שביצע את כל העבירות במסכת אירועים אחת מתמשכת, נראה שיהיה זה נכון לגזור עונש אחד כולל לכל מסכת העבירות.",רקע,דיון והכרעה
ME-13-02-28360-614,"השיקול של הרתעת הנאשם בפרט והציבור בכלל גובר בנסיבות העניין על הצורך להתחשב בנסיבותיו האישיות של הנאשם. עם זאת, יש להתחשב בנסיבותיו האישיות בעת גזירת העונש. לזכות הנאשם אני לוקח בחשבון את הודאתו בעובדות כתב האישום המתוקן שחסכה זמן שיפוטי, זמנם של עדים ומזמנה של התביעה. בנוסף לאמור, הנאשם הביע בפני שירות המבחן חרטה על מעשיו. עוד אני לוקח בחשבון את נסיבות חייו של הנאשם שברקע רצח שבוצע במשפחה כפי שעולה מהתסקיר. את העובדה שאין לו עבר פלילי, את גילו הצעיר ואת חלקו המינורי באירוע הנשק כאשר יש לזכור שהנשיאה של הנשק ביחס לנאשם שבפני היא למעשה קונסטרוקטיבית בלבד ומי שהחזיק בנשק בפועל וגם ירה בו הוא אדם אחר. כמו כן, בחשבון השיקולים ראיתי לנגד עיני גם את המלצת שירות המבחן. יצוין, כי העבירות התעבורה בהן הורשע הנאשם, נהיגה ללא רישיון נהיגה, ללא ביטוח ותחת השפעת משקאות משכרים, לא מביאה בדרך כלל לתוצאה של מאסר לריצוי בפועל ומתחם הענישה הוא כפי שפורט לעיל וזאת הגם שבכתב האישום מתוארות נסיבות מחמירות ומנגד, העבירה של נשיאת נשק היא בדרך כלל בגינה מושת מאסר לריצוי בפועל, אך בתיק זה, כפי שכבר פורט, הנאשם לא נשא פיזית את הנשק וגם לא עשה בו שימוש. עוד יש לציין, כי לראשונה בחייו הנאשם היה עצור מיום 10/2/13 ועד 19/3/13 ולאחר מכן שוחרר בתנאים מגבילים בהם שהה במשך שישה חודשים. יש לקוות שלמד את הלקח הראוי וגם הורתע.",רקע,דיון והכרעה
ME-13-02-28360-614,"לאחר ששמעתי את התובעת, את ב""כ הנאשם, עיינתי בתסקיר שירות המבחן ובחוות דעת הממונה על עבודות השירות ובנימוקים לעיל, אני דן את הנאשם לעונשים הבאים:",רקע,דיון והכרעה
ME-13-02-28360-614,"6 חודשי מאסר לריצוי בפועל אשר ירוצו בעבודות שירות במעש באר שבע, חמישה ימים בשבוע, 8.5. שעות עבודה יומיות. הנאשם יתייצב לתחילת ריצוי המאסר ביום 19/1/14 במשרדי הממונה על עבודות השירות ליד כלא באר שבע בשעה 08:00.",רקע,דיון והכרעה
ME-13-02-28360-614,6 חודשי מאסר על תנאי שלא יעבור במשך 3 שנים מהיום עבירה מהעבירות בהן הורשע בתיק זה או עבירה של נהיגה בזמן פסילה.,רקע,דיון והכרעה
ME-13-02-28360-614,"הנאשם ישלם קנס בסך 10,000 ₪ או  יאסר למשך שלושה חודשים תחתיו. בהסכמת הסנגור אני מורה, כי הערבון בסך 10,000 ₪ שהופקד בתיק המעצרים יועבר לטובת הקנס.",רקע,דיון והכרעה
ME-13-02-28360-614,"אני פוסל את הנאשם מלקבל או להחזיק רישיון נהיגה לכל סוג של כלי רכב מנועי למשך שלוש שנים מהיום וזה במצטבר לכל עונש פסילה שהנאשם מרצה, אם מרצה.",רקע,דיון והכרעה
