verdict,text,part,mapped_category
ME-14-03-48488-922,"חוק העונשין, תשל""ז-1977: סע'  144(א), 144(ב), 454",nothing,מידע אחר
ME-14-03-48488-922,"בתפ""ח (חיפה) 4072/07 מדינת ישראל נ' מוחמד בדראן (פורסם במאגרים, 24.9.2008)] שם, השתמש הנאשם במטען חבלה מאולתר וגרם נזק פיסי לשני אנשים הוא נדון לעונש מאסר של 42 חודשים ו-18 חודשים על תנאי, וכן חויב בתשלום פיצוי בסך 27,500 ₪.","ד.	טיעוני ב""כ הצדדים",דיון והכרעה
ME-14-03-48488-922,"ב""כ הנאשם עתר אף הוא לבית המשפט לכבד את הסדר הטיעון, בהדגישו כי הקשיים הראייתיים עליהם הצביע ב""כ המאשימה הינם מהותיים, ובכל זאת הנאשם בחר ליטול אחריות למעשיו והודה בבית המשפט. לדבריו, ההסדר מגלם בתוכו גם התחשבות בגילו הצעיר של הנאשם ובמצבו הכלכלי הקשה, לפיו הנאשם התגורר במחסן עד למעצרו.","ד.	טיעוני ב""כ הצדדים",דיון והכרעה
ME-14-03-48488-922,"הנאשם נשא דברו בבית המשפט. הוא הביע צער וחרטה על מעשיו, וכן הביע אמונו שלא ישוב עוד להיות נאשם בבית המשפט.",ה.	דברי הנאשם ,דיון והכרעה
ME-14-03-48488-922,"עסקינן בצעיר שעבד בעיריית תל אביב, וזאת לאחר שנקלט בעבודתו על אף עברו הפלילי.",ו.	דיון,דיון והכרעה
ME-14-03-48488-922,"הנאשם ייצר מטען חבלה שתוכנן כך שיגרום למות אדם עם התפוצצותו, והוא הניח אותו מתחת למושב נהג של אדם עמו לא היה לו כלל סכסוך. מכך משתמע שהנאשם בעצם שימש ""חרב להשכיר"" והוא הצית את הפתיל וגרם להתפוצצות מטען החבלה כנראה כ""אות אזהרה"" למשתמש ברכב.",ו.	דיון,דיון והכרעה
ME-14-03-48488-922,"כשנעצר הנאשם הוא שמר על זכות השתיקה, ולא נתן הסבר להמצאות DNA  על מצית שנתפסה בסמוך לזירת העבירה, עניין זה היה בעוכריו. התביעה, כמו גם ההגנה,  לא היתה בטוחה בתוצאות המשפט, ועל כן שתיהן בחרו ""למזער"" את הסיכון – זו – שמא יזוכה הנאשם, וזה – שמא ייענש בחומרה, ועל כן הגיעו להסדר טיעון.",ו.	דיון,דיון והכרעה
ME-14-03-48488-922,"הפסיקה מצביעה על חומרת העבירה בה הורשע הנאשם, כמצוין בע""פ 5995/11, שנזכר לעיל, שם נקבע:",ו.	דיון,דיון והכרעה
ME-14-03-48488-922,עסקינן בענייננו בהסדר טיעון הכולל עתירה משותפת לעונש –,ו.	דיון,דיון והכרעה
ME-14-03-48488-922,"כפי שפירטתי בגזר הדין בת""פ 22678-12-13 (ניתן ביום 9.4.14) הוראת בית המשפט העליון היא כי על אף קיומו של מנגנון הבניית שיקול הדעת בענישה, עומדת בעינה ההלכה שנקבעה בע""פ 1958/98, לפיה ככלל, על בתי המשפט לכבד הסדרי טיעון, אלא אם כן אלו עומדים בניגוד לאינטרס הציבור, וזאת, בהתחשב בהסתמכותם של הנאשמים על תוכן ההסדר בתכנון צעדיהם.",ו.	דיון,דיון והכרעה
ME-14-03-48488-922,"עיון בפסיקה שהציגו הצדדים מגלה כי העונש המוסכם אינו חורג באופן משמעותי מהמקובל בגין עבירות דומות, מה גם שקיימים קשיים ראייתיים בתיק.",ו.	דיון,דיון והכרעה
ME-14-03-48488-922,"אשר על כן, ולאור המקובץ לעיל, החלטתי לכבד את הסדר הטיעון.",ו.	דיון,דיון והכרעה
ME-14-03-48488-922,"ב""כ המאשימה ציין כי נפגעי העבירה פוצו על ידי חברת הביטוח, והם אף אינם עותרים לקבלת פיצוי נוסף. עוד לדברי ב""כ המאשימה, ""אין להם עניין בתיק"", שכן לטענתם הם אינם מסוכסכים עם הנאשם.",ו.	דיון,דיון והכרעה
ME-14-03-48488-922,משכך–לא אחייב את הנאשם בתשלום פיצוי למתלוננים.,ו.	דיון,דיון והכרעה
ME-14-03-48488-922,"עקב מצוקתו הכלכלית של הנאשם, עתר ב""כ המאשימה לבית המשפט להטיל עליו קנס סמלי, וב""כ הנאשם הצטרף אליו.",ו.	דיון,דיון והכרעה
ME-14-03-48488-922,"דומני, שאין בקנס סמלי כדי להרתיע והוא עלול להכביד על הנאשם עם שחרורו ממאסרו, באופן שיכול אפילו להביא לכך שימעד ויבצע עבירה פלילית כדי לשלם את הקנס. לעומת זאת התחייבות בסכום גבוה יש בה כדי להרתיע נאשם מנקיטה בדרך פעולה דומה בעתיד.",ו.	דיון,דיון והכרעה
ME-14-03-48488-922,אשר על כן אני מטילה על הנאשם את העונשים הבאים:,ו.	דיון,דיון והכרעה
ME-14-03-48488-922,42 חודשי מאסר החל מיום מעצרו בתאריך 25.2.2014.,ו.	דיון,דיון והכרעה
ME-14-03-48488-922,"18 חודשי מאסר על תנאי, והתנאי הוא שלא יעבור תוך 3 שנים מיום שחרורו ממאסר עבירה מהעבירות בהן הורשע, או כל עבירת אלימות מסוג פשע.",ו.	דיון,דיון והכרעה
ME-14-03-48488-922,"הנאשם יחתום על התחייבות על סך 25,000 ₪, לפיה הוא לא יעבור העבירה בה הורשע או כל עבירת אלימות מסוג פשע, וזאת תוך שנתיים מיום שחרורו ממאסר.",ו.	דיון,דיון והכרעה
ME-14-03-48488-922,לא תיחתם ההתחייבות – יאסר הנאשם ל-100 ימים.,ו.	דיון,דיון והכרעה
