verdict,text,part
ME-19-02-70401-748,"בתסקיר משלים נמסר שמדוח סוציאלי שהתקבל ממרכז חוסן עלה שהנאשם מגיע בקביעות במשך שנה לפגישות עמו. לאורך השנה שיתף באופן קונקרטי ללא יכולת להתבוננות פנימית ורגשית, וכי כל הניסיונות לפתח את השיח הרגשי עמו נתקלו בהתנגדות. בוועדת אבחון שהתקיימה בסוף חודש ינואר 20' הנאשם לא הראה נזקקות טיפולית והטיפול בו כמעט והופסק. במעמד הוועדה הנאשם ביקש הזדמנות נוספת וזו ניתנה למשך 3 חודשים. מאז הוא המשיך להגיע לפגישות, לשתף באופן קונקרטי ולא חל שינוי בהתייחסותו, הוא לא אפשר העלאת תכנים רגשיים והתבוננות פנימית על התנהלותו וחייו. מאז הדיון האחרון התקיימו 4 פגישות נוספות עמו, ובפגישות אלה החל תהליך של שינוי ביכולתו לשתף באופן כן ופתוח יותר. בפגישה נוספת שהתקיימה עמו בשירות המבחן, חזר בו מהדברים שאמר במפגש הקודם עמו ותאר באופן שונה את השתלשלות האירוע בעבירה. לדברי בתקופה בה היה צורך סמים מסוג קנאביס באופן יומיומי, פנו אליו אנשים מהם נהג לרכוש את הסמים והציעו לו לגדל סמים. מסר שהתלבט אך התפתה לתמורה הכספית שהוצעה לו והסכים לבצע את העבירות. בנוסף הנאשם נטל אחריות על גניבת החשמל והסביר שכחלק מהכנת המעבדה בדירה נשלח חשמלאי מטעמם של מפעיליו. הנאשם מסר שאינו יודע פרטים אודות מפעיליו וכי ניתק עמם את הקשר. הנאשם הסביר שהבין כי עליו לשתף בכנות ובתוך כך לשתף בנסיבות מותו של אביו אשר שם קץ לחייו ולא נפטר מאירוע בליבו כפי שמסר תחילה. הנאשם תאר תחושתו שהוא עובר שינוי מסוים מאדם סגור ומופנם שאינו מראה חולשה וכי הוא מתחיל להתבונן על חולשותיו. הנאשם הביע מוטיבציה חיצונית להמשך הטיפול ולדבריו כיום מבין את חומרת העבירות. הנאשם ביטא חשש מפני הטלת עונש של מאסר בפועל. שירות המבחן התרשם גם בשלב זה מקשייו של הנאשם להתחבר ברמה רגשית לקווים העברייניים באישיותו, עדיין העריך שרב הנסתר על הגלוי בכל הקשור לנסיבות שהובילו אותו לביצוע העבירה ולאופי קשריו עם גורמים עברייניים, וכי החרטה שמבטא כיום מקורה במחירים שמשלם, אך לא מתוך תובנה אמיתית לחומרת מעשיו. על אף הנכונות אותה מבטא הנאשם להמשך הטיפול, שירות המבחן שקל את משך הזמן הארוך בו הוא מטופל במסגרות טיפול שונות ללא תמורות מהותיות בעמדותיו, תוך שהנאשם מתקשה בשיתוף כן בקורותיו. שירות המבחן הביע ספקנות באשר ליכולותיו של הנאשם להתמיד בטיפול הדורש כנות, פתיחות ואמון, לצד יכולת להתבוננות פנימית. שירות המבחן התרשם מקיומה של מוטיבציה חיצונית בלבד בשל אימת הדין, ולאור זאת שב על עמדתו ונמנע מהמלצה טיפולית.",תסקירי שירות המבחן
ME-19-02-70401-748,"עו""ס לילי קנטי מהיחידה לטיפול בהתמכרויות בטבריה – העידה שהיא מכירה את הנאשם מזה כשנה, הוא מגיע בעקביות למפגשים עמו, עושה בדיקות שתן נקיות, קשה לו להיפתח רגשית, הוא אדם סגור אך יכול לעשות תהליך, הוא צריך זמן. בסמוך לפני מועד הטיעונים לעונש משהו זז אצלו במבחינה רגשית. בתקופה שהוא גידל סמים הוא היה בשלב של שימוש יומיומי. אינה יכולה לומר שהוא סיים הליך שיקומי. הוא יכול לעבור תהליך טיפולי, אך הוא עדיין לא עבר אותו, הוא נמצא בתחילת הדרך.",ראיות לעונש
ME-19-02-70401-748,"חוות דעת שנערכה על ידי עו""ס שרון ימיני מטעם ""המכון לטיפול בהפרעות התנהגות והתמכרויות"" (נ/4) – הנאשם החל לצרוך סמים מסוג קנאביס לאחר שחרורו מהצבא ודווח שהשימוש לא פגע בתפקודו. הנאשם נענה להצעה לגדל סמים, ולשם כך גייס את כל חסכונותיו ונטל הלוואה וכיום מכיר בכך שציפה להשיג רווח כספי. ביטא צער על העבירות, מכיר בהשלכות על עתידו. בחודש אוגוסט 19' השתלב במרכז חוסן, תאר שהטיפול מעמת אותו עם הצורך להיחשף ולהציג צדדים פחות מוצלחים באישיותו, לאחר שלאורך חייו התרגל לטשטש חלקים חלשים ולהימנע מחשיפת חולשה ואף להימנע מהתבוננות על מצוקות וכישלונות. דפוס נוקשה זה נסך בנאשם כוח ואפשר לו לעמוד באתגרים בחייו. בשנה האחרונה חלו שיבושים אובייקטיביים בטיפול בשל סיבות שקשורות במטפלת וכן בשל מגבלות הקורונה. בשיחה עם המטפלת במרכז חוסן מסרה שמה שנראה כהסתרה או הגנה על שותפים לעבירה מהווה אתגר בטיפול, הנאשם משתף פעולה, והוא מגלה חרדה באשר לחובותיו הכספיים ובפרט חושש שלא יוכל לעבוד ולהחזיר את חובותיו. בסיכום צוינה ההתרשמות מהנאשם כאדם אחראי וחרוץ, בעל יכולת גבוהה לתקשורת ולתפקוד במסגרות, פורע כיום את חובותיו באופן מסודר מתוך רצון לקיים חיים יציבים. מתמודד בתקופה זו עם תחושת אשם כלפי משפחתו, שלילת חירותו, חוסר וודאות וחרדה מפני תוצאות ההליך וחובות כספים לגורמים שונים. הנאשם מבין את טעותו במעשיו בעבירה ומצטער עליהם והתנהגותו מובנת על רקע שיבוש חמור בשיקול הדעת של אדם צעיר שלראשונה בחייו התנסה בניהול אורח חיים עצמאי. הנאשם השתלב בטיפול גמילה מסמים, מבטא רצון להמשך הטיפול, אשר אופיין בחוסר יציבות במהלך השנה האחרונה מטעמים אובייקטיביים ולהערכת המאבחן קיימת חשיבות רבה בהמשך הקשר הטיפולי באופן רציף במרכז חוסן. להתרשמותו הטלת עונש מאסר ממושך תחדד את אחריותו של הנאשם לעבירות אך היא עלולה לחבל ביכולתו לשקם את עצמו כלכלית ותעסוקתית, ותפגע בעקרון השיקום. הומלץ על המשך הטיפול במרכז חוסן ומאסר לריצוי בעבודות שירות.",ראיות לעונש
ME-19-02-70401-748,"בעדותו של עו""ס שרון ימיני בבית המשפט העיד שדפוסי הסתרה וחוסר יכולת להיפתח הביאו את הנאשם למקום בו הוא נמצא וזהו דפוס שיש לעבוד עליו בטיפול. הוא לא טיפל בנאשם, אלא פגש את הנאשם לפגישה יחידה ותסקיר שירות המבחן לא היה בידו.",ראיות לעונש
ME-19-02-70401-748,"אינה מוזורוב, אמו של הנאשם – העידה שהמשפחה הגיעה לישראל בשנת 1996. היא הייתה לבד עם שלושה ילדים. בעלה היה בישראל 3 שנים, פתח עסק והסתבך, הנאשם היה בן 5 לא ידע מה בדיוק קרה כי לא רצתה לספר לו. נאמר לו שאביו נפטר ממחלה ורק כשהיה נער סיפרה לו מה בדיוק קרה עם אביו. בכל התקופה הזו עבדה בשלוש עבודות כדי לספק את צרכי ילדיה. לנאשם הייתה חסרה דמות אב, המשפחה מאוד קרובה ועוזרת זה לזה, האחים שלו עוזרים לו מאז ילדותו. לא הייתה שום סיבה לבצע את העבירה וזה שבר את המשפחה. הוא עזב את העיר כי לא מצא את עצמו. תמיד סיפר שהכל בסדר ולא רצה להראות למשפחה שהוא לא מצליח. הוא עשה טעות חמורה ומודע לכך. הוא חזר מהמעצר שבור, היה סגור בתוך עצמו ולא ישן בלילות. הוא קיבל שיעור לכל החיים. הוא עשה טעות אך יש לתת לו הזדמנות לעבור טיפול. הוא מנסה לחזור לחיים נורמטיביים. אם הוא יחזור לכלא, זה ישבור אותו.",ראיות לעונש
ME-19-02-70401-748,"דימטרי מורוזוב, אחיו של הנאשם – העיד שמאז שהנאשם נולד הוא ליווה אותו. הם עברו תקופה קשה כשהנאשם היה בן 5 ואביהם נפטר. מגיל צעיר הוא והנאשם החלו לעבוד, ולעזור לאמם. הנאשם מעולם לא עשה בעיות, המשפחה מגובשת וקרובה. המשפחה מגנה את הטעות שעשה וכיום מבקשים לתת לו הזדמנות להשתקם. אם יכנס לכלא הוא ישבר ואמם תתמוטט.",ראיות לעונש
ME-19-02-70401-748,"ילנה נולדמן אחות הנאשם – העידה על הקרבה בין האחים במשפחה, עברו ילדות לא קלה, לאחר שאביהם התאבד. בתקופה זו נקלעו לקשיים כלכליים ואמם ניסתה לפרנס את הבית והאחים גידלו את הנאשם. היום מצבם הכלכלי יציב. מעולם לא היו בעיות עם הנאשם. הם הזדעזעו ששמעו על מעשיו. הנאשם התבייש במעשיו ומאז ששוחרר לא הפסיק להתנצל. הוא עזב את העיר וסטה מהדרך, הוא חזר הביתה במצב נפשי קשה, עזרו לו וניסו לשקם אותו והוא החל לחזור לדרך הישר, מצא עבודה ובת זוג. אם הוא יחזור לבית הסוהר הוא ישבר רגשית וכלכלית. אין למשפחה שום רקע פלילי, הוא בחור צעיר, עשה טעות חמורה, הבין את חומרת מעשיו ולעולם לא יחזור על כך, ויש לתת לו הזדמנות לשקם את חייו.",ראיות לעונש
ME-19-02-70401-748,הסכם (הסדר חוב) בין הנאשם (ואדם נוסף) לבין זוכה בהוצאה לפועל (בעלת הדירה) להחזר חוב של הנאשם לאחר שניתנו פסקי דין בהיעדר הגנה והזוכה הגישה את פסקי הדין לביצוע בלשכת ההוצאה לפועל (נ/1).,ראיות לעונש
ME-19-02-70401-748,"מכתב מהחברה שבה עובד הנאשם (נ/2). מציין שהם מכירים את הנאשם מהתקופה האחרונה, והוא מבצע את תפקידו היטב. משמש כמנהל פרויקט, תוך גילוי מצוינות ומשמעת בתפקידו. בחברה מודעים לכתב האישום, ולמרות זאת החליטו לתת לו הזדמנות לשקם את חייו כיוון שהוא רכש את אמונם, הוא בעל אופי טוב ומקיים קשר אנושי טוב. לאחרונה נשקל קידומו בעבודה ומבקשים להתחשב בניסיונו לשקם את חייו ובכוונתו להינשא ולהקים בית בקרוב.",ראיות לעונש
ME-19-02-70401-748,"מכתב ממפקדו של הנאשם בשירותו הצבאי (נ/3). צוין שהנאשם שירת תחת פיקודו בשנת 2016 לאחר שהיה נהג מבצעי בסיירת עוקץ, ביצע משימות לוגיסטיות באימוני מילואים מורכבים ושימש כיד ימינו, חייל וחבר נאמן ומסור, אחראי, בעל יכולות חברתיות גבוהות ואנשי המילואים אהבו וכיבדו  אותו. הנאשם שיתף אותו בעבירה בה הורשע וביטא צער וחרטה על מעשיו. בטוח בשיקומו וכי לא יחזור לבצע עבירות.",ראיות לעונש
ME-19-02-70401-748,"לטענת ב""כ המאשימה, עו""ד איריס פיקר, הערך החברתי שנפגע הוא הגנה על הציבור מפני הנזקים הנלווים לשימוש בסמים. נזקי הסמים כוללים נזקים ישירים למכורים לסמים ונזקים עקיפים ובכללם עבירות אלימות ורכוש המבוצעות לשם השגת הסם. עבירות של מעבדות לגידול סם אינן עבירות שמבוצעות על ידי מכורים לסמים אלא מבוצעות לשם צורך כלכלי. הערך המוגן בעבירת הגניבה הוא הגנה על אינטרסים קנייניים, ובמקרה זה החשמל שייך לציבור כולו. הנסיבות הקשורות בביצוע העבירה – ביצוע עבירות מעבדה דורש השקעה כספית גדולה, צריך לשכור דירה ולצייד אותה בציוד מתאים ופעולות נוספות לשם הקמת המעבדה. בנוסף נדרש ידע רב ומכאן שלא מדובר בעבירה ספונטנית. הנזק הפוטנציאלי קשור בכמות הסם ובמקרה זה כ-80 ק""ג. הסיבה לביצוע העבירה היא רווח כספי ולא התמכרות לסמים. בעבירות אלה מתחם העונש נקבע בהתאם לכמות הסם שנמצאה במעבדה. המאשימה עתרה למתחם של 24 ועד ל-48 חודשי מאסר בפועל. שירות המבחן התרשם שרב הנסתר על הגלוי. מובן מדוע הנאשם חושש לחשוף האם היו לו שותפים להקמת המעבדה. שירות המבחן לא בא בהמלצה טיפולית. המטפלת שבאה להעיד לטובתו, אמרה בעצמה שהנאשם לא השתקם, גם אם יש לו פוטנציאל לשיקום. לכן לא ניתן לחרוג משיקולי שיקום במקרה זה. המאבחן הפרטי שהעיד אינו מכיר את הנאשם, אלא פגש אותו לזמן קצר מבלי להבין מה מניע אותו. חוות דעתו אינה עדיפה על שירות המבחן אשר ליווה את הנאשם במשך שנה ו-3 חודשים, וזו אינה חוות דעת רצינית. הנאשם טופל במשך יותר משנה, הגיע לפגישות, לא נפתחו לחובתו תיקים נוספים ונסיבות חייו אינן פשוטות. יש לו משפחה חמה. למרות שעל פי הסדר הטיעון הוסכם שהמאשימה תגביל את עצמה לעונש של 30 חודשי מאסר בפועל, ועל אף שהתסקיר לא בא בהמלצה שיקומית ולא קיימים טעמי שיקום, המאשימה עותרת לעונש של 27 חודשי מאסר בפועל.",טיעוני הצדדים
ME-19-02-70401-748,"לטענת ב""כ הנאשם, עו""ד גיא מימון, במקרה זה יש לבכר את שיקומו של הנאשם ולחרוג ממתחם העונש משיקולי שיקום, חרף המלצת שירות המבחן. הנאשם טופל בבית חוסן במשך שנה. מדובר באדם המושקע כולו בטיפול, גם אם הוא נמצא בראשיתו של תהליך, כפי שהעידה העובדת הסוציאלית מהיחידה לטיפול בהתמכרויות. קיימת סתירה בין עמדת שירות המבחן לבין עמדת המטפלת מבית חוסן – שירות המבחן סבור שאין להמשיך את השיקום ואלו בית חוסן סבורים שיש להמשיך את הטיפול בו. בשל מגבלות הקורונה פגישות בוטלו ויתכן שאלמלא כך הדברים היו נראים אחרת. סיכויי שיקומו טובים, הוא ימשיך בעבודתו וכפי שעלה גם מתסקיר שירות המבחן הוא צפוי לקידום בעבודה. בעוד כשנה הוא יהיה בתפקיד ניהולי וככל הנראה נשוי לחברתו. הוא עזב את נתניה, מקום ביצוע העבירה, שם היה בריחוק מבני משפחתו ומהמעגל הקרוב אליו ומצב זה גרם לו לנסיגה. חזרתו למשפחתו ולעיר מגוריו מביאה לידי ביטוי את הפוטנציאל שלו. התסקיר אינו שלילי במהותו, העו""ס המטפלת בו העידה שיש תקווה וסיכוי לשיקום. מסקנתו של שירות המבחן לפיה אינו יכול לשלול חזרה להתנהגות דומה בעתיד, היא מסקנה מרחיקת לכת שאינה מתיישבת עם הנתונים אודות הנאשם. לנאשם אין קשרים שוליים, הוא ניתק את עצמו מסביבת העבירה וחזר לתפקוד נורמטיבי, כפי שעשה כל חיו. הנאשם שיתף פעולה והגיע לכל המפגשים בשירות המבחן וההתרשמות לאחר השתתפותו בקבוצת עצורי הבית היא שהוא נמצא בראשיתו של תהליך, אך התקשה להתחבר למקומות רגשיים כאובים אצלו. הקושי בחיבור לעולמו הפנימי המורכב הנובע מילדותו הקשה. הנאשם שהה בית המעצר כמעט חודש וחצי אשר גרמו לו לתמורה אמיתית בחייו. בהמשך לכך היה במעצר בפיקוח אלקטרוני במשך 9 חודשים, וכיום הוא מטופל בבית חוסן ומוסר בדיקות שתן נקיות. הנאשם חווה טרגדיה בגיל 5 בעת ששמע את זעקות השבר ואת האב תלוי מהתקרה. זו סיטואציה איומה שמלווה אותו למשך כל חייו וכבר כילד פיתח מנגנוני הגנה. אמו הייתה נוכחת נפקדת בגלל המצב והוא נלחם להתקדם בחייו. למרות דברי שירות המבחן, הנאשם נטל אחריות מלאה על מעשיו, ללא קשר למעשיהם של אחרים, שהנאשם לא שיתף בחלקם. הוא עשה זאת כבר בחקירתו במשטרה. הוא הודה בחלקו ולא בחר להשליך את האחריות על אחרים. מדובר בנאשם בעל פוטנציאל שיקומי יוצא דופן וממשי והשמתו כיום במאסר תאיין את כל ההישגים שלו במשך השנה וחצי האחרונות. הדברים חודדו בחוות הדעת שהוגשה על ידי עו""ס שרון ימיני, הרואה את הנאשם כמי שעושה מאמצים אדירים להשתקם והצליח, והוא מציג תכנית טיפולית פרטית לאחר שעמד בקשר עם הנאשם ועם העו""ס במרכז חוסן, תוך בקרה ומעקב שיעשה על ידו על המשך הטיפול של הנאשם בבית חוסן. מכל האמור יש מקום לחרוג ממתחם העונש משיקולי שיקום, ולהטיל על הנאשם עונש של עבודות שירות, ולחילופין של מאסר קצר.",טיעוני הצדדים
ME-19-02-70401-748,"הנאשם הביע צער על מעשיו. מסר שמות אביו היווה עבורו אירוע טראומתי. הוא ניסה להראות למשפחה שהכל בסדר והוא אחראי, עצמאי וחזק. מגיל צעיר החל לעבוד בתחום התיירות והמסעדנות בעיר טבריה, סיים עם תעודת בגרות כמעט מלאה, למרות קשייו בבית הספר, התגבר על הכל. תיאר את שירותו הצבאי ואת עבודתו. היום עובד כמנהל פרויקט בחברה. מבין מאוד את חומרת העבירה, מצטער עליה, קיבל שיעור ולמד את הלקח. היום נמצא במקום אחר, נרתם לכל טיפול שנותנים לו. הטיפול עזר לו להבין את הקשיים שלו. הוא מנסה לראות עולם יותר טוב, ועכשיו לומד להתמודד. לפני שנעצר סבר שהסמים עוזרים לו להירגע ולהתמודד עם הדברים בצורה יותר פשוטה. מאז שנעצר הוא נקי, מצטער על מעשיו ומנסה לשקם את עצמו בשתי ידיים, רוצה להקים בית עם חברתו. מבקש הזדמנות והתחשבות. ראה אנשים שעברו טיפול ולאיזה מקום חיובי זה הביא אותם מבחינה פיזית ונפשית. לא יתקרב לדבר הזה לעולם, לא לסמים ולא לדרך כזו. הגיע להסדר לתשלום חובותיו והוא משלם. רוצה לקבל כל טיפול אפשרי.",טיעוני הצדדים
ME-19-02-70401-748,"כתב האישום מתאר אירוע אחד, ומכאן שיש לקבוע בגינו מתחם עונש הולם אחד.",דיון - קביעת מתחם העונש ההולם
ME-19-02-70401-748,"הערכים החברתיים שנפגעו מביצוע העבירה הם הגנה על הציבור מפני הנזקים הישירים והעקיפים הנגרמים עקב השימוש בסמים. לעבירות הסמים פוטנציאל נזק רב, שכן השימוש בסמים גורר במקרים רבים אף ביצוע עבירות נלוות, אם כי במקרה דנן מדובר בסם מסוג קנבוס, אשר חומרתו פחותה בהשוואה לסמים אחרים. לא בכדי קבע המחוקק לצד העבירה של גידול, הפקת והכנת סמים, עונש מרבי של עד עשרים שנות מאסר.",דיון - קביעת מתחם העונש ההולם
ME-19-02-70401-748,"תופעת המעבדות או המשתלות לגידול סמים הפכה בשנים האחרונות לתופעה נפוצה, אשר טמון בחובה פוטנציאל נזק רב, בשל החשש שהסם אשר מגודל במקום יתגלגל לשוק הסמים, לגורמים עבריינים ומשם לציבור. עם זאת, קיים שוני משמעותי בין תיקים שונים של מעבדות, בהתאם למספרן, לגודלן, לכמות הסמים שנתפסה בהם ולפרמטרים נוספים.",דיון - קביעת מתחם העונש ההולם
ME-19-02-70401-748,"במישור העקרוני ראוי להדגיש כי מדיניות האכיפה והענישה המקלה אשר ננקטת בשנים אחרונות כלפי המשתמשים בסמים מסוג קנבוס, כפי שהיא באה לידי ביטוי בסעיף 7(ג1) לפקודת הסמים (תיקון מס' 15 [הוראת שעה], תשע""ח-2018), אינה חלה בהתאמה על מי שמגדל לשם הפצה או סוחר בסמים מסוג זה. אמנם, דרגת חומרתו של הסם מסוג קנבוס היא פחותה בהשוואה לסמים אחרים, אך מדיניות הענישה הנוהגת לגבי מגדלי המעבדות והסוחרים בסם זה, לא נועדה להקל מי שנמצא בשלבי הייצור או ההספקה של הסמים, אלא נותרה משמעותית ומרתיעה (ראו דברי של כב' השופט י' עמית בע""פ 2596/18 זנזורי נ' מדינת ישראל [12.8.18], ודברי כב' השופט נ' הנדל בע""פ 5807/17 דרחי נ' מדינת ישראל [18.6.18]).",דיון - קביעת מתחם העונש ההולם
ME-19-02-70401-748,"בחינת מידת הפגיעה בערך המוגן מובילה למסקנה כי הפגיעה בערך המוגן הינה ברף בינוני, זאת בשים לב לכך שמדובר בגידול שתילי קנאביס בהיקף של 80 ק""ג, לצד ציוד רב וגניבת חשמל.",דיון - קביעת מתחם העונש ההולם
