verdict,text,part,mapped_category
ME-16-06-64845-657,"ע""פ 135/17 מדינת ישראל נ' סמיר בסל (ניתן ביום 8/3/17) –החזקה ונשיאת נשק. נגזרו 12 חודשי מאסר. בית המשפט העליון החמיר בעונשו של המערער והעמידו על 18 חודשי מאסר בקבעו כי ""הצדדים הציגו הן לפני בית משפט המחוזי, הן בדיון שלפנינו, פסקי דין רבים התומכים כל אחד בשיטתו, זה בכה וזה בכה, לעניין רמת הענישה הנוהגת ביחס לעבירות החזקת נשק. ידוע הקושי להסיק את רמת הענישה הנוהגת, שעה שכל גזר דין מושפע מן הנסיבות הייחודיות של המעשה ושל העושה, ולא הרי זה כהרי זה. מכל מקום, אף שסנגורו של בסל הציג לפנינו פסקי דין שבהם נקבעה רמת ענישה הדומה  במידה מסויימת לענייננו, דומני כי הצדק עם המדינה בטענתה שרמת הענישה המקובלת בעת האחרונה, והראויה בשים לב למגמת ההחמרה עליה עמדתי לעיל, גבוהה באופן ניכר מזו שנגזרה בעניין דנן"".",ב. מדיניות הענישה:,דיון והכרעה
ME-16-06-64845-657,"ע""פ 3632/14 אנואר אבו סבית נ' מדינת ישראל (ניתן ביום 8/12/14) – בית המשפט העליון דחה ערעורו של המערער על גזר דינו של בית המשפט המחוזי במסגרתו הושתו עליו 18 חודשי מאסר בגין החזקת נשק. עוד נקבע כי המתחם אשר נע בין 12-36 חודשי מאסר בפועל, הינו מתחם הענישה המקובל כיום בעבירות אלה. המערער צעיר, נעדר עבר פלילי.",ב. מדיניות הענישה:,דיון והכרעה
ME-16-06-64845-657,"ע""פ 3288/14 מדינת ישראל נ' מרדכי מטיאל קריספיל (ניתן ביום 24/08/14) –החזקת נשק בלא רשות והחזקת נכס החשוד כגנוב. נקבע כי מתחם העונש ההולם נע בין 6-22 חודשי מאסר ונגזרו 9 חודשי מאסר. בית המשפט העליון קיבל את ערעור המדינה, וגזר עליו 18 חודשי מאסר. בית המשפט העליון הדגיש כי על אף גילו הצעיר הוא נושא על גבו עבר פלילי שאיננו מבוטל.",ב. מדיניות הענישה:,דיון והכרעה
ME-16-06-64845-657,"ע""פ 5604/11 נידאל נאסר נ' מדינת ישראל (ניתן ביום 05/10/11) –החזקת נשק ותחמושת. המדובר בנשק לא תקין ולא שמיש. נגזרו 12 חודשי מאסר. בית המשפט העליון דחה את ערעורו בקבעו, כי העונש ראוי. בעל עבר פלילי לא מכביד ותסקיר שירות המבחן חיובי.",ב. מדיניות הענישה:,דיון והכרעה
ME-16-06-64845-657,"ב""כ הנאשם אזכר, בין היתר, את הפסיקה הבאה מטעמו:",ב. מדיניות הענישה:,דיון והכרעה
ME-16-06-64845-657,"ע""פ 4945/13 מדינת ישראל נ' עבד אלכרים סלימאן (ניתן ביום 19/01/14) (להלן: ""פס""ד סלימאן"") –רכישת נשק ותחמושת, החזקתם, נשיאתם והובלתם. נגזרו 6 חודשי מאסר בעבודות שירות. אומנם בסופו של יום בית המשפט העליון הותיר את העונש על כנו, אולם סיכם במסגרתו את מתחם העונש ההולם בעבירות נשק, מפי כב' הש' ארבל -",ב. מדיניות הענישה:,דיון והכרעה
ME-16-06-64845-657,"""לטעמי, מתחם העונש שקבע בית המשפט המחוזי לעבירות שבהן הורשע המשיב – מאסר בפועל לריצוי בעבודות שירות ועד 20 חודשי מאסר בפועל – הוא מקל יתר על המידה, כטענת המערערת, ועל כן דרוש התערבות... עצם החזקת נשק בעל פוטנציאל קטילה מבלי שיש עליו ועל בעליו פיקוח מוסדר של הרשויות טומן בחובו סיכון, באשר המחזיק בו נתון תמיד לחשש שיתפתה לעשות בו שימוש, ולו ברגעי לחץ ופחד ...",ב. מדיניות הענישה:,דיון והכרעה
ME-16-06-64845-657,עוד ציינה הש' ארבל כי עיון במקרים דומים בפסיקה מגלה כי בכולם נגזרו עונשי מאסר לריצוי מאחורי סורג ובריח ורובם נעים סביב 20 חודשים ואף בחרה לאזכר את חלקם :,ב. מדיניות הענישה:,דיון והכרעה
ME-16-06-64845-657,"""בע""פ 2892/13 עודתאללה נ' מדינת ישראל [פורסם בנבו] (29.9.2013) דובר במערער שנהג ברכבו כשהוא מוביל ונושא אקדח עם מחסנית ריקה תחת מושבו. משהבחין בחסימה משטרתית, סטה המערער מנתיבו ועצר את הרכב. השוטרים הגיעו אל הרכב ומצאו את האקדח. בפי המערער לא היה הסבר המניח את הדעת לפשר החזקת הנשק והמניע לכך נותר עמום. מתחם העונש שנקבע, ובו לא מצאתי להתערב בגדר הערעור, עמד על 12 עד 36 חודשי מאסר בפועל. גם בעונש שהוטל על המערער – 21 חודשי מאסר בפועל בצירוף ענישה נלווית – לא ראיתי להתערב. יצוין כי דובר בבחור צעיר ונורמטיבי.",ב. מדיניות הענישה:,דיון והכרעה
ME-16-06-64845-657,"בע""פ 4329/10 אסמאעיל נ' מדינת ישראל [פורסם בנבו] (14.11.2010) (שאותו הזכיר גם בית המשפט קמא) החזיק ונשא המערער אקדח טעון במצב נצור ברכבו. גם במקרה זה לא הוצע הסבר להחזקת הנשק. על המערער הוטלו 20 חודשי מאסר בפועל בצירוף ענישה נלווית, חרף המלצת שירות המבחן להשית עליו מאסר בעבודות שירות, ואף שדובר בבחור צעיר ונורמטיבי, ללא עבר פלילי, שהודה במיוחס לו. בית המשפט העליון לא התערב בעונש שנגזר"".",ב. מדיניות הענישה:,דיון והכרעה
ME-16-06-64845-657,"בסיום החלטתה קבעה: ""אני סבורה כי מתחם העונש ההולם בענייננו נע בין 12 ל- 36 חודשי מאסר בפועל. לטעמי, ככלל, בעבירות מהסוג הנדון, לא ניתן להסתפק בעונש של 20 חודשי מאסר ברף העליון של המתחם, ויש להגמישו כלפי מעלה באופן שיאפשר הטלת עונשים חמורים יותר על נאשמים שנסיבותיהם מצדיקות זאת"".",ב. מדיניות הענישה:,דיון והכרעה
ME-16-06-64845-657,"ע""פ 1505/14 אחמד לידאוי נ' מדינת ישראל (ניתן ביום 24/07/14) –עבירות נשק, מעשה פזיזות ורשלנות, הפרעה לשוטר במילוי תפקידו והחזקת רכוש החשוד כגנוב. נקבע, כי מתחם העונש ההולם נע בין 7-24 חודשי מאסר ונגזרו 8 חודשי מאסר. בית המשפט העליון הקל את עונשו ל- 6 חודשי עבודות שירות בקבעו, כי הקל עמו בהתחשב בנסיבותיו האישיות המיוחדות (בן 60, עברו הפלילי אינו מכביד וסובל מבעיות רפואיות).",ב. מדיניות הענישה:,דיון והכרעה
ME-16-06-64845-657,"ע""פ 7781/11 מדינת ישראל נ' נדים רך ואח' (ניתן ביום 10/5/12) –הנאשם 4 - עבירות בנשק ויריות באזור מגורים. נגזרו 6 חודשי מאסר בעבודות שירות. אומנם ערעור המדינה נדחה, אולם צוין, כי לא נחה דעתו מקלות העונשים שנגזרו על הנאשמים 2-4, אולם יחד עם זאת ציין כי אין מקום להתערב עתה בעונשים שנגזרו עליהם - המשיב 3 סיים כבר לרצות את עונשו ושוחרר ממאסר וההלכה היא כי אין מחזירים לכלא נאשם שעונשו הוחמר בערעור לאחר שכבר סיים לרצות את עונש המאסר בהיעדר נסיבות מיוחדות. משכך ציין כי על אף חומרת המעשים אותם ביצע המשיב 3 ואף אם מלכתחילה יתכן שראוי היה לגזור עליו עונש חמור יותר, לא מתקיימות אותם הנסיבות המצדיקות להחמיר עתה בעונשו ולהשיבו לריצוי מאסר בין כותלי הכלא. משכך ומשלא מצאו מקום להתערב בעונשו של המשיב 3 קבעו כי אין הצדקה להחמיר גם בעונשם של המשיבים 2 ו-4.",ב. מדיניות הענישה:,דיון והכרעה
ME-16-06-64845-657,"ע""פ 5521/12 פלוני נ' מדינת ישראל (ניתן ביום 23/1/14) –נשיאת נשק והחזקתו, איומים ויריות באזור מגורים. נגזרו 14 חודשי מאסר. בית המשפט העליון קיבל את הערעור בחלקו כך שעונשו יעמוד על 6 חודשי מאסר בעבודות שירות וקבע כי במקרה זה יש לבכר שיקולי השיקום על שיקולי ההרתעה. למערער נסיבות אישיות קשות, ביצע את העבירות בהיותו קטין, עובר תהליך שיקום והיותו נעדר עבר פלילי.",ב. מדיניות הענישה:,דיון והכרעה
ME-16-06-64845-657,"לא למיותר לציין, כי הסנגור צירף מטעמו עוד פסיקה רבה, במסגרתה הושתו על נאשמים עונשים קלים, בין היתר, עונשי מאסר בדרך של עבודות שירות. נוכח הפסיקה אשר הובאה לעיל ובכלל זה פס""ד סלימאן אשר צורף על ידו ומגמת ההחמרה הברורה בעבירות הנשק בעת האחרונה, סבורני כי מיותר יהא להתייחס לכל אחד מפסקי הדין שצירף.",ב. מדיניות הענישה:,דיון והכרעה
ME-16-06-64845-657,"בענייננו, לא נגרם נזק ממעשי הנאשם אולם עמדתי לעיל על הנזק שהיה עלול להיגרם, לנוכח הסכנות הנשקפות מזמינותו של נשק חם. באשר לנסיבות ביצוע העבירה מסכים אני עם דברי ב""כ המאשימה, כי גרסת הנאשם כפי שזו עלתה בפני שירות המבחן (יצא ליער לחפש תוכי ומצא נשק) הינה גרסה מיתממת ולא הגיונית ולא בכדי התרשם שירות מבחן מחוסר כנות בדבריו.",ג. הנסיבות הקשורות בביצוע העבירה :,דיון והכרעה
ME-16-06-64845-657,"נוכח האמור לעיל, מתחם הענישה ההולם את מעשי הנאשם נע בין 12-36 חודשי מאסר בפועל ועונשים נלווים.",ג. הנסיבות הקשורות בביצוע העבירה :,דיון והכרעה
ME-16-06-64845-657,"אתחשב בהודאת הנאשם במיוחס לו, בגילו הצעיר, בנסיבות חייו, ובהיעדר עבר פלילי. כמו כן אקח בחשבון את תקופת המעצר בה היה נתון ולאחריה את תקופת מעצר הבית.",גזירת העונש:,דיון והכרעה
ME-16-06-64845-657,"שירות המבחן המליץ להשית על הנאשם ענישה מוחשית בדמות מאסר אשר ירוצה בעבודות שירות. סבורני, כי בנסיבות התיק דנא, נוכח חומרת העבירה והצורך בהעלאת רף הענישה בעבירות הנשק, לא אוכל לקבל את המלצת שירות המבחן.",גזירת העונש:,דיון והכרעה
ME-16-06-64845-657,"בשנים האחרונות ניכרת מגמת החמרה עם עברייני נשק, וזאת בשל הסיכון הגלום רק בעצם החזקתו. בית המשפט העליון חזר על גישתו המחמירה בעבירות נשק ועל הטלת עונשי מאסר לריצוי בפועל, גם על מי שזו לו עבירתו הראשונה. כך קבע ברע""פ 2718/04 אבו דאחל נ' מדינת ישראל (ניתן ביום 29/3/04) - ""הסכנה הטמונה בעבירה החמורה של החזקת נשק מצדיקה הטלת עונשי מאסר לריצוי בפועל גם על מי שזו עבירתו הראשונה. בבוא בית-המשפט לשקול את הענישה בעבירות מסוג זה, עליו לתת משקל נכבד יותר לאינטרס הציבורי ולצורך להרתיע עבריינים בכוח מלבצע עבירות דומות"".",גזירת העונש:,דיון והכרעה
ME-16-06-64845-657,"עוד נקבע בע""פ 5681/14 מדינת ישראל נ' טאטור (ניתן ביום 01/02/15) כי:",גזירת העונש:,דיון והכרעה
ME-16-06-64845-657,אין בענייננו הצדקה או אפשרות לחרוג לקולא ממתחם העונש ההולם למטרת שיקום. אף אין בענייננו הצדקה לחרוג לחומרה מן המתחם ההולם.,גזירת העונש:,דיון והכרעה
ME-16-06-64845-657,"אני מטיל על הנאשם 18 חודשי מאסר בפועל, בניכוי ימי מעצרו מיום 22.6.16 ועד 3.8.16.","אשר על-כן, הנני גוזר על הנאשם את העונשים הבאים:",דיון והכרעה
ME-16-06-64845-657,"אני מטיל על הנאשם מאסר על תנאי של 12 חודשים למשך 3 שנים, שלא יעבור על כל עבירה הקשורה בנשק.","אשר על-כן, הנני גוזר על הנאשם את העונשים הבאים:",דיון והכרעה
ME-16-06-64845-657,"אני מטיל על הנאשם קנס בסך 2,000 ש""ח או חודשיים מאסר תמורתו. הקנס ישולם ב-4 תשלומים חודשיים, תשלום ראשון בעוד חודש. במידה ולא ישולם תשלום אחד מבין התשלומים, יעמוד כל הקנס לפירעון מידי ובמידה ולא ישלמו, ירצה ימי המאסר תחת הקנס. במידה והופקדו כספים במסגרת תיק זה, יש לקזזם עם הקנס ואת היתרה, באם קיימת, יש להשיב לנאשם.",אני פוסל את הנאשם מלקבל ומלהחזיק רישיון נהיגה לתקופה של 12 חודשים בפועל. ,דיון והכרעה
