verdict,text,part
ME-15-12-39950-22-A,"ת""פ 2261/06  מדינת ישראל נ' וולפסון (24.10.06) – בית משפט השלום גזר 300 שעות של""צ על נאשם שהורשע בעבירות של החזקת נשק, מעשה פזיזות בחומר נפץ והחזקת נכס חשוד כגנוב. במהלך משחק כדורגל בין שתי קבוצות מליגה נמוכה, השליך הנאשם רימון הלם צבאי, לעבר מטע תמרים בסמוך למגרש הכדורגל, ורעש התפוצצות הרימון נשמע במגרש. נסיבות עניין זה שונות מענייננו, מכיוון שהנאשם השליך את הרימון, אך בענייננו היקף הקהל ופוטנציאל הנזק האפשרי, גדולים פי כמה.",רקע
ME-15-12-39950-22-A,"ת""פ 8338-12-13 מדינת ישראל נ' זידאן (18.9.2014) – בית המשפט המחוזי גזר עונש של 6 חודשי מאסר, בדרך של עבודות שירות, על נאשם שהורשע בעבירות החזקת נשק, בכך שנשא והוביל ברכבו רימון הלם. נסיבות עניין זה קלות מענייננו, מכיוון שבעניינו משנה חומרה לאור מיקום ועיתוי החזקת הרימון.",רקע
ME-15-12-39950-22-A,"בנסיבות המתוארות סבורני שמתחם העונש ההולם, בעניינו של הנאשם, נע בין 6 חודשי מאסר ל-20 חודשי מאסר, מאסר מותנה, קנס הנע בין 5,000 ₪ ל-20,000 ₪, והרחקה ממגרשי כדורגל ומאירועי ספורט.",רקע
ME-15-12-39950-22-A,"בתוך מתחם העונש ההולם, יש ליתן משקל לחומרה לעברו הפלילי של הנאשם, כבן 24, שהורשע בעבירות של ניסיון לביצוע שוד מזוין, וקשירת קשר לביצוע פשע, ונדון ל-12 חודשי מאסר בפועל, לצד רישומים ללא הרשעה, מבית המשפט לנוער, בעבירות רכישת והחזקת נשק, ואלימות. הרשעתו האחרונה של הנאשם משנת 2012 (ת/1).",רקע
ME-15-12-39950-22-A,"יינתן משקל הולם לקולה לתיקון כתב האישום, באמצעות מחיקת עבירה של נשיאת נשק, שיוחסה לנאשם במקור, להודאת הנאשם, לגילו הצעיר יחסית, להשתלבותו בשוק העבודה, ולזמן שחלף מאז הרשעתו האחרונה.",רקע
ME-15-12-39950-22-A,"בעצם החזקת רימון הלם, על ידי מי שאינו מורשה, ואינו מיומן בכך, גלומה מסוכנות גבוהה. עם זאת, החזקת רימון הלם, לכשעצמה, בנסיבות שבהן לא נעשה שימוש ברימון, והוא לא גרם כל נזק, מצויה במדרג החומרה הנמוך של עבירות הנשק.",רקע
ME-15-12-39950-22-A,"סבורני שבעניינו של הנאשם, מדובר בנסיבות חמורות יותר, באופן המציב את מעשיו ברף חומרה גבוה יותר של עבירות הנשק, וזאת בשל מכלול נסיבות החזקת הרימון, כפי שפורטו בהרחבה לעיל, ובעיקר, מיקום החזקת הרימון, בקרבת האצטדיון, ועיתוי ההחזקה, בסמיכות זמנים למשחק כדורגל, בין קבוצות יריבות, שניסיון העבר מלמד שלא נדרש מאמץ גדול במיוחד, כדי ליצור מצב נפיץ, העלול להתדרדר בקלות לסכנה ממשית לחיי אדם. אך בנס לא נסתיים האירוע בנזקים לנפש או לרכוש.",רקע
ME-15-12-39950-22-A,"לאור ההחמרה המשמעותית בשנים האחרונות בתופעת האלימות בספורט, סבורני שמחובת בתי המשפט ליצוק תוכן לאינטרס ההרתעה, החיוני כל כך בעבירות מסוג זה, באמצעות ענישה ממשית, ולא להסתפק ברטוריקה מחמירה, שלעיתים נזקה רב מתועלתה. עם זאת, אף ההחמרה צריכה להיעשות בהדרגתיות.",רקע
ME-15-12-39950-22-A,"בנסיבות אלה, לאור כל האמור, אלמלא הסדר הטיעון, לא הייתי מהסס להשית על הנאשם עונש מאסר חמור מזה שעתרו הצדדים, במסגרת הסדר הטיעון.",רקע
ME-15-12-39950-22-A,"עם זאת, בשים לב להלכות בית המשפט העליון בדבר כיבוד הסדרי טיעון (ראו, למשל, ע""פ 1421/10 פלוני נ' מדינת ישראל (18.7.12)), ויתר נסיבות הקולה, החלטתי, בדוחק, לכבד את הסדר הטיעון, תוך מתן משקל לנסיבות החומרה, ברכיב הקנס.",רקע
ME-15-12-39950-22-A,לאור כל האמור אני גוזר על הנאשם את העונשים הבאים:,רקע
ME-15-12-39950-22-A,"7 וחצי חודשי מאסר לריצוי בפועל, שמניינם מיום מעצרו ה-12.12.2015.",רקע
ME-15-12-39950-22-A,"10 חודשי מאסר מותנים למשך שלוש שנים, מיום שחרורו ממאסר, והתנאי הוא שהנאשם לא יעבור כל עבירת נשק.",רקע
ME-15-12-39950-22-A,"4 שנות הרחקה ממגרשי כדורגל, ואירועי ספורט בכלל.",רקע
ME-15-12-39950-22-A,"קנס בסך 15,000 ₪ או 150 ימי מאסר תמורתו.",רקע
ME-15-12-39950-22-A,"הקנס ישולם ב-5 תשלומים חודשיים שווים ורצופים בסך 3,000 ₪ או 30 יום מאסר כנגד כל תשלום ותשלום. התשלום הראשון ישולם עד ולא יאוחר מ-1.3.2016, ויתרת התשלומים עד ולא יאוחר מאחד לכל חודש קלנדרי לאחר מכן. לא ישולם תשלום במועדו, יועמד הקנס או יתרתו לפירעון מלא לאלתר.",רקע
ME-15-12-39950-22-A,"הטלפון הנייד יושב לאם הנאשם, רונית שמעון.",רקע
