verdict,text,part
ME-09-657-44,"לאחר מכן, החליט הנאשם לפעול כנגד משטרת ישראל, המאפשרת את קיומו של ""מצעד הגאווה"". בסמוך ליום 2.11.06, בנה הנאשם מטען חבלה מאולתר, שבכוחו להמית אדם. הנאשם הניח את המטען בנקודת המשטרה שביישוב עלי באזור יהודה ושומרון. זממו של הנאשם לא יצא אל הפועל, עת גילה אחד המתנדבים מן המשטרה את המטען; המטען פוצץ, באופן מבוקר. בגין מעשה זה מואשם הנאשם בעבירות של יצור נשק שלא כדין, לפי סעיף 144 (ב2) לחוק העונשין, עבירות אשר העונש המירבי על כל אחת מהן בנפרד הינו חמש עשרה שנות מאסר.",כללי
ME-09-657-44,"הנאשם החליט להרוג את מי מיושבי מנזר בית ג'מאל, הסמוך לבית שמש, וזאת בשל סברתו כי מתקיימת במנזר האמור פעילות מסיונרית, אשר במסגרתה מפתים יושבי המנזר, ילדים יהודים. ביום 19.4.07, הגיע הנאשם אל סביבות המנזר, מתוך כוונה לפגוע במי מיושביו. הנאשם הניח מטען חבלה, אשר התפוצץ, ביום 20.4.07, ופגע בנהג טרקטור, תושב בית ג'אלה. בגין מעשה זה מואשם הנאשם בניסיון רצח, עבירה לפי סעיף 305(1) לחוק העונשין,  עבירה שהעונש המירבי בגינה הוא 20 שנות מאסר.",כללי
ME-09-657-44,"בליל 14.5.07, בסמוך לשעה 00:30, הניח הנאשם מטען חבלה מתחת לרכב השייך למשפחת בן חור, המתגוררת באזור שכונת רמות בירושלים. הטעם לבחירת רכב זה היה, כי הנאשם האמין שפגיעה בו תוביל לביטול ""מצעד הגאווה"" על ידי המשטרה. המטען התפוצץ, ביום 15.5.07, בסמוך לשעה 17:30, מבלי לגרום נזק בגוף או ברכוש. הנאשם התאכזב מכך שלא היו הדים לפעולתו. ביום 15.6.07, ייצר הנאשם מטען חבלה דומה לזה הקודם, ומיקם אותו בסמוך לשפת הכביש המוביל משכונת רמות אל צומת הגבעה הצרפתית בירושלים. משחלפה במקום ניידת משטרה, הפעיל הנאשם את המטען, מתוך מטרה לגרום נזק לאותה ניידת משטרה. המטען התפוצץ, אך לא גרם כל נזק לבני אדם או לרכוש. בגין מעשים אלה מואשם הנאשם בשתי עבירות של ייצור נשק שלא כדין, לפי סעיף 144(ב2) לחוק העונשין, עבירות אשר העונש המירבי על כל אחת מהן בנפרד הינו חמש עשרה שנות מאסר.",כללי
ME-09-657-44,"ביום 20.3.2008, הטמין הנאשם מטען חבלה שבנה, בתוך סלסלת ""משלוח מנות"", לה צורפה ברכה. את סלסלת משלוח המנות הניח הנאשם בסמוך לדלת ביתו של מר דיויד אורטיז ומשפחתו, בישוב אריאל, אשר בשומרון, מתוך כוונה לפגוע בדיויד אורטיז עצמו. בחירתו של דיויד אורטיז נעשתה, משום שהנאשם סבר כי הוא מנהיג קבוצת ""יהודים משיחיים"", אשר, להשקפת הנאשם, מקיימת פעילות מיסיונרית בקרב יהודים, כדי להביאם להמיר את דתם. עוזרת הבית, הכניסה את ""משלוח המנות"" לביתו של דיויד אורטיז. בצהרי אותו יום, משך בנו של דיויד אורטיז, הנער דאז (וכיום הבגיר) עמי אורטיז, יליד פברואר 1993, את ""משלוח המנות"", כדי לראות מה מונח בו, ובכך גרם להפעלתו של מטען החבלה, המוסתר בתוכו. פיצוץ המטען גרם לנער חבלות קשות בכל חלקי גופו: שברים בצלעות ובאגן; פצעי חדירת רסיסים בכל חלקי גופו, לרבות: בעיניו; קרע של התופית באוזניו; כוויה עמוקה בחזה ובבטן; וכריתת 2 אצבעות ברגליו. בגין מעשה זה מואשם הנאשם בעבירה של ניסיון לרצח, לפי סעיף 305(1) לחוק העונשין, עבירה שהעונש המירבי בגינה הוא 20 שנות מאסר.",כללי
ME-09-657-44,"בליל ה-24.9.08, בסמוך לשעה 23:30, הניח הנאשם מטען חבלה, המוחבא בתוך עציץ, והמיועד לפגוע בחלק הגוף התחתון של אדם, בסמוך לפתח ביתו של פרופ' זאב שטרנהל, ברח' עגנון, שבירושלים. בחירתו של פרופ' שטרנהל נעשתה, עקב השקפותיו של הפרופסור, שפורסמו ברבים, ואשר לא תאמו את השקפותיו של הנאשם. המטען כוון כך שאדם הפותח את דלת הבית ימשוך את לוחית הבידוד, יסגור מעגל חשמלי ויביא לפיצוץ המטען. ביום 25.9.2008, פתח פרופ' שטרנהל את דלת ביתו, הביא לפיצוץ המטען, ונפגע ברגליו ממנו. בגין מעשה זה הואשם הנאשם בעבירה של חבלה בכוונה מחמירה, לפי סעיף 329(א)(5) לחוק העונשין, עבירה שהעונש המירבי הקבוע בצידה בחוק, הוא 20 שנות מאסר.",כללי
ME-09-657-44,"ביום 11.10.09, וביום 17.10.09, החזיק הנאשם, שלא כדין, נשק שהביא לישראל, בשנת 2000, כמפורט להלן:",כללי
ME-09-657-44,"(1)	נשק שקבר הנאשם בחצר ביתו, הכולל: רובה צלפים – רוגר; רובה  סער-AK47; רובה סער-AK44; רוב""צ-סטייר; רובה סער-M15; 16 מחסניות לרובה סער-AK47.",כללי
ME-09-657-44,"(2) 	נשק שהסליק הנאשם בעליית גג ביתו, הכולל: רובה סער – AR15; אקדח AR15; אקדח גלוק-17; מחסניות; תחמושת; כוונות טלסקופיות לרובים.",כללי
ME-09-657-44,"הנשק האמור הוטמן בביתו של הנאשם במהלך השנים 2000-2001. בגין מעשה זה מואשם הנאשם בעבירה של החזקת נשק שלא כדין, לפי סעיף 144(א) רישא לחוק העונשין, עבירה שהעונש המירבי בגינה הוא 7 שנות מאסר.",כללי
ME-09-657-44,"בחודש אוקטובר 2009, ערך הנאשם והדפיס כרוז המכיל דברי שבח לרצח שביצע אלמוני, אותו הוא מכנה ""הדוב השחור"", בליל 1.8.09, במועדון ""בר נוער"", שבתל אביב. בנוסף על כך, קרא הנאשם לציבור ללכת בדרכי ""הדוב השחור"", ולהרוג מי שהוא מכנה ""הבהמות הרשעיות"". את הכרוז חתם הנאשם בשם ""חברה שליסל"", לכבודו של דוקר הצועדים ב""מצעד הגאווה"", שנערך בירושלים, בשנת 2005. הנאשם לא השלים את הפצת הכרוזים, נוכח מעצרו. בגין מעשים אלו מואשם הנאשם בעבירה של הסתה לאלימות או טרור, לפי סעיף 144ד2 לחוק העונשין, עבירה שהעונש המירבי שנקבע בחוק לגביה הוא חמש שנות מאסר.",כללי
ME-09-657-44,"טענת ההגנה שהייתה בפי הנאשם נגעה למצבו הנפשי בעת ביצוע העבירות המיוחסות לו. באי  כוחו של הנאשם, עורכי הדין אוחיון ועירוני, טענו כי הנאשם לקה במחלת נפש, אשר הובילה אותו לביצוע מעשי הרצח. במסגרת מחלת נפש זו, אשר התאפיינה בהזיות, ראה הנאשם בעיניי רוחו מלאך, אשר ציווה עליו לבצע את המעשים בהם הורשע, באם לא יעשה כן, יהיה הוא עצמו חשוף לפגיעתו הרעה של אותו המלאך. פחדו של הנאשם מן המלאך היה הגורם המניע מאחרי פעולותיו.",כללי
ME-09-657-44,"בגין הזיות אלו, להן טען הנאשם, טענו באי כוחו כי יש להחיל עליו את סעיף 34(ח) לחוק העונשין, הפוטר כליל מאחריות פלילית, בגין העדר מסוגלות נפשית של הנאשם להבין את הפסול שבמעשיו או להימנע מהם.",כללי
ME-09-657-44,"טענה זו נדחתה על ידינו, בשלב הכרעת הדין. מסקנתנו הייתה כי מדובר במעשי רצח וניסיונות לרצח, אשר תוכננו מראש. הנימוק העיקרי לקביעה זו היה כי הנאשם, לא נמצא על ידינו כלוקה בנפשו, באופן הסותר את מודעותו, הבנתו, או רצונו ביחס למעשיו, וכי נראה היה מן הראיות כי לנאשם היו מניעים אידיאולוגיים ואחרים לביצוע מעשיו (עוד אתייחס, להלן, בהקשרים שונים, לנימוקי הכרעת הדין).",כללי
ME-09-657-44,"ב""כ המאשימה, עו""ד שגיא אופיר, פתח את סיכומיו בתיאור הערכים המוגנים, אשר אותם רמס הנאשם במהלך חייו, אותה כינה בשם ""עבריינית"". לדבריו, מסכת חיים זו פגעה בכל ערך מוגן עליו מושתתת החברה האנושית, בכלל, והדמוקרטיה היהודית במדינת ישראל, בפרט.",תמצית טיעוני המאשימה לעונש 
ME-09-657-44,"המשיך ב""כ המאשימה וטען, כי במעשי הרצח שלו, בז הנאשם לקדושת החיים. בפעולות ההסתה ובקריאותיו של הנאשם, כפי שהורשע בהכרעת הדין, רצה הוא למסד מלכות חלופית למדינת ישראל. בקריאה ובעידוד של הציבור לנקוט מעשי אלימות ורצח נגד קבוצות, אשר אינן חולקות עימו את אותה השקפת עולם, חתר הנאשם תחת אושיותיו של השלטון הדמוקרטי.",תמצית טיעוני המאשימה לעונש 
ME-09-657-44,"האינטרסים המוגנים הללו מקבלים משנה תוקף, גם לנוכח העובדה שמעבר למעשיו פעל הנאשם להפיץ ולהרחיב את בשורת השנאה, תוך ניסיון להביא אנשים לנהוג כמוהו.",תמצית טיעוני המאשימה לעונש 
ME-09-657-44,"לדעת ב""כ המאשימה, עקרון ההלימה, העומד בבסיסו של תיקון 113 לחוק העונשין, מטיל לפתחו של בית המשפט דיון בשאלה כיצד ניתן להגדיר ולהטיל עונש הולם בהתייחס למסכת חיים עבריינית כה חמורה, אשר אותה חי הנאשם. במסגרת השיקולים לעונש, התבקש בית המשפט על ידי ב""כ המדינה, ליתן משקל רב להרתעת הרבים, כחלק מהיסודות בהחלת הבניית שיקול הדעת בענישה.",תמצית טיעוני המאשימה לעונש 
ME-09-657-44,"ב""כ המאשימה התייחס גם להוראות סעיף 40יג לחוק העונשין. במסגרתו, נדרש בית המשפט לקבוע מתחמים לכל עבירה ועבירה שאינה מהווה חלק ממסכת מעשים אחת. זאת, מכיוון שהנאשם הודה במעשים הפרושים על פני 12 שנים, שהמכנה המשותף לכולם הוא השנאה.",תמצית טיעוני המאשימה לעונש 
ME-09-657-44,"ביחס לכל אחד ממעשי הרצח, עמדת המאשימה היא יש להטיל על הנאשם עונש מנדטורי של מאסר עולם.",תמצית טיעוני המאשימה לעונש 
ME-09-657-44,"בנוסף, ביקש ב""כ המאשימה, עו""ד שגיא אופיר, להתייחס לשתי נקודות משמעותיות:",תמצית טיעוני המאשימה לעונש 
ME-09-657-44,היש מקום לעונש מופחת?,תמצית טיעוני המאשימה לעונש 
ME-09-657-44,"בשאלה, האם זכאי הנאשם לעונש מופחת שאינו מאסר עולם חובה, בעבירות הרצח שבהן הורשע, עקב הוראות סעיף 300 א(א) לחוק העונשין, סבור ב""כ המאשימה, לא רק כי אין מקום להחלת סעיף 300 א(א), אלא גם שלא מדובר במקרה גבולי, אשר מאפשר למתוח את גבולותיו של סעיף 300א הנ""ל.",תמצית טיעוני המאשימה לעונש 
ME-09-657-44,"טעמו של ב""כ המאשימה לקביעה נחרצת זו הוא, כי לשם בדיקת תחולתו של סעיף 300 א(א) לא די בהפרעה נפשית חמורה אלא צריך להראות שבגין ההפרעה המוכחת, נפגעה באופן ניכר היכולת של הנאשם להבין את הפסול או להימנע מביצוע מעשיו.",תמצית טיעוני המאשימה לעונש 
ME-09-657-44,"התשתית המתוארת בהכרעת הדין היא התשתית הקיימת גם לצורך קביעתו של גזר הדין. לטענת ב""כ המאשימה, הכרעת הדין קובעת שלא נותר ספק ביחס ליכולתו של הנאשם להבין את מעשיו, וביחס ליכולתו של הנאשם להימנע מעשיית המעשים בהם הורשע.",תמצית טיעוני המאשימה לעונש 
ME-09-657-44,"הקביעה בהכרעת הדין היא כי הנאשם ביצע את הפעולות מתוך תחכום והבנה מלאה, המעידים על מודעותו של הנאשם למעשיו. בשל כך, טוען ב""כ המאשימה, לא נפגעה מסוגלותו של הנאשם להבין את הפסול שבמעשיו או להימנע  מהן. לכן, מבקש ב""כ המאשימה, כי לא יוחלו הוראות  סעיף 300א(א), על הנאשם שבפנינו.",תמצית טיעוני המאשימה לעונש 
ME-09-657-44,צבירתם של מאסרי עולם.,תמצית טיעוני המאשימה לעונש 
ME-09-657-44,"בהנחה שבית המשפט יקבל את עמדת המדינה, לפיה יש להטיל על הנאשם עונש מאסר עולם בגין מעשי הרצח, ולא עונש מופחת, ביקש ב""כ המאשימה  לצבור את העונשים, משום שבנסיבות של מעשים קיצוניים כל כך, הענישה הראויה היא דווקא ענישה הצוברת את המאסרים, ולא זו החופפת אותם.",תמצית טיעוני המאשימה לעונש 
ME-09-657-44,"ב""כ המאשימה, הוסיף וטען, לעניין הצורך להחמיר בעונשו של הנאשם, כי הנאשם הוא היוזם, המתכנן, היצרן והמבצע של המעשים. אף הנזק שהוא גרם לקורבנותיו, הוא קשה מנשוא, בגוף ובנפש, דוגמת הנער עמי אורטיז, שנפגע ממטען החבלה שהכניס הנאשם בתוך משלוח המנות, ואשר איבד חלקים מאצבעותיו, ויכולת השמיעה והראיה שלו נפגעו (ראה: פיסקה 3(ז) לעיל).",תמצית טיעוני המאשימה לעונש 
ME-09-657-44,"לדעת ב""כ המאשימה, גם המניע האידיאולוגי  המובהק, שבבסיס המעשים של הנאשם, מגביר את חומרת המעשים: סיווג האדם השונה כ""ערב רב""; ניסיונות גיוס של הציבור למעשים דומים; קור הדם המקפיא בעת ביצוע מעשי הרצח ובעת הטמנת המטענים הקטלניים; כל אלו, מצביעים על אכזריות הקיימת בליבו של הנאשם, המצדיקה את ההחמרה בעונשו.",תמצית טיעוני המאשימה לעונש 
ME-09-657-44,"אשר על כן, עתרה המדינה להשית על הנאשם עונש של 2 מאסרי עולם מצטברים (בגין שני מעשי הרצח), ובנוסף, עוד 70 שנות מאסר במצטבר (בגין הניסיונות לרצח ושאר העבירות), וכן פיצוי לטובת נפגעי העבירה.",תמצית טיעוני המאשימה לעונש 
ME-09-657-44,"באי כוח הנאשם, עו""ד אשר אוחיון ועו""ד מיכאל עירוני, טענו כי חוות הדעת עליה נסמך בית המשפט בהכרעת הדין, ובגינה דחה את הטענה בדבר מחלת נפש, שעמדה ברקע בביצוע העבירות בהן הודה הנאשם, הייתה חוות הדעת של פאנל המומחים הפסיכיאטרים המחוזיים שמונה מטעם בית המשפט. הבקשה להחיל את סעיף 300א(א) לחוק העונשין, נסמכת אף היא על אותה חוות דעת, אשר בה נכתב כי הנאשם סובל, כיום, מהפרעת אישיות קשה, פסיכופטית, עם קווים סכיזואידים, נרקיסיסטית, ועם אידיאולוגיה קיצונית פנאטית.",תמצית טיעוני הנאשם  
ME-09-657-44,"עוד טענו ב""כ הנאשם, בהקשר זה, כי הסבירות שהנאשם סבל, גם בעת ביצוע המעשים, מאותה הפרעה נפשית ממנה סובל כיום, הינה גבוהה ביותר, ועל כן, עומדת טענה זו בדרישות הראייתיות הנחוצות להפעלת סעיף 300א הנ""ל.",תמצית טיעוני הנאשם  
ME-09-657-44,"ב""כ הנאשם התייחסו לטענת המאשימה שיש להוכיח כי הפרעת אישיות קשה השפיעה על הנאשם בזמן ביצוע העבירות, וענו, כי המועד שנקבע בהכרעת הדין, כמועד שבו התגלו התופעות, היה מועד מוקדם הרבה יותר מאשר תקופת ביצוע המעשים. להוכחת דבריהם,  מצטטים ב""כ הנאשם את פיסקה 166 להכרעת הדין, אשר לשונו היא זו:",תמצית טיעוני הנאשם  
ME-09-657-44,"מפיסקה זו, מסיקים ב""כ הנאשם, כי יש לפרוס את הפרעת האישיות גם על תקופת ביצוע המעשים, שהנאשם הודה בהם, משום שראשיתה של ההפרעה הנפשית נעוצה בתקופת ילדותו. על רקע זה, הבחינה איננה יכולה להיעשות רק לתקופה מוגבלת של 5 או 6 שנים לאחור.",תמצית טיעוני הנאשם  
ME-09-657-44,"לטענתם של ב""כ הנאשם, חוות דעת פאנל המומחים קובעת כי יש קשר סיבתי בין הפרעת האישיות החמורה, לבין ביצוע העבירה, והמאשימה לא חלקה על קביעה זו של הפאנל.",תמצית טיעוני הנאשם  
ME-09-657-44,"יתירה מכך, הראיות בדבר התנהגותו המשונה של הנאשם ומחשבותיו על תקשורת עם עולמות עליונים, המקבלות ביטוי בהכרעת הדין (פיסקאות 169,171,173), לא באו בפני הפאנל, אלא בפני בית המשפט בלבד. אילו היו הראיות באות גם בפני הפאנל, הרי שהקשר הסיבתי גם בעיניו, היה חזק יותר.",תמצית טיעוני הנאשם  
ME-09-657-44,"ביחס לסעיף 300א(א) לחוק העונשין, טוענים ב""כ הנאשם כי התנאים העקרוניים להחלת הסעיף המאפשר ענישה מופחתת - מתקיימים כולם במקרה שלפנינו. כל שנותר הוא המיקוד בשאלה האם הפרעת האישיות הגבילה ""במידה ניכרת"" את יכולתו של הנאשם למנוע את מעשיו.",תמצית טיעוני הנאשם  
ME-09-657-44,"בסוגיה זו, הציעו ב""כ הנאשם לבית המשפט לתת פרשנות מרחיבה לתיבות ""במידה ניכרת"". הפרשנות המרחיבה מתחייבת דווקא מכללי הפרשנות הרגילים. זאת, משום שהענישה המנדטורית של מאסר עולם בעבירת רצח בכוונה תחילה, היא חריג לכלל, שעל פיו בית המשפט מפעיל, בעת מתן גזר הדין, שיקול דעת עצמאי.",תמצית טיעוני הנאשם  
ME-09-657-44,"הענישה המנדטורית בעבירת הרצח מוחקת כל אבחנה לנסיבות מיוחדות. לפיכך, כאשר מתקיימים התנאים הבסיסיים שבסעיף 300א, הפרשנות שיש לצקת לתיבה ""במידה ניכרת"" צריכה לשאוף לחזור לכלל הבסיסי, הוא הכלל בדבר הפעלת שיקול הדעת בדבר העונש הראוי, על ידי בית המשפט.",תמצית טיעוני הנאשם  
ME-09-657-44,"צמד המילים ""במידה ניכרת"", בלשון בני אדם, מכוונים למידה שהייתה לה השפעה משמעותית. מבחינה זו, הפרשנות שההפרעה הנפשית צריכה להיות קרובה למצב של חוסר יכולת ממש היא פרשנות שגויה. הפסיקה פרשה את המילים חוסר יכולת של ממש בצורה מרחיבה, הכוללת גם השפעה ממשית, ולא נטרול גמור של היכולת להבין את הפסול או להימנע מהמעשה. זו הייתה כוונת המחוקק, שענישה מנדטורית - שהיא חריג - תצומצם למקרים שבהם אין מנוס מכך.",תמצית טיעוני הנאשם  
ME-09-657-44,"אולם, במקרים בהם יש אפשרות לסטות מן החקיקה המנדטורית הכובלת, אסור להקשות יותר, שהרי שיקול הדעת, בכל אופן, נותר בידי בית המשפט, ובמסגרתו ניתן גם לגזור ענישה חמורה ביותר, במדרג.",תמצית טיעוני הנאשם  
ME-09-657-44,"לדעת ב""כ הנאשם, בכל מקום בו לא מדובר בפגיעה שטחית בלבד, ביכולת להבין את הפסול שבמעשה או להימנע מלעשותו, יש להחיל את סעיף 300א(א) לחוק העונשין, ולקבוע מדרג ענישה הולם, כפי שעושים בכל עבירה ועבירה. יש לזכור, כי גם במתכונת זו, בית המשפט יכול להותיר בידו סמכות לענישה כבדה מאוד.",תמצית טיעוני הנאשם  
ME-09-657-44,"בקשתם החלופית של ב""כ הנאשם הייתה, כי אם לא תתקבל טענתם בקשתם לענישה מופחתת במסגרת סעיף 300א(א), כי אז, בית המשפט יחפוף את העונשים בגין העבירות בהן הואשם הנאשם.",תמצית טיעוני הנאשם  
ME-09-657-44,"בסיום דבריו, ביקש ב""כ הנאשם, עו""ד אוחיון, להוסיף, כי אומנם נשמעו עדויות בתיק, מתוכן עולה כי הנאשם הביע שנאה כלפי קבוצות מסוימות באוכלוסייה, אשר אינן תואמות את השקפת עולמו. אך, לאמיתו של דבר, מדובר באדם המשוכנע כי הוא מקבל הנחיות כאלו ואחרות (אין זה משנה אם בחלום או בגלוי) מפי גורמים עליונים. לדברי הסנגור, אין מדובר בשנאה הבאה מתוך יוזמה שלו. מנקודת מבטו של ב""כ הנאשם, אף שאין הבדל בין אדם המבצע רצח של הומוסקסואל או רצח יהודי משיחי, מבחינת חומרת המעשה, אך עדיין יש הבדל מבחינת המניע למעשה, וכאן היה המניע - הוראה מפי גורם עליון.",תמצית טיעוני הנאשם  
ME-09-657-44,"הנאשם בחר שלא לשאת דברים אחרונים, על אף שהחוק מעניק לו זכות זו.",תמצית טיעוני הנאשם  
ME-09-657-44,"ממילא, הנאשם לא הביע כל חרטה או צער על מה שעשה, ולא כל שכן, שלא התנצל בפני משפחות הנרצחים והאנשים שניסה לרצוח ופגע בהם קשות.",תמצית טיעוני הנאשם  
ME-09-657-44,"הכרעת הדין ניתנה בתחילת שנת 2013, ועל כן חלות על גזר הדין הוראות תיקון 113 לחוק העונשין, שהוסיף את פרק א'1 לפרק ו לחוק העונשין, שכותרתו: ""הבניית שיקול הדעת השיפוטי בענישה"" (הסעיפים שהוספו – 40א עד 40טו – יצוטטו ויוזכרו להלן, כסעיפי החוק).",מבנה גזר הדין
ME-09-657-44,"כמתואר בפיסקה 3 לעיל, מעשיו של הנאשם כוללים 10 פרטי אישום, ומכאן שמדובר במספר עבירות, הכל כפי שפורט בסיומם של כל תתי הסעיפים של פיסקה 3 לעיל.",מבנה גזר הדין
ME-09-657-44,"סעיף 40יג לחוק, שכותרתו: ""ריבוי עבירות"", קובע שתי חלופות:",מבנה גזר הדין
ME-09-657-44,"אם מדובר במספר עבירות המהוות אירוע אחד, יש לקבוע מתחם עונש הולם (כאמור בסעיף 40ג(א) לחוק), לאירוע כולו, ולגזור עונש כולל לכל העבירות בשל אותו אירוע (זו הוראת סעיף 40יג(א) לחוק). דוגמא לכך היא גזר הדין שניתן על ידי השופט חאלד כבוב, מבית המשפט המחוזי בתל-אביב-יפו, בת""פ 410-02-11 מדינת ישראל נ' פסיפיקה אחזקות בע""מ (2012).",מבנה גזר הדין
ME-09-657-44,"לעומת זאת, אם המצב הוא שהעבירות מהוות כמה אירועים, מורה לנו סעיף 40יג(ב) לחוק, כי יש לקבוע מתחם עונש הולם (כאמור בסעיף 40ג(א) הנ""ל), לכל אירוע בנפרד, בהתחשב בשיקולים הספציפיים של כל אירוע בנפרד. לאחר קביעת מתחם העונש ההולם, יש לקבוע עונש לכל אירוע בנפרד, ועל פי סעיף 40יג(ב) סיפא, אמליץ לחבריי, האם העונשים הללו יהיו חופפים או מצטברים, כולם או מקצתם. יש לזכור, את הוראת סעיף 40יג(ג), המורה לבית המשפט להתחשב, בעת גזירת העונש, בין השאר, ""במספר העבירות, בתדירותן ובזיקה ביניהן"", ובעקבות זאת, על בית המשפט לשמור ""על יחס הולם בין חומרת מכלול המעשים ומידת אשמתו של הנאשם לבין סוג העונש, ואם גזר עונש מאסר – לבין תקופת המאסר שעל הנאשם לשאת"" (סעיף 40יג(ג) לחוק). דוגמא לכך היא גזר הדין שניתן בהרכב פשעים חמורים, בבית המשפט המחוזי תל-אביב-יפו (בהרכב השופטים: גלעד נויטל, אב""ד, השופט מאיר יפרח והשופטת גיליה רביד), בתפ""ח 12445-06-11 מדינת ישראל נ' איסלאם איברהים עיסא (2012).",מבנה גזר הדין
