verdict,text,part
ME-13-09-13822-835,"חוק העונשין, תשל""ז-1977: סע'  144(ב), 186(א)., 329 (א)(1), (א)(2), 333, 335(א)(1), 384, 402(ב)",nothing
ME-13-09-13822-835,"לנאשם עבר פלילי הכולל גניבה והונאה בכרטיס חיוב. הוא אף הורשע בעבר עפ""י הודאתו בתקיפה חבלנית של בת זוגו וגרימת היזק בזדון בהיותו בגילופין, והוטלה עליו תקופת מאסר בת 9 חודשים.",ג.	ראיות הצדדים לעונש 
ME-13-09-13822-835,נפגע העבירה באישום השני בתיק דנן פירט את הנזקים החומריים שנגרמו לו עקב פציעתו בראשו וחוסר יכולתו לעבוד במשך חודש ימים. כמו כן תיאר המתלונן את המצוקה הנפשית בה הוא מצוי וכי הוא מקבל כיום טיפול תרופתי ומתקשה להירדם בלילות. לוח הצילומים - ת/4 מתעד את פציעותיו של המתלונן.,ג.	ראיות הצדדים לעונש 
ME-13-09-13822-835,מטעם ההגנה הוגש סיכום אשפוז מבית החולים וולפסון המלמד על ניסיון אובדני שביצע הנאשם כשבועיים עובר לאירוע נשוא כתב האישום.,ג.	ראיות הצדדים לעונש 
ME-13-09-13822-835,"ממכתבה של קצינת העצירים בבית המעצר, כלאי רינה תורן עולה, כי הנאשם שובץ לטיפול גמילה בפרוייקט ""בראשית"" בתאריך 2.1.14 והוא מצוי בהליך טיפולי זה. במהלך ההליך השיקומי הביע הנאשם מוטיבציה מילולית לשינוי אורחות חייו והוא אינו מעורב כיום בפעילות שלילית.",ג.	ראיות הצדדים לעונש 
ME-13-09-13822-835,מטעם ההגנה אף העיד מר רפאל רפי שהינו בעל מפעל תכשיטים  אשר העסיק בעבר את הנאשם  במשך שנתיים ימים. הלה העיד כי הוא מכיר את הנאשם כאדם טוב לב ובעל מקצוע יסודי בעבודתו. העד הביע נכונות לסייע בשיקומו של הנאשם.,ג.	ראיות הצדדים לעונש 
ME-13-09-13822-835,"ב""כ המאשימה גורסת כי יש להעמיד את מתחם העונש הראוי למקרה השוד הראשון בין 5 עד 9 שנות מאסר ובמקרה השוד השני בין 6 ל-10 שנות מאסר, וזאת בצד מאסר על תנאי ותשלום פיצוי למתלוננים.","ד.	טיעוני ב""כ הצדדים "
ME-13-09-13822-835,"בטיעוניה לעונש הדגישה התובעת את הסיכון שהיה במעשי הנאשם לחיי המתלוננים, את הפגיעות שספגו בגופם  והנזק הכלכלי שנגרם לרכושם. עוד הדגישה את התכנון שבמעשי הנאשם, אשר הצטייד באקדח ובאזיקונים, השימוש שנקט בכלי נשק חם שכלל ירי כלפי שני המתלוננים כשבמקרה האחד פגע למזלו של המתלונן באישום השני בדלת ובחלון בית המלאכה ובמקרה נשוא האישום השלישי – בבטנו של המתלונן.","ד.	טיעוני ב""כ הצדדים "
ME-13-09-13822-835,"ב""כ המאשימה עתרה לענישה מצטברת לשני מעשי השוד, אך ציינה כי היא אינה מבקשת לקבוע מתחם ענישה נפרד לעבירה של גניבת האקדח.","ד.	טיעוני ב""כ הצדדים "
ME-13-09-13822-835,"ב""כ הנאשם לעומתה טוענת, כי יש לראות בכל ההתרחשויות נשוא כתב האישום כאירוע אחד, ולקבוע ביחס אליו מתחם ענישה אחיד  אשר עומד לדעתה על תקופה שבין 3 ל-6 שנות מאסר.","ד.	טיעוני ב""כ הצדדים "
ME-13-09-13822-835,"ב""כ הנאשם הסבירה שהנאשם עלה לישראל לפני כ-21 שנה, אך הוא הידרדר לחיים של דר רחוב. מצב זה, לצד מחלת אמו המתגוררת במוסקבה, שידו קצרה מלסייע לה, הביאו לכדי ייאוש, שמצא  ביטויו בניסיון התאבדות.","ד.	טיעוני ב""כ הצדדים "
ME-13-09-13822-835,"לאחר שלא זכה להמשך טיפול, נגרר הנאשם לביצוע המעשים נשוא כתב האישום.","ד.	טיעוני ב""כ הצדדים "
ME-13-09-13822-835,"עוד לדבריה, הנאשם אמנם אינו מוגדר פסיכוטי, אך מצבו הנפשי לא היה טוב. היא הדגישה כי הנאשם לא נמלט לאחר המעשים, אלא נמצא שותה בגינה ציבורית.","ד.	טיעוני ב""כ הצדדים "
ME-13-09-13822-835,"מהאמור לעיל לדעתה יש להסיק, כי מידת התכנון במעשיו הייתה מוגבלת ביותר. בנוסף לכך, עם מעצרו ואף בתחילת משפטו הוא הודה במיוחס לו.","ד.	טיעוני ב""כ הצדדים "
ME-13-09-13822-835,"ב""כ הנאשם ציינה כי הנאשם הינו צורף שעבד אצל המתלונן שבאישום השלישי הלה גרם לו עוול ופיטר אותו מעבודתו, ואז החלה הידרדרותו המקצועית והנפשית. לדבריה, הנאשם ידע שיש מצלמות אבטחה במקום והמתלוננים הכירו אותו והוא אף לא הסתיר את פניו.","ד.	טיעוני ב""כ הצדדים "
ME-13-09-13822-835,"הנאשם אף לא התכוון לטענתה לפגוע בביטנו של המתלונן, שהרי ירה לכיוון הדלת. התנהגותו לאחר המעשה מצביעים לדעתה על כך שלא פעל מרדיפת בצע.","ד.	טיעוני ב""כ הצדדים "
ME-13-09-13822-835,"נוכח ההליך השיקומי שהוא עובר, גמילתו מסמים, והודאתו בביצוע העבירות עתרה ב""כ הנאשם להקלה בעונשו.","ד.	טיעוני ב""כ הצדדים "
ME-13-09-13822-835,"הנאשם עצמו הביע את צערו על מעשיו והסביר, שלו היה זוכה לטיפול שנדרש לו לא היה מסתבך בביצועם. כיום הוא מצוי בפרויקט שיקום, הוא מונה לאחראי קבוצה, וצפוי לעבור לאגף טיפולי.","ד.	טיעוני ב""כ הצדדים "
ME-13-09-13822-835,"עסקינן במי שפנה למעסיקיו הקודמים על מנת לקבל מהם תמיכה כספית, הוא הגיע לפגישה עימם  לאחר שהצטייד באקדח ואזיקונים. משנכזבה תוחלתו לקבל מהם כסף הוא השתמש בנשק, ופצע את המתלונן שבאישום השלישי בירי בבטנו, וחבל במתלונן שבאישום השני באמצעות חפצים שהיו בבית המלאכה. הנאשם השתמש בנשק גם כלפי המתלונן באישום השני, אך פגע בחלון בבית המלאכה. למרות שעלה בידי הנאשם לשדוד סכום בלתי מבוטל כבר במעשה השוד הראשון, הוא לא הסתפק בכך, אלא שב והשלים ביצועו של מעשה שוד נוסף.",ה.	דיון 
ME-13-09-13822-835,אני מתקשה לקבל איפוא את טענת ההגנה כי הנאשם לא פעל מתוך בצע כסף.,ה.	דיון 
ME-13-09-13822-835,הצדדים חלוקים בשאלה אם עסקינן באירוע פלילי אחד או מדובר במספר אירועים.,ה.	דיון 
ME-13-09-13822-835,"ההלכה הפסוקה קובעת כי ""זיהוי והפרדה בין אירועים לצורך קביעת מתחם ענישה צריך להיות מוכרע בהתאם למספר קריטריונים: רציפות המעשים, משך הזמן שנמשכו יחדיו וכל אחד בפני עצמו,  הזיקה העניינית ומידת הדמיון שביניהם – כל זאת בהתאם לאופי העבירות והערך המוגן שנפגע"" (תפ""ח 49290-05-12 מדינת ישראל נ' ג'אבר, ניתן ב-26.6.13, פסקה 13).",ה.	דיון 
ME-13-09-13822-835,"בענייננו, קיימת סמיכות בזמן בין האירועים, ודמיון בנסיבות האירועים ובסוג הערכים החברתיים שנפגעו. יחד עם זאת, קיימת הפרדה במקום ביצוע המעשים ובזהות הנפגעים, כאשר כל אחד מהם סבל פגיעה נפרדת.",ה.	דיון 
ME-13-09-13822-835,"בנוסף לכך, נפגעה פגיעה נפשית גם אשת המתלונן באישום השלישי שנכחה במקום, כאשר בעת שבעלה דימם לנגד עיניה על הרצפה, היא נדרשה ע""י הנאשם לאסוף עבורו תכשיטים ויהלומים משולחן העבודה.",ה.	דיון 
ME-13-09-13822-835,"הנאשם ביצע לאחר תכנון, שוד של בתי עסק בהם עבד, תוך שימוש באקדח, ופגע פיזית במי שהתנגד למעשיו. הוא נטל רכוש: תכשיטים ויהלומים בסכום בלתי מבוטל, ובאת-כח הנאשם הודתה שלא כל הרכוש הושב.",ה.	דיון 
ME-13-09-13822-835,באישום השלישי נקט הנאשם כאמור באיומים כלפי אדם נוסף (אשת המתלונן).,ה.	דיון 
ME-13-09-13822-835,במקרה דנן קיימים איפוא מאפיינים גם מחמירים לא רק עקב חומרת הפציעה מקליע האקדח.,ה.	דיון 
ME-13-09-13822-835,"בחינת הפסיקה העדכנית במקרי שוד מלמדת כי נקבע מתחם ענישה שבין 6 ל-28 חודשי מאסר במקרים קלים יותר: ""מעשי שוד שבוצעו באופן 'ספונטאני', ללא תכנון מוקדם וללא שימוש בנשק, תוך שלנפגע העבירה לא נגרמו נזקים או שנגרמו נזקים שאינם חמורים"" (ע""פ 772/13 יחיא נ' מדינת ישראל, ניתן ב- 29.6.14).",ה.	דיון 
ME-13-09-13822-835,"במקרה בו נעשה שימוש בנשק קר לאיומים, ונערכה תקיפה בצוותא נקבע מתחם ענישה שבין 34 ו-46 חודשי מאסר (ע""פ 1127/13 גברזגיי נ' מדינת ישראל, ניתן ב-15.1.14).",ה.	דיון 
ME-13-09-13822-835,"במקרה בו נשדדה חנות תכשיטים תוך איום באקדח צעצוע והופעלה אלימות נגד בעל החנות נקבע מתחם ענישה הנע בין 3 ל-6 שנות מאסר (ע""פ 1178/14 מדינת ישראל נ' מיכלאשוילי, ניתן ב-23.6.14).",ה.	דיון 
ME-13-09-13822-835,"במקרה בו מאבטח שדד בנק בו עבד תוך ירי מאקדחו שגרם נזק עקיף מנתזי זכוכית, העמיד בית המשפט העליון את עונשו על 69 חודשי מאסר, תוך שהוא מציין את חומרתה של המעילה באמון כשיקול לעונש (ע""פ 2275/12 ליכטנשטיין נ' מדינת ישראל, ניתן ב-29.5.14).",ה.	דיון 
ME-13-09-13822-835,"בהתאם לפסקי דין אלו, ולנסיבות העניין כפי שפורטו לעיל, אני סבורה שיש להעמיד את מתחם הענישה באישום השני בין 55 ל-70 חודשי מאסר, ואת מתחם הענישה באישום השלישי בין 65 ל-85 חודשי מאסר.",ה.	דיון 
ME-13-09-13822-835,נוכח העובדה שהמאשימה ראתה בגניבת האקדח מעין חלק אנטגרלי של תוכנית השוד היא לא בקשה כי יקבע מתחם ענישה נפרד לגניבת האקדח שבאישום הראשון.,ה.	דיון 
ME-13-09-13822-835,באשר לנסיבות שאינן קשורות בעבירה.,ה.	דיון 
ME-13-09-13822-835,מהראיות עולה שהנאשם היה במצב נפשי וכלכלי רעוע בעת שביצע את המעשים נשוא כתב האישום.,ה.	דיון 
ME-13-09-13822-835,"נוכח העובדה, כי הנאשם ירה באקדח כלפי כל אחד מהמתלוננים מספר יריות, ורק בדרך מקרה לא נגרם למי מהם נזק פיזי שיש בו משום סיכון חייו, לפיכך אני סבורה שאין ליתן לנסיבותיו האישיות משקל גבוה מידי.",ה.	דיון 
ME-13-09-13822-835,"עם זאת, אין להתעלם מכך שהנאשם הודה, ובכך חסך מקורבנותיו טראומה נוספת של חקירה מעל דוכן העדים.",ה.	דיון 
ME-13-09-13822-835,"בנוסף, הנאשם החל בתהליך שיקומי, הוא שובץ לפרוייקט ""בראשית"", והוא מאמין כי בכוחותיו להשלים את התהליך הטיפולי. אם כן ההקלה בעונשו של הנאשם נוכח הודאתו, והחסכון בהעדת המתלוננים והליך השיקום בו החל תבוא לידי ביטוי בחפיפה  של עונשי המאסר המוטלים על הנאשם.",ה.	דיון 
ME-13-09-13822-835,"לאור כל המקובץ לעיל, ולאחר ששקלתי את טיעוני ב""כ הצדדים, אני מטילה על הנאשם את העונשים כדלקמן:",ה.	דיון 
ME-13-09-13822-835,בגין גניבת האקדח ומעשה השוד השני אני מטילה על הנאשם עונש של 5.5 שנות מאסר.,ה.	דיון 
ME-13-09-13822-835,"בגין העבירות נשוא האישום השלישי אני מטילה עליו עונש של 7 שנות מאסר; אני חופפת חלק מתקופת המאסר שהוטלה על הנאשם בגין האישומים הראשון והשני עם עונש המאסר שהוטל באישום השלישי באופן שהוא ירצה 8 שנות מאסר, החל מיום מעצרו בתאריך 27.8.2013.",ה.	דיון 
ME-13-09-13822-835,"12 חודשי מאסר על תנאי, והתנאי הוא שלא יעבור תוך 3 שנים מיום שחרורו ממאסר עבירה מהעבירות בהן הורשע, או כל עבירת רכוש מסוג פשע.",ה.	דיון 
ME-13-09-13822-835,"אינני מפעילה את המאסר על תנאי שלטענת התביעה תלוי ועומד נגד הנאשם מהסיבות שנטענו על ידי ב""כ הנאשם.",ה.	דיון 
ME-13-09-13822-835,עקב מצבו הכלכלי של הנאשם ותקופת המאסר הממושכת שהוטלה עליו – לא אטיל עליו תשלום פיצוי למתלוננים .,ה.	דיון 
ME-13-09-13822-835,הודע לנאשם על זכותו לערער תוך 45 ימים לבית המשפט העליון.,ה.	דיון 
