verdict,text,part
SH-21-01-16541-529,"בתאריך 2.12.21, העידה אמו של הנאשם לעונש מטעם ההגנה. העדה מסרה, כי הנאשם נעדר עבר פלילי, עבד כל שנות חייו עם אביו ואף תיפקד כמנהל.  בשנתיים האחרונות החל סכסוך במשפחה, כאשר אשתו השנייה של אביו של הנאשם עברה להתגורר בבית אשר נבנה במקור עבור הנאשם. לדבריה, עד היום קיימות בעיות בינה לבין אשתו השנייה של בעלה, ואף מסרה על היתקלות אלימה. לדבריה, נבהלה כאשר הבינה שבנה הגיע למצב הזה והיא חשה כאב כתוצאה מכך שבנה מצוי במעצר זמן רב.",עדויות וראיות לעונש:
SH-21-01-16541-529,"כמו כן הוגשו מטעם ההגנה חוות דעת מומחה נשק [נ/1] וערך מתוך אתר ""וויקיפדיה"" לגבי אקדח Webley [נ/2].",עדויות וראיות לעונש:
SH-21-01-16541-529,"טיעוני המאשימה הוגשו בכתב.  בטיעוניה, עמדה המאשימה על הערכים המוגנים אשר נפגעו כתוצאה ממעשי הנאשם ובהם, שלום הציבור ובטחונו, החובה להגן על חיי אדם ועל תחושת בטחון היחיד והרבים, וכן שלטון החוק והסדר הציבורי.",טענות הצדדים:
SH-21-01-16541-529,"נטען, כי בעבירות הנשק, מעצם טיבן, טמונה חומרה יתרה, הנובעת מהסיכון הרב הכרוך בשימוש בו והעלול להביא לפגיעה בגוף ובחיי אדם. נטען, כי בתקופה זו התוצאות החמורות של שימוש בנשק בלתי חוקי מומחשות ברחבי המדינה.",טענות הצדדים:
SH-21-01-16541-529,"נטען, כי במקרה זה הפגיעה בערכים המוגנים היא ברף הגבוה, בשים לב לכמות כלי הנשק והתחמושת שנתפסו אצל הנאשם; החזקתו בחצר הבית בקרבת בני המשפחה ובאופן המסכן אותם.",טענות הצדדים:
SH-21-01-16541-529,"באשר לנסיבות ביצוע העבירה נטען, כי לעבירה קדם תכנון מוקדם, אשר נלמד מעצם עובדת אחסון כלי הנשק במרוכז, במקום נגיש, חלקם בצד תחמושת תואמת ומוכנים לשימוש. נטען, כי הנאשם במעשיו, הפך מחסן בבית למחסן נשק. נטען, כי הנשק הוחזק למטרה בלתי כשרה.",טענות הצדדים:
SH-21-01-16541-529,"נטען, כי מדיניות הענישה בעבירות של החזקת נשק מחייבת הטלת עונש מאסר בפועל, גם על מי שעברו נקי. בהקשר זה הפנה לע""פ 5220/09 עוודאנה נ' מדינת ישראל.",טענות הצדדים:
SH-21-01-16541-529,"נטען, כי עיון בפסיקה מלמד על ענישה במנעד רחב, בהתאם לקריטריונים שונים שהותוו בפסיקה.  לעניין זה הפנה ב""כ המאשימה לת""פ 28486-11-15 מדינת ישראל נ' סלהב (21.3.16).",טענות הצדדים:
SH-21-01-16541-529,"כן צוין, כי מעורבות הנאשם גם בעבירות סמים, בנוסף לעבירות הנשק, מחייבת החמרה בענישה נוכח הפגיעה היתרה בערכים המוגנים הדומים - הגנה על שלום הציבור ובריאותו.",טענות הצדדים:
SH-21-01-16541-529,בהקשר לעבירת הסמים המאשימה מדגישה את הנזקים הקשים וארוכי הטווח אשר נגרמים לחברה וליחיד בעקבות השימוש בסמים.,טענות הצדדים:
SH-21-01-16541-529,המאשימה מפנה להנחיית פרקליט המדינה 9.16 שמטרתה העלאת רמת הענישה הנוהגת בעבירות נשק.,טענות הצדדים:
SH-21-01-16541-529,"כן נטען, כי עבירות הנשק הן ""מכת אזור"" ממשית, עובדה אשר הוכרה בפסיקה כמצדיקה החמרה בענישה (לעניין זה הפנה לפסיקה: ע""פ 4460/19; ע""פ 6294/10; עפ""ג 27417-11-15; עפ""ג 62651-09-14; עפ""ג 4673-08-19).",טענות הצדדים:
SH-21-01-16541-529,"ב""כ המאשימה הפנה למספר פסקי דין עליהם סמכה המאשימה את עתירתה העונשית: ע""פ 971/12; ת""פ 55132-01-21; ת""פ 69980-11-20; ת""פ 60805-07-19. זאת, גם בשים לב לגיל הנאשם, עברו הנקי, והודאתו במיוחס לו.",טענות הצדדים:
SH-21-01-16541-529,"יצוין, כי בטיעון המאשימה לעונש נכתב, כנראה בטעות, כי יש לשקול לחומרה את עברו הפלילי והתעבורתי של הנאשם. כאמור, במעמד הדיון הוסכם בין הצדדים כי הנאשם ללא הרשעות קודמות, כך נמסר גם בתסקיר, וגיליון רישום פלילי או תעבורתי לא הוגשו כראיה לעונש.",טענות הצדדים:
SH-21-01-16541-529,"לדעת המאשימה, בגין כל אחד מפרטי כלי הנשק אותם החזיק הנאשם צריך היה להטיל עליו שנת מאסר לפחות, וכענישה כוללת מתחם העונש ההולם הוא 4-7 שנות מאסר בפועל.  משכך, לטענת המאשימה, עתירתה לעונש בן 54 חודשי מאסר מבטא נכונה את השיקולים הנשקלים בתוך מתחם הענישה. כן עתרה המאשימה להטיל על הנאשם מאסר מותנה, קנס, פסילת רישיון נהיגה ופסילה על תנאי נוכח עבירות הסמים.",טענות הצדדים:
SH-21-01-16541-529,"ב""כ הנאשם טען, כי במכלול הנתונים יש להטיל על הנאשם מאסר בפועל של שנתיים.",טענות הצדדים:
SH-21-01-16541-529,"נטען, כי הנאשם אדם צעיר, ללא הרשעות קודמות, נטל אחריות על מעשיו והודה בהם ובכך חסך זמן שיפוטי יקר. נטען, כי נכונות הנאשם בנטילת האחריות היא משמעותית מקום בו כלי הנשק והתחמושת נתפסו בבית בו מתגוררים אנשים רבים, שהנשק עשוי היה להיות שייך לכל אחד מהם, בהיעדר ממצאים פורנזיים. נטען, כי הנאשם הודה ונטל אחריות כבר בשלב החקירה ושיתף פעולה עם רשויות החוק.",טענות הצדדים:
SH-21-01-16541-529,"נטען, כי נסיבות ביצוע העבירה במקרה זה מלמדות על מידת חומרה פחותה מזו שהמאשימה טענה לה: הרובה שנתפס אינו תקין ולא שימש מעולם באירוע פלילי במדינת ישראל. נטען, כי אין מדובר בדרגת חומרה המשתווה להחזקת נשק אוטומטי או רובה צהל""י. נטען, כי הנשק לא נתפס כשהוא מוכן לפעולה וללא תחמושת בצדו.",טענות הצדדים:
SH-21-01-16541-529,"נטען, כי רמת החומרה הכרוכה בהחזקת רימון מאולתר שונה מרימון צהל""י תקני. לעניין זה הפנה לע""פ 2732/18 בראנסי ואח' נ' מדינת ישראל. נטען, כי גם הרימון נתפס במקום מחבוא ולא במקום גלוי.",טענות הצדדים:
SH-21-01-16541-529,"נטען, כי אקדח הוובלי הוא אקדח עתיק ביותר, שנסיבות החזקתו חמורות פחות מאקדח חצי אוטומטי, דוגמת ""גלוק"".",טענות הצדדים:
SH-21-01-16541-529,"נטען, כי מלכתחילה החיפוש בבית הנאשם נועד לעבירות סמים.",טענות הצדדים:
SH-21-01-16541-529,"כן נטען, כי ברקע לביצוע העבירה אירוע בו ירו על בית הנאשם מספר חודשים קודם לכן והנאשם הצטייד בכלי הנשק לצרכי הגנה עצמית.",טענות הצדדים:
SH-21-01-16541-529,"בהקשר זה הפנה ב""כ הנאשם להלכת אבו מוך.",טענות הצדדים:
SH-21-01-16541-529,"ב""כ הנאשם העיר, כי אין בתסקיר שירות המבחן התייחסות לזמן בו שוהה הנאשם במעצר, לקשייו ולהסתגלותו למעצר. בהקשר זה נטען, כי הנאשם החל להשתלב בקבוצה טיפולית במעצר, כי הוא אסיר ""חוליה"", חיובי בתפקודו ובעל שאיפות נורמטיביות.",טענות הצדדים:
SH-21-01-16541-529,"כן עולה מהתסקיר, כי מדובר בנאשם נורמטיבי, שחייו התהפכו לפני כשנתיים בעקבות מעשי אביו. נטען, כי התדרדרות הנאשם נבעה מכך שאביו גירש אותו ממקום העבודה ובשל מגיפת הקורונה לא הצליח להשתלב במקום עבודה אחר.",טענות הצדדים:
SH-21-01-16541-529,"נטען, כי במכלול הנסיבות קיימים אמנם שיקולי הרתעה אך די במאסר למשך שנתיים כדי להרתיע את הנאשם הזה.",טענות הצדדים:
SH-21-01-16541-529,"מתחם העונש ההולם למעשה העבירה נקבע בהתאם לעיקרון ההלימה ולפיו נדרש יחס הולם בין חומרת מעשה העבירה בנסיבותיו ומידת אשמו של הנאשם, לבין סוג ומידת העונש המוטל עליו. ביישום עיקרון ההלימה וקביעת מתחם העונש במקרה קונקרטי, בית המשפט יתחשב בשלושת אלה:  הערך החברתי שנפגע ומידת הפגיעה בו; מדיניות הענישה הנוהגת; ונסיבות הקשורות בביצוע העבירה.",קביעת מתחם העונש ההולם:
SH-21-01-16541-529,"אין מחלוקת בין הצדדים באשר לערכים המוגנים אשר נפגעו כתוצאה ממעשי הנאשם, בראש ובראשונה שלום הציבור וביטחונו והסכנה לגופו ולחייו של אדם. זאת, הן ביחס לעבירות הנשק והן ביחס לעבירות הסמים.",קביעת מתחם העונש ההולם:
SH-21-01-16541-529,"בנוגע לעבירות הנשק, בהחזקה של נשק ותחמושת שלא כדין טמון סיכון רב, כי הנשק הבלתי חוקי יתגלגל לידיים עוינות העוסקות בפעילות פלילית או ביטחונית וייגרם נזק רב עד כדי קיפוח חיי אדם.",קביעת מתחם העונש ההולם:
SH-21-01-16541-529,בהחזקת נשק על רקע סכסוך פעיל טמנה גם פגיעה בשלטון החוק.,קביעת מתחם העונש ההולם:
SH-21-01-16541-529,"על החומרה שיש לנקוט בעבירות של החזקת נשק ראו ע""פ 1332/04  מ""י נ' יצחק רפאל פס ואח' 9/04/2004):",קביעת מתחם העונש ההולם:
SH-21-01-16541-529,"נוכח הסיכון הממשי הנשקף לביטחון הציבור כתוצאה מעבירות נשק, מורה הפסיקה, כי ככלל, יינתן משקל אינטרס הציבורי שבגמול ובהרתעה על פני נסיבותיו האישיות של הנאשם (ראו, למשל: רע""פ 6583/06  אגא אדהאם נ' מדינת ישראל, 5.12.06).",קביעת מתחם העונש ההולם:
SH-21-01-16541-529,"נוכח פוטנציאל הנזק הרב הטמון בהחזקת הנשק הבלתי חוקית נקבע, כי העבירה מצדיקה הטלת מאסר בפועל, גם על נאשמים שזו להם מעורבותם הראשונה עם החוק וכי  ""עצם החזקת נשק בעל פוטנציאל קטילה מבלי שיש עליו ועל בעליו פיקוח מוסדר של הרשויות טומן בחובו סיכון, כאשר המחזיק בו נתון תמיד לחשש שיתפתה לעשות בו שימוש, ולו ברגעי  לחץ ופחד"" (ע""פ 4945/13 מדינת ישראל נ' עבד אלכרים (19.1.14)).",קביעת מתחם העונש ההולם:
SH-21-01-16541-529,"בבחינת מידת הפגיעה בערכים המוגנים בפועל, מידת הנזק הממשי והפוטנציאלי יש לקחת בחשבון, לחומרה כי הנשק הוסתר במקום שאין עליו שמירה קפדנית, בסביבת מגורים בהם מתגוררים בני המשפחה.",קביעת מתחם העונש ההולם:
SH-21-01-16541-529,עוד קיימת חומרה באיסוף כלי הנשק והתחמושת מסוגים שונים וכן בהחזקת תחמושת תואמת.,קביעת מתחם העונש ההולם:
SH-21-01-16541-529,"מיתון למידת החומרה שבמעשים יש בכך, שביחס לרובה מדובר ברובה שעל פי חוות דעת והאמור בכתב האישום המתוקן, אינו יורה עקב נקירה חלשה; מחסניות שעל פי עובדות כתב האישום לא הכילו כדורים וכן אינן תואמות לכלי הנשק שנתפסו.",קביעת מתחם העונש ההולם:
SH-21-01-16541-529,"בבחינת מידת אשמו של הנאשם בביצוע עבירות הנשק, יש לקחת בחשבון כי הנאשם פעל באופן מודע ומתוכנן לאיסוף כלי נשק ותחמושת, על רקע סכסוך פעיל במהלכו נמסר כי כבר נעשה שימוש בנשק חם. בין אם מדובר באיסוף של כלי הנשק למטרת הגנה עצמית ובין אם למטרת נקמה ובין אם לשתי המטרות גם יחד – מדובר בנסיבות ביצוע עבירה המלמדות על מידת אשם גבוהה, המכוונת לאפשרות של נטילת החוק לידיים.",קביעת מתחם העונש ההולם:
SH-21-01-16541-529,"בחנתי בהקשר זה את טענת ההגנה, כי לאור נסיבות אלה, והרקע לסכסוך עליו העידה גם אמו של הנאשם וכפי שפורט בתסקיר, יש מקום להקלה עם הנאשם. טענה זו קשה. אכן, הנאשם אינו ""עבריין"" מובהק המחזיק בנשק למטרת פעילותו העבריינית או במסגרת סכסוך עבריינים.  עם זאת, לא ניתן לקבל טענה, כי הנאשם ""נאלץ"" לבצע את העבירות על רקע סכסוך. קבלת טיעון זה כמקל במידת האשם כמוה כמתן היתר, ולו במרומז, לפתרון סכסוכים באלימות ומתן לגיטימציה להסלמת סכסוכים בדרך זו.",קביעת מתחם העונש ההולם:
SH-21-01-16541-529,"לעניין זה המציאות אותה חווה מדינת ישראל בתקופה האחרונה, של ריבוי מקרים בהם נעשה שימוש בנשק במסגרת סכסוכים משפחתיים או בין-משפחתיים, בגינה מכונה התופעה של החזקת נשק בלתי חוקי ""מכת מדינה"" או ""מכת איזור"" מחייבת הרתעה מיוחדת של הרבים. נוכח הסכסוך המשפחתי הפעיל והאמור בתסקיר בנוגע לעמדותיו של הנאשם אף נראה, כי נחוצה במקרה זה הרתעה מיוחדת של הפרט.",קביעת מתחם העונש ההולם:
SH-21-01-16541-529,"לעניין אחרון זה ראו, למשל, ע""פ 4945/13 מדינת ישראל נ' סולימאן (19.1.14), שם נדון עניינו של נאשם שהורשע בהחזקת נשק, וירי באוויר, ולא היתה מחלוקת כי הרקע לעבירה פחד וחשש לחייו על רקע איומים כלפיו, ולא מתוך מניע עברייני טהור.  נקבע, כי מתחם העונש ההולם באותו מקרה עומד על 12-36 חודשי מאסר בפועל. הוחלט, שלא להתערב בעונש מקל יותר שהוטל על הנאשם בערכאה הדיונית וזאת בשל שיקולי שקום משמעותיים.",קביעת מתחם העונש ההולם:
SH-21-01-16541-529,"עיינתי גם בטענת ההגנה בנוגע לטיבו של אקדח מסוג Webley. בעניין זה יש לקבל את טענת ההגנה, כי אין דין אקדח ישן, מסוג תופי, שהיה בשימוש הצבא הבריטי ושימש בצבא ובמשטרה עד שנות ה-80, כדין נשק מודרני יותר, אוטומטי או חצי-אוטומטי.  אכן, גם בפסיקה מוכרת האבחנה בין סוגי נשק שונים, כאשר לגבי חלקם חומרה מיוחדת. עם זאת, אין חולק כי מדובר באקדח שבכוחו להמית, כאשר הנאשם גם החזיק תחמושת תואמת.",קביעת מתחם העונש ההולם:
SH-21-01-16541-529,"בבחינת מדיניות הענישה הנוהגת נלמד, כי על נאשמים הוטלו עונשים במנעד תלוי נסיבות ובהן, סוג הנשק, כמות הנשק, אופן ומשך ההחזקה, מטרת ההחזקה וכיוצא באלה נסיבות, אשר נדונו גם לעיל. ראו הדוגמאות הבאות:",בחינת מדיניות הענישה:
SH-21-01-16541-529,"בעפ""ג 4673-08-19 אבו מוסא נ' מדינת ישראל (אליו הפנה ב""כ המאשימה), נדחה ערעור ההגנה על עונש של 18 חודשי מאסר בפועל, מאסר מותנה וקנס בסך 12,000 ₪, שהוטלו על צעיר שהחזיק, בעבור אחר, כלי נשק מסוג תת מקלע מאולתר. צוין בפסק הדין, כי העבירה של החזקת נשק הפכה למכה של  אזור הדרום, שיקול שיש להתחשב בו במסגרת הענישה.",בחינת מדיניות הענישה:
SH-21-01-16541-529,"בעפ""ג 23419-01-17 מדינת ישראל נ' זניד ואח', נדון ערעור המדינה בעניינם של שני משיבים, האחד - נתפס מחזיק אקדח בקוטר 9 מ""מ ביחד עם מחסנית ובה 17  כדורים; וכן רובה סער מאולתר דמוי M-16 עם מחסנית ובה 28 כדורים; השני - נתפס מחזיק בשני אקדחים, גם כן בצירוף תחמושת. בית משפט קמא קבע מתחם ענישה שינוע בין 13 עד 30 חדשי מאסר בפועל בנוגע למשיב שהחזיק את שני האקדחים ומתחם שינוע בין 16 עד 36 חדשי מאסר בפועל בנוגע למשיב שהחזיק אקדח ורובה סער מאולתר. ערעור המדינה התקבל בהסכמת הצדדים, תוך שהוחמרו עונשי המאסר שהושתו על המשיבים ל-26 ו-31 חדשי מאסר בפועל (בהתאמה). בית המשפט המחוזי, בשבתו כבית משפט לערעורים פליליים, אף מצא לציין, כי המתחמים שנקבעו על ידי בית משפט השלום נמוכים יתר על המידה.",בחינת מדיניות הענישה:
SH-21-01-16541-529,"אך יצויין, כי מקרה זה חמור מענייננו לעניין סוג הנשק שהוחזק וכן מידת התאמה שבין כלי הנשק והתחמושת שהוחזקו.",בחינת מדיניות הענישה:
SH-21-01-16541-529,"עפ""ג 22885-05-17 אלאסד נ' מדינת ישראל , בית המשפט המחוזי אישר מתחם ענישה שנע בין 13 עד 36 חודשי מאסר בפועל בגין החזקת כלי נשק מאולתר אחד מסוג תת מקלע בצירוף מחסנית ובה 10 כדורים. באותו מקרה, הושת על הנאשם, בעל עבר פלילי שאינו מכביד, עונש מאסר בפועל בן 21 חדשים.",בחינת מדיניות הענישה:
SH-21-01-16541-529,"בת""פ 52091-02-20 מדינת ישראל נ' אל אעסאם, הורשע הנאשם, במסגרת הסדר טיעון, בהחזקת נשק מסוג תת מקלע מאולתר 9 מ""מ לצד כ-20 כדורי 9 מ""מ, אשר הוסלקו בארון מטבח בבית מגורים. על הנאשם נגזרו 18 חודשי מאסר בפועל, מאסר מותנה וקנס בסך 12,000 ₪.",בחינת מדיניות הענישה:
SH-21-01-16541-529,"בעפ""ג 26496-09-17 אלסאריעה נ' מדינת ישראל, נדון ערעור ההגנה על חומרת העונש. במקרה זה הורשע נאשם בגין עבירה של ניסיון להחזקת אקדח מסוג ברטה (העבירה תוקנה לניסיון, במסגרת הסדר טעון, בשל כך שהנשק לא היה תקין), וכן תת מקלע מאולתר, כשכלי הנשק הוחזקו בביתו של הנאשם, לעונש מאסר בן 20 חדשים בפועל. זאת, במסגרת מתחם כולל שנע בין 18 עד 42 חודשי מאסר. ערעור ההגנה על חומרת העונש נדחה תוך שצויין, כי חרף גילו הצעיר של הנאשם, עברו הנקי ואינטרס השיקום, שהוגש נדחה, תוף שנקבע כי חרף העדר אינדיקציה על שימוש פלילי או אחר המתוכן בנשק, ועל אף נסיבותיו האישיות של המערער שם (צעיר ללא עבר פלילי) – הרי הנסיבות האישיות ואינטרס השיקום, נדחים מפני האינטרס הציבורי של מיגור עבירות מסוג זה.",בחינת מדיניות הענישה:
SH-21-01-16541-529,"בת""פ 19417-11-16 מדינת ישראל נ' אבו אלקיעאן - נדון הנאשם לעונש מאסר בפועל של 15 חודשים בגין החזקת אקדח חצי אוטומטי אחד בליווית תחמושת. נקבע, כי מתחם הענישה נע בין 15 ל- 30 חודשי מאסר בפועל.  הנאשם, ללא הרשעות קודמות, שירת בעברו בשירות צבאי ארוך.",בחינת מדיניות הענישה:
SH-21-01-16541-529,"מתחם העונש ההולם בגין החזקת הסמים במקרה זה, בשים לב לסוג הסם ולכמות הסם, נע בין 4  ל- 15 חודשי מאסר בפועל (ראו והשוו: רע""פ 322/15 ג'אנח נ' מדינת ישראל (22.1.15); עפ""ג (ב""ש) 24043-04-17 אל קשכר נגד מדינת ישראל (4.6.17)).",בחינת מדיניות הענישה:
SH-21-01-16541-529,"בשיקלול כלל הנסיבות שהובאו לעיל נראה, כי צודקת ההגנה בטיעוניה כי המתחם המחמיר לו טענה המאשימה, מתאים למקרה חמור יותר בנסיבותיו – הן מבחינת סוג הנשק והתחמושת שהוחזקו והן מבחינת נסיבות ההחזקה.",בחינת מדיניות הענישה:
SH-21-01-16541-529,"מתחם העונש ההולם במקרה זה הוא 22 ועד 48 חודשי מאסר בפועל, בצירוף ענישה נלווית מתאימה.",בחינת מדיניות הענישה:
SH-21-01-16541-529,"בגזירת העונש המתאים לנאשם, בגדרי מתחם העונש ההולם, יתחשב בית המשפט בשיקולים כלליים ובשיקולים פרטניים, שאינם קשורים בנסיבות ביצוע העבירה. במקרה שבפניי מן הראוי לתת את הדעת לנסיבות הבאות:",קביעת העונש המתאים בגדרי המתחם
SH-21-01-16541-529,"הנאשם צעיר בגילו, ללא הרשעות קודמות.",קביעת העונש המתאים בגדרי המתחם
SH-21-01-16541-529,"הנאשם הודה במיוחס לו , חסך זמן שיפוטי יקר בניהול הליך מורכב וארוך ונטל אחריות על מעשיו, תיאר את מעשיו ואת הרקע בפתיחות ובכנות.",קביעת העונש המתאים בגדרי המתחם
SH-21-01-16541-529,"הנאשם עצור מזה למעלה משנה, לראשונה בחייו.",קביעת העונש המתאים בגדרי המתחם
