verdict,text,part
ME-21-03-7053-594,"בהמשך לתיקון זה, בית משפט זה הדגיש בפסיקתו פעם אחר פעם, כי עבירות הנשק הפכו לחזון נפרץ, המביא לעיתים מזומנות לפגיעה בחיי חפים מפשע. בהתאם לכך, בית משפט זה שב וקבע כי החמרת הענישה בגין עבירות אלו היא אינטרס ציבורי מהמעלה הראשונה ותנאי הכרחי להרתעת הציבור מפני ביצוען (ראו מיני רבים: ע""פ 4406/19 מדינת ישראל נ' סובח, פסקאות 16–17 לחוות דעתי (5.11.2019); רע""פ 7344/18 מג'יד נ' מדינת ישראל, פסקה 10 (21.10.2018))"".",מתחם העונש ההולם 
ME-21-03-7053-594,"גישה דומה עולה גם מהפסיקה הנוהגת, המחמירה והולכת בנוגע לעבירות נשק. ב""כ הצדדים הפנו למספר פסקי דין. אסקור עתה חלק מפסקי הדין שהוזכרו על ידם ופסקי דין נוספים.",מתחם העונש ההולם 
ME-21-03-7053-594,"ע""פ 8320/21 מדינת ישראל נ' מחמד בסילה (28.12.21) – המשיב הוביל והחזיק בביתו נשק דמוי רובה סער M-16 וחלקי נשק נוספים, החזיקם בביתו 3 שבועות, פירק וניקה את הנשק. על אף נסיבות מקלות, קיום אורח חיים נורמטיבי והעובדה שמדובר בנשק שהנאשם מצא ולא יזם את החזקתו, ללא עבירות נלוות לעבירות הנשק, בית המשפט קיבל ערעור על קולת העונש והעמיד את עונשו של הנאשם על 14 חודשי מאסר בפועל במקום 7 חודשים.",מתחם העונש ההולם 
ME-21-03-7053-594,"ע""פ 4345/18 חמודא אבו עמאר נ' מדינת ישראל (29.11.18) – המערער הורשע בנשיאת נשק ותחמושת – נשק מאולתר מסוג קארל גוסטב ומחסנית כדורים שהוחזקו ברכבו, וכן בנהיגה בקלות ראש. בגין שתי העבירות נקבע מתחם בין 20-48 חודשי מאסר, והמערער נדון ל-20 חודשי מאסר ועונשים נלווים. בערעור הוחלט להקל בעונשו, אף תוך חריגה מסויימת לקולא מהמתחם, בשל ההליך הטיפולי שעבר וסיכויי השיקום. עונשו של המערער הועמד על 17 חודשי מאסר בפועל.",מתחם העונש ההולם 
ME-21-03-7053-594,"ע""פ 135/17 מדינת ישראל נ' סמיר בסל (8.3.17) – המשיב הורשע בהחזקת ונשיאת נשק, תמ""ק מאולתר ומחסנית, אותם החזיק והחביא עבור קרוב משפחה שרכש אותם. לבקשת אותו קרוב מסר המשיב את הנשק לקרוב משפחה אחר. בית המשפט החמיר בעונשו של המשיב מ-12 ל-18 חודשי מאסר בפועל, לנוכח ההחמרה בענישה על עבירות הנשק והעובדה שהוציא את הנשק מרשותו בלי דעת למה ישמש.",מתחם העונש ההולם 
ME-21-03-7053-594,"בעניין פקיה הנ""ל – המשיב הורשע בנשיאת נשק וירי במקום מגורים, בסמוך לחתונה. לחובתו עבר פלילי מכביד. נקבע מתחם בין 14-36 חודשי מאסר. עונשו של המשיב הוחמר מ-14 חודשי מאסר בפועל ל-25 חודשים ועונשים נלווים.",מתחם העונש ההולם 
ME-21-03-7053-594,"ת""פ (ב""ש) 56762-03-21 מדינת ישראל נ' רפעת קאצאעי (10.11.21) – הנאשם החזיק ברכב רובה סער מסוג קלצ'ניקוב ומחסנית תואמת. נקבע מתחם בין 20-30 חודשי מאסר בפועל, הנאשם נדון ל-22 חודשי מאסר בפועל, מאסר על תנאי, קנס ופסילת רשיון.",מתחם העונש ההולם 
ME-21-03-7053-594,"ת""פ (י-ם) 66542-05-20 מדינת ישראל נ' פכרי אבו נאב (25.1.21) – הנאשם הורשע ברכישת נשק (אקדח) ותחמושת. במסגרת הסדר טיעון הוסכם כי הנאשם יטען שהנשק שימוש לצורך הגנה עצמית והמאשימה לא תביא ראיות לסתור זאת. נקבע מתחם בין 8-24 חודשי מאסר והנאשם נדון ל-10 חודשי מאסר בפועל ומאסר על תנאי.",מתחם העונש ההולם 
ME-21-03-7053-594,"ת""פ (י-ם) 30340-08-20 מדינת ישראל נ' עז אלדין אבו סביח (31.1.21) – הנאשמים הורשעו בהחזקה ונשיאה של נשק, נאשם 1 הורשע בנוסף בהחזקת תחמושת וחלקי נשק ובירי באזור מגורים. נאשם 1 נדון ל-32 חודשי מאסר בפועל ועונשים נלווים, נאשם 2 נדון ל-12 חודשי מאסר ועונשים נלווים.",מתחם העונש ההולם 
ME-21-03-7053-594,"ת""פ (י-ם) 39727-12-20 מדינת ישראל נ' עומר זאהדה (6.1.22) – הנאשם הורשע בחבלה במזיד ברכב, החזקת נשק וירי באזור מגורים. מדובר בהחזקה לזמן קצר ביותר, כשהנאשם אינו דומיננטי, של נשק מוסב דמוי רובה סער. לעבירות הנשק נקבע מתחם בין 14-28 חודש (בנוסף למתחם נוסף לעבירת הרכוש), ונדון ל-18 חודשי מאסר על כלל העבירות.",מתחם העונש ההולם 
ME-21-03-7053-594,"ת""פ (י-ם) 52515-03-20 מדינת ישראל נ' מורשד סנדוקה (24.6.20) – נאשם 3 הורשע בהחזקת נשק ונדון ל-7 חודשי מאסר בפועל ומאסרים על תנאי.",מתחם העונש ההולם 
ME-21-03-7053-594,"ת""פ (ב""ש) 54607-07-19 מדינת ישראל נ' יעקוב ג'בור (12.1.20) – הנאשם הורשע בהחזקת נשק ואביזרי נשק ברכב. נקבע מתחם של 20-30 חודשי מאסר, על הנאשם, בעל עבר פלילי, נגזרו 22 חודשי מאסר בפועל, הופעל תנאי בן 4 חודשים מחציתו בחופף ומחציתו במצטבר וכן נגזרו על הנאשם מאסר על תנאי ועונשים כספיים.",מתחם העונש ההולם 
ME-21-03-7053-594,"ת""פ (י-ם) 35512-06-17 מדינת ישראל נ' אל-קעקאע בכיראת (7.3.19) – נאשם 2 הורשע בשתי עבירות של החזקת נשק, האחד M-16 מאולתר והשני אקדח חצי אוטומטי, שהסליק מתחת לקרוואן המצוי בבית ספר. נקבע מתחם בין 12-24 חודשי מאסר בפועל, והנאשם, בעל עבר פלילי מתון, נדון ל-12 חודשי מאסר בפועל ומאסר על תנאי.",מתחם העונש ההולם 
ME-21-03-7053-594,"ת""פ (י-ם) 51523-10-17 מדינת ישראל נ' איאד בלזמית (2.5.18) – הנאשם הורשע בנשיאה והובלה של נשק ואביזרי נשק, כאשר רכש תמ""ק מסוג סקורפיון וכדורים תואמים בחברון, והסיע אותם ברכבו לירושלים. נקבע מתחם ענישה בין 9-24 חודשים. על הנאשם, צעיר נורמטיבי, ששיתף פעולה עם שירות המבחן ועבר תהליך חיובי, נגזרו מאסר למשך 9 חודשים ועונשים נלווים.",מתחם העונש ההולם 
ME-21-03-7053-594,"בענייננו, הנאשם וחבריו יזמו יחד ופעלו יחד לרכישת הנשק. הנשק בענייננו הוא אקדח ולא רובה או נשק ארוך.",מתחם העונש ההולם 
ME-21-03-7053-594,"על פי עובדות כתב האישום הנאשם הוא שהעמיד את התשלום הנדרש, ובכך תרם תרומה מהותית וחיונית לביצוע העסקה. אולם גם האחרים מילאו את חלקם ביצירת הקשר עם המוכר, ניהול משא ומתן ומפגש איתו. עוד על פי כתב האישום, הנאשם אחז בנשק אך בשונה מהאחרים הוא לא בדק ודרך אותו. כמו כן, נשיאת הנשק היתה ברכב שאינו בבעלות הנאשם.",מתחם העונש ההולם 
ME-21-03-7053-594,"לאור כל האמור אני קובעת מתחם ענישה בין 18-30 חודשי מאסר, בצירוף עונשים נלווים.",מתחם העונש ההולם 
ME-21-03-7053-594,"הנאשם יליד 1995, רווק ומתגורר בבית אמו. הנאשם הודה במיוחס לו בהזדמנות הראשונה כבר בחקירת המשטרה, הכיר באחריותו, חסך זמן וככל הנראה הוא עשוי לסייע במשפט נגד המעורבים האחרים. לחובת הנאשם הרשעה קודמת בעבירת רכוש בגינה ריצה 50 ימי מאסר. מדובר בעבירה יחידה וישנה למדי, כך שמשקלה מוגבל. עם זאת, הנאשם לא ביקש תסקיר של שירות המבחן כך שאין בפני רקע רחב אודותיו. בהתאם לכל האמור אני סבורה שהעונש הראוי הוא בתחתית מתחם הענישה, אם כי לא ברף התחתון ממש.",העונש הראוי
ME-21-03-7053-594,לאור כל האמור אני מטילה על הנאשם עונש כמפורט להלן:,העונש הראוי
ME-21-03-7053-594,"מאסר בפועל ל-20 חודשים, שיימנו החל ממעצרו של הנאשם.",העונש הראוי
ME-21-03-7053-594,מאסר על תנאי ל-6 חודשים למשך 3 שנים על כל עבירת נשק.,העונש הראוי
ME-21-03-7053-594,"קנס בסך 5,000 ₪ שישולם תוך 3 חודשים מהיום.",העונש הראוי
