verdict,text,part
SH-09-1108-48,"עבירת התפרצות לבית מגורים בכוונה לבצע גניבה או פשע טומנת בחובה חומרה ומסוכנות משמעותיות. בביצוע עבירה זו יש פוטנציאל להסלמה עד כדי מפגש אלים בין הפורץ לבין דיירי המקום, כפי שארע במקרה דנא. יש לייחס משקל נרחב לתחושות האימה, אוזלת יד, הפגיעה בביטחון האישי והפגיעה בפרטיות אותן חש בעל הנכס המגלה אדם זר מחטט בחפציו האישיים בדירתו ונוטל לעצמו את אשר הוא חפץ בו.",עבירות הרכוש  
SH-09-1108-48,"מעשיו של הנאשם אינם פוגעים רק בבעל הנכס אלא אף בחברה בכללותה, בדרך של העלויות הגבוהות הקשורות לנזקי ההתפרצויות, הן ביחס לעלויות ביטוח הנכס והן ביחס לעלויות הנדרשות לרשויות האכיפה.",עבירות הרכוש  
SH-09-1108-48,"בית המשפט העליון עמד על הצורך בהחמרה בענישה בעבירות התפרצות לבניין מגורים וגניבה בע""פ 3297/10 וולקוב נגד מדינת ישראל [פורסם בנבו] (ניתן ביום 24.5.2012), בזו הלשון:",עבירות הרכוש  
SH-09-1108-48,"עוד יפים הדברים שאוזכרו בהקשר זה ברע""פ 244/10 קרופניק מיור נ' מדינת ישראל [פורסם בנבו] (ניתן ביום 25.1.2010), בזו הלשון:",עבירות הרכוש  
SH-09-1108-48,"וכן ר' פסיקת בית המשפט העליון בע""פ 6423/11 דהן אלי נגד מדינת ישראל [פורסם בנבו] (ניתן ביום 2.7.2012), כך:",עבירות הרכוש  
SH-09-1108-48,"מדיניות הענישה הנהוגה בפסיקה בעבירות בהן הורשע הנאשם, מתחשבת בצורך במאבק בנגע עבירות הרכוש בכלל ועבירות של כניסה וההתפרצות לבתי מגורים וגניבה בפרט. באשר למדיניות הענישה בעבירות רכוש, חומרתן ומשמעותן, אפנה לרע""פ 1708/08 מרדכי לוי נ' מדינת ישראל [פורסם בנבו] (ניתן ביום 21.2.2008), בו נפסק בפסקה ח:",עבירות הרכוש  
SH-09-1108-48,"מידת הפגיעה של הנאשם בערכים המוגנים הנה גבוהה, שכן הוא נכנס לחדרם של אנשים באכסניה באילת, שם הוא עצמו התגורר, ולא נרתע מחתירה למגע אלים עם אחד מדיירי המקום, במהלכה פגע בו בעזרת תרסיסי גז. עם זאת, דומני כי פעילותו זו של הנאשם לא הניבה לו שלל יקר ערך. לצד זאת, יש לזכור שלעתים סכום או חפץ מסוים שיראה לכאורה כפעוט, יחשב כיקר ערך לאדם אחר.",עבירות הרכוש  
SH-09-1108-48,"אני מוצא לציין, מבלי להקל ראש במעשה של התפרצות לחדרים באכסניה, שיש בו כשלעצמו גרימת עלויות למקום ופגיעה בשמו הטוב, הרי שחומרתו ונזקיו פחותים מאלו של התפרצות לדירת מגורים בכל הנוגע לקרבן העבירה. ביתו של אדם הוא מבצרו ומקדשו, שם מצויים מרבית מיטלטליו וכתליו מעניקים לו את תחושת הביטחון האישי והגנה על רכושו. לא כך הדבר בחדר באכסניה (או מלון), אשר מטבעם של דברים, מדובר במגורים ארעיים לרוב למשך מספר ימים ואין הוא מתיימר להקנות את אותן תחושות בטחון והגנה שיש לאדם בביתו.",עבירות הרכוש  
SH-09-1108-48,"עיון במקרים שנדונו בפסיקה של עבירות רכוש כמו כניסה והתפרצות למקום מגורים וגניבה מעלה כי הוטלו עונשים במנעד רחב במקרים דומים (כך למשל, ראו: רע""פ 1020/09 אברהם זיתון נ' מדינת ישראל [פורסם בנבו] (ניתן ביום 18.2.2009); רע""פ 4928/09 זאב חדד נ' מדינת ישראל [פורסם בנבו] (ניתן ביום 15.6.2009); רע""פ 7278/10 רחמים שאולוב נ' מדינת ישראל [פורסם בנבו] (ניתן ביום 19.10.2010); רע""פ 3063/11 אפרים כהן נ' מדינת ישראל [פורסם בנבו] (ניתן ביום 17.4.2011); רע""פ 4321/10 פלוני נ' מדינת ישראל [פורסם בנבו] (ניתן ביום 8.6.2010); רע""פ 8519/11 שלומי ויצמן נ' מדינת ישראל [פורסם בנבו] (ניתן ביום 8.1.2012); רע""פ 509/11 סמיר אבו עדייה נ' מדינת ישראל [פורסם בנבו] (ניתן ביום 8.1.2012); ע""פ (מח' ת""א) 56652-11-12 סטניסלב פפלוב נ' מדינת ישראל [פורסם בנבו] (ניתן ביום 28.1.2013); ע""פ (מח' חי') 42160-10-12 מדינת ישראל נ' האני רשואן [פורסם בנבו] (ניתן ביום 29.11.2012); ע""פ (מח' ת""א) 28478-04-13 מדינת ישראל נ' אפרים בוחניק [פורסם בנבו] (ניתן ביום 20.1.2013); עפ""ג (מח' מרכז-לוד) 8332-08-10 טארק אבו סיאם נ' מדינת ישראל [פורסם בנבו] (ניתן ביום 27.10.2010); ע""פ (מח' חי') 17277-02-13 מדינת ישראל נ' רוסלן  פסחוב [פורסם בנבו] (ניתן ביום 2.5.2013); ע""פ (מח' חי') 3827-05-13 יורי אמירוב נ' מדינת ישראל [פורסם בנבו] (ניתן ביום 4.7.2013); ע""פ (מח' חי') 43816-01-11 זיאד חליאלה נ' מדינת ישראל [פורסם בנבו] (ניתן ביום 24.3.2011); ע""פ (מח' ים) 19885-07-11 ששון ששון נ' מדינת ישראל [פורסם בנבו] (ניתן ביום 24.11.2011); ת""פ (שלום פ""ת) 11520-09-11 מדינת ישראל נ' חי טולדנו [פורסם בנבו] (ניתן ביום 27.12.2011)).",עבירות הרכוש  
SH-09-1108-48,"הערך החברתי שנפגע: הנאשם ריסס גז מדמיע אל עבר פניו של דייר תמים שהתגורר בחדר האכסניה אליו פרץ הנאשם. הערכים החברתיים המוגנים בהם פגע הנאשם הם סטנדרטים של התנהגות שנועדו להגן על תחושת הביטחון, שלמות הגוף, הרכוש והכבוד של כל פרט בציבור מפני תופעת האלימות, לרבות זו הכרוכה בשימוש בנשק חם או קר. הנאשם עשה שימוש בתרסיס גז ובדרך זו פגע בערך החברתי של זכותו היסודית של אותו אדם לאוטונומיה על גופו. בביצוע העבירה, פגע הנאשם בשלום גופו של האדם ובעניינינו מידת הפגיעה הייתה מוחשית.",עבירת התקיפה הגורמת חבלה של ממש
SH-09-1108-48,מדיניות הענישה בעבירה מתחשבת בצורך לעקור את תופעות האלימות שנהיו לנפוצות מדי בחברה הישראלית. עיון במקרים דומים מלמדת על הטלת עונשים במנעד רחב. כך למשל:,עבירת התקיפה הגורמת חבלה של ממש
SH-09-1108-48,"בעפ""ג (מח' ב""ש) 36186-04-13 אמסלם נ' מדינת ישראל [פורסם בנבו] ועפ""ג (מח' ב""ש)  4292-05-13 בנאים נ' מדינת ישראל [פורסם בנבו] - עבירה של תקיפה כדי לגנוב בצוותא חדא בגינה הוטלו על מס' נאשמים עונשים שבין 3 ל-6 חודשי מאסר בעבודות שירות ומאסרים מותנים.",עבירת התקיפה הגורמת חבלה של ממש
SH-09-1108-48,"בת""פ (מח' חי') 257/01 מדינת ישראל נ' קיסוס [פורסם בנבו] (ניתן ביום 21.5.2002) נדון עניינו של נאשם שהורשע בערכאה ראשונה על סמך הודאתו בכך שריסס על פני מי שהייתה חברתו לחיים לשעבר, גז מדמיע כשפגש אותה ברחוב. על הנאשם, הוטל פיצוי כספי ע""ס 10,000 ₪ וצו מבחן.",עבירת התקיפה הגורמת חבלה של ממש
SH-09-1108-48,הנאשם הורשע לאחר שהחזיק בחדרו באכסניה סם מסוכן מסוג חשיש לצריכה עצמית במשקל  נטו ובכלי מאולתר המשמש לצריכה עצמית של הסם.,עבירות הסמים
SH-09-1108-48,בביצוע עבירת החזקת הסמים לצריכה עצמית פגע הנאשם בערך חברתי של הגנה על שלום הציבור מפני פגיעתם הקשה של סמים מסוכנים. לא אחת התייחסו בתי המשפט לנזקים הישירים והעקיפים הנגרמים במישרין ובעקיפין משימוש בסמים. החזקת סמים אף לצריכה עצמית פוגעת בבריאות הציבור וחושפת אותו לנזקים הנלווים משימוש בסמים ולעבירות נוספות המבוצעות לצורך מימון רכישת הסם.,עבירות הסמים
SH-09-1108-48,"רבות נכתב אודות נגע הפצת סמים מסוכנים והצורך לבערו באמצעות ענישה מחמירה. כבר נקבע כי יש לנהל מלחמת חורמה ממשית באמצעות ענישה מכאיבה כנגד עברייני סמים על פגיעתם הקשה, מד' אמותיהם לעבר הציבור. יפה ההפניה לדברי כב' סגן הנשיא סאאב דבור בת""פ 18306-12-09 מדינת ישראל נ' סאמר פח'ר אלדין ואח' [פורסם בנבו] (ניתן ביום 3.4.2011):",עבירות הסמים
SH-09-1108-48,"אשר למידת הפגיעה בערך המוגן, המדובר בפגיעה לא מבוטלת, שכן על אף שהמדובר בסם מסוג חשיש, אשר אינו נמנה עם הסמים הקשים יותר מבין יתר הסמים המסוכנים, הרי שהפגיעה בערך המוגן נלמדת מכמות הסם ומהחזקת כלי מאולתר לשימוש בו. ראוי להפנות לדברי כב' השופטת ע' ארבל בע""פ 2000/06 מדינת ישראל נ' ויצמן [פורסם בנבו] (ניתן ביום 20.7.2006) (אשר אמנם נאמרו ביחס לסם מסוג קנבוס):",עבירות הסמים
SH-09-1108-48,"מדיניות הענישה הנהוגה בפסיקה בעבירת החזקת סמים לצריכה עצמית, מתחשבת בצורך במאבק בנגע הסמים בחברתנו, רעה חולה שפשה בחברתנו ומחובתו של בית המשפט לתרום למיגור נגע זה. כך למשל נגזרו עונשים החל משל""ץ ועד ל-8 חודשי מאסר בפועל (ראו: ברע""פ 6138/09 איליה פרדזב נ' מדינת ישראל [פורסם בנבו] (ניתן ביום 2.8.2009); ת""פ (מחוזי מרכז) 32746-11-09 מדינצת ישראל נ' ביטון ואח' [פורסם בנבו] (ניתן ביום 16.5.2010); ת""פ (שלום בית שמש) 50810-12-10 מדינת ישראל נ' גבריאל בראונשטיין [פורסם בנבו] (ניתן ביום 5.3.2012); ת""פ (שלום עכו) 4864-05-11 מדינת ישראל נ' נסר גבריס [פורסם בנבו] (ניתן ביום 18.1.2012); ת""פ (שלום אילת) 1210/07 מדינת ישראל נ' פילחזוב [פורסם בנבו] (ניתן ביום 4.1.2010); ת""פ (שלום עכו) 53325-11-10 מדינת ישראל נ' יאסין [פורסם בנבו] (ניתן ביום 6.12.2011)).",עבירות הסמים
SH-09-1108-48,"הערכים החברתיים שנפגעו ומידת הפגיעה: הנאשם במעשי החזקת נשק ותחמושת שלא כדין פגע בשלום הציבור, בתחושת הביטחון, שלוות הנפש, בהגנה על רכושו, קניינו ופרטיותו. החזקת נשק ללא היתר, טומנת בחובה סכנה ממשית שכן כאשר נשק, שהינו חפץ מסוכן, מגיע לידיים לא אחראיות, הוא יכול לגרום נזק רציני לאדם ולרכוש עד כדי קיפוח חיי אדם וכן עלול להסלים אלימות ולהביא לפגיעה בציבור תמים.",החזקת נשק ותחמושת
SH-09-1108-48,"בימים אלה, כאשר האלימות גואה ברחבי הארץ, אין תמה על כך שעבירות הנשק הוגדרו בפסיקה כעבירות חמורות ביותר, ובתי המשפט ביטאו לא אחת את העמדה לפיה ראוי להטיל ענישה מחמירה ומרתיעה בעבירות נשק. לא בכדי העונש המרבי הקבוע בחוק העונשין לעבירה של החזקת נשק בלא רשות על פי דין הוא 7 שנות מאסר. הסכנה הטמונה בעבירה החמורה של החזקת נשק מצדיקה הטלת עונש מאסר לריצוי בפועל גם על מי שזו עבירתו הראשונה. בבוא בית-המשפט לשקול את הענישה בעבירות מסוג זה, עליו לתת משקל נכבד יותר לאינטרס הציבורי ולצורך להרתיע עבריינים בכוח מלבצע עבירות דומות, על פני הנסיבות האישיות של העבריין (ראו לדוגמא: רע""פ 2718/04 אבו דאחל נ' מדינת ישראל [פורסם בנבו] (29.3.04); ע""פ 5066/98 מדינת ישראל נ' ניעמן דחלה ואח', [פורסם בנבו] תק-על 99(3), 1574).",החזקת נשק ותחמושת
SH-09-1108-48,"בבחינת הנסיבות הקשורות בביצוע העבירות, מצאתי להתייחס לחלקו של הנאשם בביצוע העבירה שהיה עקרי ואף בלעדי. הנאשם יכל להבין את הפסול שבמעשיו בכל רגע נתון ולהימנע מהם נוכח שליטתו במהלכיו. דומה כי פעל הנאשם בתכנון מוקדם שכן הצטייד בגז מדמיע עת פרץ לחדרים באכסניה. הנזק שנגרם מביצוע העבירות הינו נזק ממוני בכך שגנב שלל רכוש מהמתלוננים ונזק פיזי לאותו דייר כלפיו ריסס את הגז המדמיע. אין צורך להכביר מילים על הפוטנציאל לנזק החמור עוד יותר אשר היה עשוי  להיגרם לאותו דייר ולאחרים במקום. נלמד כי הסיבות שהביאו את הנאשם לביצוע העבירות נעוצות בצורך למימון סמים, אך לא נגרעה יכולתו של הנאשם להבין את מעשיו ואת הפסול הברור שבהם. לא נודעה התגרות בנאשם שקדמה למעשה. לא נשמעו סיבות המשמשות לזכות הנאשם שגרמו לו לבצע את מעשיו. לא נשמעה טענה לעניין מצוקתו הנפשית של הנאשם ואין הוא נהנה מאחד הסייגים לאחריות פלילית. בנוסף, מצאתי לקחת בחשבון במסגרת הנסיבות הקשורות בביצוע עבירות הסמים והחזקת הנשק שלא כדין.",החזקת נשק ותחמושת
SH-09-1108-48,"מכל המקובץ, בהתחשב בערכים החברתיים שנפגעו מביצוע העבירות, במידת הפגיעה בהם, במדיניות הענישה הנהוגה, בנסיבות הקשורות בביצוע העבירות והיחס ההולם בין חומרת מעשי העבירות בנסיבותיהם ומידת אשמו של הנאשם ובין סוג ומידת העונש שיש להטיל עליו, סבורני כי מתחם העונש ההולם לעבירות שבוצעו על ידי הנאשם במסגרת כתב האישום הראשון נע בין 14 לבין 30 חודשי מאסר, מאסרים מותנים וענישה כלכלית בדמות קנס ופיצוי.",החזקת נשק ותחמושת
SH-09-1108-48,"בכתב האישום בתיק פ""ל 1093/10 [פורסם בנבו] הורשע הנאשם בעבירת נהיגה ללא רישיון רכב, עבירה לפי סעיף 2 לפקודת התעבורה, נהיגה ללא רישיון נהיגה תקף, עבירה לפי סעיף 10 לפקודת התעבורה בקשר עם סעיף 38 (1) לפקודת התעבורה ושימוש ברכב ללא פוליסת ביטוח בתוקף עבירה לפי סעיף 2 לפקודת רכב מנועי.","אירוע שני: פ""ל 1093/10
"
SH-09-1108-48,"בבחינת הערכים החברתיים שנפגעו מביצוע עבירות התעבורה עולה כי במעשיו פגע הנאשם בשלום הציבור ובטחונו. מציאות חיינו מלמדת כי כבישי הארץ הפכו לזירת פשע מסוכנת, הנוכחים בה תדיר אי ציות לחוקי התנועה ונהיגה משולחת רסן. לא פעם התוצאה היא קיפוח חיי אדם ופגיעה בהם, ולמצער נזק לרכוש. על בתי המשפט לעקור תופעות פסולות אלה מן השורש, בין היתר, באמצעות ענישה מחמירה ומרתיעה. בתי המשפט, בכל הערכאות, חזרו ושנו את חשיבות המלחמה בקטל בדרכים על מנת להגן על חייהם של נהגים והולכי רגל אחרים בכבישי הארץ וזכויות הכלל לנהוג בדרכים בטוחות.","אירוע שני: פ""ל 1093/10
"
