ME-12-5013-39,"להערכתה, עצם פתיחת ההליך המשפטי כנגדו הינו גורם מרתיע שיש בו בכדי לסייע לנאשם להציב לעצמו גבולות בעתיד, ורמת סיכון להישנות התנהגות אלימה בעתיד היא נמוכה.",3.	תסקיר שירות המבחן 
ME-12-5013-39,"סמ""ר איליה גומון, שכן וחבר ילדות של הנאשם, ומי שערב לשחרורו, העיד על הנאשם כאדם טוב,  אחראי, נכון לעזור לחבריו ויודע לקחת אחריות. לדבריו הנאשם לא לקח את האירוע בקלות, אלא באופן רציני, לקח אחריות והתחרט על מעשיו.",4.	עדי אופי 
ME-12-5013-39,"רב""ט בוגדן פוליושקין, חבר ילדות של הנאשם, ומי ששירת איתו ביחד בשירות הצבאי, מעיד כי הנאשם הינו אדם רגיל, חייכן ועוזר. הוא החליט להישאר בארץ כדי לתרום ולהתגייס ליחידה קרבית, למרות שמשפחתו רצתה שיעזוב איתם את הארץ, הוא הודה, התחרט, וחלומו להמשיך ולשרת נשבר.",4.	עדי אופי 
ME-12-5013-39,"סבתו של הנאשם ביקשה (ברוסית), כי בית משפט יתחשב בנאשם ויעזור לו לחזור לדרך הישר. כן העידה, כי הנאשם לקח את מעצר הבית באחריות, לא הפר אותו, עזר בבית ותמך בה אישית. כל הזמן הזה השאיר את המדים תלויים והתעדכן לגבי מצב חבריו בצבא.",4.	עדי אופי 
ME-12-5013-39,"ב""כ המאשימה ביקש להטיל על הנאשם מאסר בפועל, כמו כן ביקש להטיל עליו מאסר מותנה וקנס.",5. 	טיעוני המאשימה 
ME-12-5013-39,"ב""כ המאשימה הדגיש את חומרת העבירות, בטענו כי בשל סכסוך של מה בכך התארגנו הנאשם ושותפיו כדי לפגוע במתלוננים וחברי בקבוצה, הצטיידו בבקבוקי תבערה, שהם נשק לכל דבר, והשליכו שני בקבוקי תבערה לעברם, בכוונה לפגוע בהם ולגרום להם לחבלה חמורה. לדבריו, הפכה האלימות ל'מכת מדינה', ובתי המשפט עמדו על הסכנה בכך שאנשים מבקשים לפתור חילוקי דעות או סכסוכים עם הזולת בדרך של שימוש בנשק. חברה מתוקנת המבקשת להגן על עצמה מהתנהגות כזו מחייבת לנקוט ענישה של מאסר בפועל ממושך מאחורי סורג ובריח.",5. 	טיעוני המאשימה 
ME-12-5013-39,"ב""כ המאשימה טען כי מתחם הענישה בעבירות חמורות אלה בנסיבותיהן עומד על מאסר בפועל בין ארבע לשבע שנים. מדובר בעבירות בנשק שהינן חמורות, וטומנות בחובן סכנה רבה. הנאשם ושותפיו נשאו והובילו בצוותא נשק חם, עבירה אשר העונש העומד בצידה הוא מאסר של עשר שנים, עשו בו שימוש, ואחד מבקבוקי התבערה אף התפוצץ והתלקח בסמוך למקום בו עמדו המתלוננים ושאר חברי הקבוצה. כך למעשה הוציאו את הסיכון הפוטנציאלי הטמון בהחזקת נשק ונשיאתו אל הפועל. לטענתו, אין בכך שהאירוע הסתיים ללא נפגעים, כדי להקהות מחומרת המעשים, וזאת במיוחד נוכח כוונת הנאשמים לפגוע במתלוננים וביתר חברי הקבוצה, ונוכח העובדה כי חדשות לבקרים מסתיימים אירועים כאלה בפגיעות בנפש. עוד הדגיש כי בתי המשפט על כל ערכאותיהם התייחסו לא אחת לחומרת בעבירות בנשק, ציינו את הסיכון הטמון בהן,  הפוטנציאל להסלמת האלימות והעבריינות, והצורך בענישה מרתיעה שתבטא את הצורך בהגנה על הציבור.",5. 	טיעוני המאשימה 
ME-12-5013-39,"כן התייחס לערכים  החברתיים שנפגעו, שלום הציבור וביטחונו, והערך של חיי האדם ושלמות גופו.",5. 	טיעוני המאשימה 
ME-12-5013-39,"אשר לנסיבות הקשורות בביצוע העבירה, טען כי יש לקחת בחשבון שהאירוע לא היה ספונטני, אלא בוצע לאחר חלוף זמן ותכנון ממשי. חלקו היחסי של הנאשם בביצוע העבירה היה משמעותי, לאחר שקשר עם שותפיו קשר לבצעה, הוביל את הנשק בלא רשות על פי דין והשליך את בקבוקי התבערה לעבר המתלוננים, במטרה לפגוע בהם לגרום להם נכות ו/או מום, כמו כן, לדבריו, קל לשער את הנזק שהיה צפוי להיגרם מביצוע עבירה מעין זו, לו פגעו הבקבוקים במתלוננים והתלקחו.",5. 	טיעוני המאשימה 
ME-12-5013-39,"ב""כ המאשימה ביקש שלא לאמץ את התסקיר של שירות המבחן, בטענו כי אינו מחליף את  שיקול הדעת השיפוטי.",5. 	טיעוני המאשימה 
ME-12-5013-39,"נוכח כל האמור לעיל, ביקש להחמיר בעונשו של הנאשם.",5. 	טיעוני המאשימה 
ME-12-5013-39,"הסניגור ביקש להקל עם הנאשם, ולקבוע מתחם ענישה שנע בין מאסר שירוצה בעבודות שירות לבין עד שנת מאסר בפועל. לחילופין, אף אם יקבע מתחם ענישה גבוה מכך, ביקש להעדיף את שיקולי השיקום בעניינו של הנאשם.",6. 	טיעוני ההגנה 
ME-12-5013-39,"הסניגור ביקש להתחשב בנסיבותיו האישיות של הנאשם, בן ה-19 בעת ביצוע העבירה,  בחוזרו על האמור בתסקיר שפורט לעיל. הוא הדגיש מחויבותו של הנאשם לשרת את המדינה בשירותו הצבאי, אשר בגינה לא הצטרף לאמו ולמשפחתו לפני שנתיים, בירידתם מן הארץ לקנדה. לדבריו, עד לביצוע העבירה, הספיק הנאשם לשרת עשרה חודשים ביחידה הקרבית כפיר, והצטייר כחייל אחראי, ממושמע, השומר על הכללים ועל קשרים תקינים ביחידה, ונמנע מהתנהגות אלימה. כן כי היה נתון במעצר מיום 9/8/12 עד ליום 24/9/12.",6. 	טיעוני ההגנה 
ME-12-5013-39,"כך הסביר הסניגור כי למרות שהוא לא ממעיט מחומרת האירוע, הרי שבסופו של יום לא נגרם כל נזק. יש לתת משקל לכך שמדובר בילדים ששתו אלכוהול, כאשר הנאשם מודע לסיכון הטמון באירוע, ולהשלכות האפשריות של העבירה. עוד התייחס לכך כי הנאשם, בניגוד לשאר המעורבים באירוע, הודה בעובדות כתב האישום המתוקן, לקח אחריות על מעשיו, וביטא תחושה של צער וחרטה בגין התנהגותו. קצינת המבחן התרשמה מכנות דבריו, ולדידו של הסנגור, ניתן לראות את כי הנאשם התבייש במעשיו, מכך שנמנע מלספר לאימו אודות הסתבכותו בעבירה דנן.",6. 	טיעוני ההגנה 
ME-12-5013-39,"הסניגור התייחס להתרשמותה החיובית של קצינת המבחן מהנאשם, אשר לא זקוק לדעתה להליך טיפולי, כאשר עצם פתיחת ההליך המשפטי נגדו היוותה  אקט מרתיע. עובדה זו מחזקת את הרושם שענייננו באדם שהיה מעורב במעידה חד פעמית. כמו כן, אין מדובר באדם מניפולטיבי בדבריו לקצינת המבחן, אלא על מי שמצוי במעצר בית משך שנה שלמה, שמתוכו הוקצו לו רק שעתיים להתאווררות, ולא הפר תנאי שחררו. עובדה זאת מחזקת את הטענה שמדובר באדם אמין שהבין את משמעות מעשיו, ועל כן אף הותר לו לצאת לעיתים ולהשתתף באירועים חברתיים ומשפחתיים.",6. 	טיעוני ההגנה 
ME-12-5013-39,"לטענת הסניגור, מבקשת המאשימה במרבית תיקיה להשית על הנאשם ענישה ממושכת ומרתיעה, ללא פסיקה התומכת בעמדתה, כאשר התנהלות זאת אינה נכונה. גם בית המשפט העליון ציין  לא פעם את הפגיעה ההרסנית של בית הסוהר באנשים, במיוחד חבר'ה צעירים, ששליחתם לכלא עלולה לגרום לרגרסיה בשיקומם, כמו במקרה זה. לפי התרשמותם של קצינת המבחן, חברי הנאשם, משפחתו ואף הנאשם עצמו, הנאשם אינו מתאים לכלא. לתמיכת דבריו הפנה הסניגור לע""פ 7781/12 פלוני נ' מ""י (3/6/13) מפי כב' הש' ג'ובראן, עמית ושהם, לגבי הבגירים הצעירים והשלכות המאסר על שיקומם.",6. 	טיעוני ההגנה 
ME-12-5013-39,"""קודם כל אני חושב שלא יודע מה אני אשפוט את עצמי... אני חושב שכל מה שאני אגיד אני אגיד על עצמי לטובה. אני חושב שאני למדתי את הלקח שלי במשך השנה הזו במעצר בית. הבנתי מה זה להיות מוגבל, לא רק בבית, גם כשהיינו במעצר, הבנתי מה זה להיות מוגבל בזמנים, להבדיל מהצבא שאתה יכול.. שכן עוזרים לך וכן יש לך חופשות ואת המרחב שלך, והחברים שלך, ואתה נמצא במקום שאתה אוהב להיות בו, ונמצא בו מבחירה ולא מטעות של... לא יודע"". (עמ' 24 ש' 30-32 ועמ' 25 ש' 1-2).",7. 	דברי הנאשם 
ME-12-5013-39,לשאלת בית המשפט איך עלה בדעתי ללכת למלא בקבוקים בדלק ולזרוק אותם על אנשים – אני קולט את החומרה ואני יודע מה זה ועברתי את זה בצבא. אני יודע בדיוק איזה נזק זה יכול לגרום. טעות של רגע. אין לי משהו אחר להגיד על זה.,7. 	דברי הנאשם 
ME-12-5013-39,"לשאלת בית המשפט - אמא שלי עזבה את הארץ לפני שנתיים – 3/7/11. נשארתי פה עוד ארבעה חודשים, טסתי איתם לקנדה לעזור להם להסתדר בבית. חזרתי לפה, טסתי לשם לשבועיים, חזרתי, ובגלל שטסתי דחו לי את הגיוס לנובמבר. באתי לגור עם סבתא שלי, עבדתי ועזרתי לה"".",7. 	דברי הנאשם 
ME-12-5013-39,"באי כח הצדדים הגישו פסיקה התומכת בעמדותיהם, זה בכה וזה בכה, כאשר הסניגור ביקש לאבחן את פסקי הדין שהוגשו על ידי המאשימה.",7. 	דברי הנאשם 
ME-12-5013-39,"עובר למתן גזר הדין בעניינו של הנאשם, הוגש לעיוני גזר דינם של שותפיו של הנאשם, שניתן ע""י כב' השופט כמאל סעב בבית המשפט המחוזי בחיפה מיום 9/10/13. התברר כי  א.ל, שהיה קטין בעת ביצוע העבירה נידון למאסר על תנאי ולקנס, ואילו רוברט ופאר שהיו בני 19 ו- 21, נידונו למאסר בן ארבעה חודשים לריצוי בעבודות שירות, בכפוף לחוות דעת חיובית של הממונה על עבודות השירות ולקנס.",7. 	דברי הנאשם 
ME-12-5013-39,"המאשימה טרם החליטה אם בכוונתה לערער על גזר דינם, אך ציינה כי עסקינן בגזר דין מקל.",7. 	דברי הנאשם 
ME-12-5013-39,"גזירת הדין היא מן הקשות במטלות השיפוטיות, בעיקר כאשר עסקינן באנשים צעירים, נורמטיביים, נעדרי עבר פלילי, שכל עולמם לפניהם, אשר ביצעו עבירות חמורות ביותר. (לעניין זה ראו ע""פ 344/81 מ""י נ' סגל, פ""ד לה (4), 313, מפי כב' הנשיא שמגר; ע""פ 2163/05 דג'מיל אלייב נ' מ""י, (12/12/05), מפי כב' הש' רובינשטיין, ג'ובראן ופרוקצ'יה). הענישה מושפעת בכללותה משיקולי גמול והרתעה (אם כי קרנה של ההרתעה ירדה לאחרונה), מנסיבות ביצוע העבירות וחומרתן, נפיצותן ותדירות ביצוען, השפעתן על כלל הציבור וההשלכות היכולות להיגרם מהן, כגון הפגיעה בביטחון הציבור ומידתה, והחשש והפחד שמעשים אלה נוטעים בלב אדם מן הישוב; עוד היא מושפעת מהנסיבות האישיות של מבצעי העבירות, גילם, עברם הפלילי, שיקולי שיקום וכיוצא בזה. בכל מקרה ומקרה מוטלת על בית המשפט החובה לערוך את האיזון בין האינטרסים השונים. (ראו גם ע""פ 4890/01 מ""י נ' פלוני, פ""ד נו (1), 594, מפי כב' הש' ביניש).",9. 	דיון 
ME-12-5013-39,"העיקרון המנחה בגזירת עונשו של הנאשם הוא קיומו של יחס הולם בין חומרת מעשה העבירה בנסיבותיו ומידת אשמו של הנאשם ובין סוג ומידת העונש המוטל עליו (סעיף 40ב לחוק העונשין). השיקולים לבחינת מתחם העונש ההולם למעשה העבירה הם הערך החברתי שנפגע מביצוע העבירה ומידת הפגיעה בו, מדיניות הענישה הנהוגה, ונסיבות הקשורות בביצוע העבירה (סעיף 40ג (א) לחוק העונשין).",9. 	דיון 
ME-12-5013-39,"הפסיקה פירשה את עקרון ההלימה, כיחס הולם בין חומרת מעשה העבירה ואשם הנאשם לבין חומרת העונש שיושת עליו - כמבטא את ""עקרון הגמול"". (ראו לענין זה דברי כב' הש' רובינשטיין בע""פ 1523/10 פלונית נ' מ""י (18/4/12):",9. 	דיון 
ME-12-5013-39,"""מלשון התיקון ברי (ראו גם דברי ההסבר הצעות חוק הממשלה תשס""ו, 448-446), כי בגדרי עקרונות הענישה ""גמול, הרתעה אישית או כללית, הגנת שלום הציבור ושיקום"" ניתנה כאן בכורה לעקרון ההלימות. בדברי ההסבר נאמר, כי: ""עקרון-העל, המוצע בסעיף 40ב, הוא עקרון ההלימות, ולפיו נדרש יחס הולם בין חומרת מעשה העבירה ואשם הנאשם לבין חומרת העונש שיושת עליו. יחס זה מבטא את עקרון הגמול"". (ראו גם 156/80 כוכבי בנימין נ' מ""י, פ""ד לה(4) 744, מפי כב' הש' אלון).",9. 	דיון 
ME-12-5013-39,"אין צורך להכביר מילים על חומרת העבירות בהן הורשע הנאשם, אשר תכנן, הכין וזרק, ביחד עם חבריו, בקבוקי תבערה על חברי קבוצה שבילו גם הם באגם מונפורט, וזאת מתוך יצר נקם, בגין אירוע של מה בכך.",9. 	דיון 
ME-12-5013-39,"לאחר קיומו של וויכוח בין הנאשם וחלק מחבריו לבין חברי הקבוצה השניה, עזבו הראשונים  את המקום, ולאחר מכן, בשעה שלוש בלילה, קשרו קשר לייצר בקבוקי תבערה וליידותם לעבר חברי הקבוצה,  במטרה להטיל בהם נכות או מום ולגרום להם חבלות חמורות. על מנת להוציא את התכנון אל הפועל, נסעו הנאשם וחבריו לחנות במעלות, הצטיידו בבקבוקי זכוכית וסמרטוטים, הכינו מהם בקבוקי תבערה, וחזרו כעבור כשעה לצומת הכניסה לאגם בנסיעה, כשהם נושאים את בקבוקי התבערה ברכב, ופניהם מכוסים בחולצתם על מנת שלא יזוהו. בהמשך הדליקו את פתילי ההשהיה בבקבוקי התבערה ויידו שניים מהם וכן אבנים לעבר חברי הקבוצה, כאשר אחד מבקבוקי התבערה התנפץ והתלקח סמוך למקום בו עמדו האחרונים, כל זאת ובכוונה לגרום להם חבלה חמורה.",9. 	דיון 
ME-12-5013-39,"למותר לציין כי אין בוויכוח הפעוט שקדם לאירוע, או בשאלת היותם של הנאשם וחבריו שתויים, שמץ של הצדקה לעבירת האלימות החמורה שביצעו, או נסיבה להקלה בעונשו של הנאשם. ההפך הוא הנכון. מדובר בעבירה חמורה שבוצעה על ידי הנאשם וחבריו, לאחר תכנון, מחשבה, הכנה והצטיידות בבקבוקי תבערה. עצם העובדה כי עברה יותר משעה מאז הויכוח בין הקבוצות, עד אשר יידו הנאשם וחבריו אבנים ובקבוקי תבערה לכיוון הקבוצה, מראה כי אין מדובר על מעשה ספונטני שנעשה מתוך להט רגעי, שגם לו אין הצדקה, אלא כי הנאשם וחבריו נתנו דרור למזימתם בעלת הפוטנציאל הקטלני, קשרו קשר לביצוע העבירה, עמלו והשקיעו בביצוע תוכניתם, ועשו פעולות רבות לצורך ביצועה, כמפורט לעיל.",9. 	דיון 
ME-12-5013-39,"בעצם ייצורם של בקבוקי התבערה קיים פוטנציאל לנזק רב, שכן המרחק בין ייצורם לבין השימוש הממשי בו הוא קטן. דברים אלה נכונים ביתר שאת בענייננו, עת נעשה שימוש מיידי בנשק זה. התנהלותם הנאשם וחבריו, לרבות העובדה כי באו רעולי פנים, מלמדת כי לא התכוונו להפחיד בלבד, אלא לגרום לנזק ממשי לחברי הקבוצה. רק בנס הסתיים האירוע ללא פגיעה בגוף ובנפש למי מהמעורבים ובאסון של ממש. סיומו של האירוע באופן זה, אינו מובן מאליו, ואין לזקוף זאת לטובת הנאשם וחבריו (לעניין זה ראו: 5873/09 ביומי נ' מ""י (28/12/10) מפי כב' הש' נאור, רובינשטיין וחיות).",9. 	דיון 
ME-12-5013-39,"אין צורך בדמיון רב כדי לשער בנפשנו את תחושת הפחד, האימה וחוסר האונים שאחזו בחברי הקבוצה, עת הושלכו אליהם, ללא כל התראה, בשעת לילה מאוחרת, בקבוקי התבערה והאבנים, והפחד הגדול אותו חשו עת ממש לידם התפוצץ והתלקח אחד מבקבוקי התבערה.",9. 	דיון 
ME-12-5013-39,"הערכים החברתיים שנפגעו או הועמדו בסכנה ממשית כתוצאה מביצוע העבירות דידן הם ביטחונם האישי, שלמות גופם ושלומם והנפשי של המתלוננים ושאר חברי הקבוצה, וכן כבודם כבני אדם. לא בכדי העניק המחוקק לערכים אלה מעמד מיוחד בחוק יסוד כבוד האדם וחירותו.",9. 	דיון 
ME-12-5013-39,"בתי המשפט שבו והדגישו את הצורך להחמיר בדינם של נאשמים בעבירות מסוג זה היוצרים סיכון מידי וממשי לחייהם של אנשים אחרים, ומראים זלזול בחיי בני אדם בגלל הקלות בה הם מסוגלים ליטול אותם, וזאת לאחר התגרות קטנה אם בכלל. נפסק לא אחת כי עבירות מסוג זה הינן חמורות המצריכות ענישה חמורה ומרתיעה (ראו: ע""פ 7734/05 היטם עאטף נגד מ""י (15/5/06), מפי כב' הש' ג'ובראן; ע""פ 327/05 נביל ג'אבר נגד מ""י (1/12/05) מפי כב' הש' פרוקצ'יה; ע""פ 6398/07 אבולקיען נ' מ""י, (20.2.08) מפי כב' הש' אלון; וע""פ 4882/06 טרטורה נ' מ""י, (24/5/07) מפי כב' הש' אלון.",10.	מתחם הענישה
ME-12-5013-39,"תופעת האלימות הפכה, למרבה הצער, חזון נפרץ במקומותינו. קיים אינטרס ציבורי מובהק וחד משמעי לשרש את התופעה של נקיטת כוח ואלימות לשם יישוב מחלוקות, גמירת חשבונות וסכסוכים תוך שימוש בנשק קר, בין  אם זה סכין או כל כלי משחית אחר, בדרך של הטלת עונשי מאסר ממושכים. (ע""פ 2292/98 מ""י נ' הייב (22/6/98), מפי כב' הש' מצא; ע""פ 10866/03 מ""י נ' סלאימה (5/7/04) מפי כב' הש' ג'ובראן; ע""פ 6720/04 מ""י זחאיקה (3/11/04), מפי הש' חשין; ע""פ 4173/07 פלוני נ' מ""י (16/8/07) מפי כב' הש' ארבל; ע""פ 4257/07 פלוני נ' מ""י (5/3/08) מפי כב' הש' מלצר; ע""פ 3863/09 מ""י נ' חסן (10/11/09) מפי כב' הש' דנציגר).",10.	מתחם הענישה
ME-12-5013-39,"רבות נכתב אודות פוטנציאל הסיכון הגלום בעבירות בנשק, ועל הצורך בהחמרת הענישה בעבירות של אחזקה, נשיאה ושימוש בנשק חם מסוגים שונים. בית המשפט העליון חזר וציין את זמינותו של הנשק החם, הקלות הבלתי נסבלת בה נעשה בו שימוש, אפילו בעקבות סכסוכים קלי ערך (""סכסוכי זוטא""), ואת חובתו של בית המשפט לתרום חלקו להרתעה ומניעה של תופעה נלוזה זאת.",10.	מתחם הענישה
ME-12-5013-39,"יפים לענייננו דבריו של כב' הש' רובינשטיין בע""פ 262/06 פלוני נ' מ""י, (6/7/06):",10.	מתחם הענישה
ME-12-5013-39,"""בית המשפט המחוזי עמד על הסיכון הנשקף לביטחון הציבור מאירועים שכאלה ואת ההכרח בענישה מחמירה. ידוי בקבוקי תבערה כמוהו כשימוש בנשק חם אשר יכול לגרום לפגיעות חמורות בגוף וברכוש"". (ע""פ 3063/12  מ""י נ' עודה (28/5/12), מפי כב' הש' עמית, נאור וסולברג).",10.	מתחם הענישה
ME-12-5013-39,"לסיכום, על בית המשפט לשרש תופעות אלימות אלה מן השורש, ולהטיל על מבצעיהן עונשים חמורים, אשר יהלמו את חומרת המעשים, על פוטנציאל הסיכון הנגרם מהם.",10.	מתחם הענישה
ME-12-5013-39,"שני הצדדים הביאו בפניי פסיקה ענפה בעבירות דומות, ובה קשת רחבה של עונשים, זה בכה וזה בכה. המאשימה הפנתה בין השאר לפסיקה בעבירות דומות אך לא זהות, שם נגזרו עונשי מאסר בפועל בטווח של בין 30 חודשי מאסר ל-66 חודשי מאסר בפועל. (ראו: ע""פ 2957/10 אלאטרש נ' מ""י (19/12/12) מפי כב' הש' פוגלמן; ע""פ 6022/10 שלעאטה נ' מ""י (28/12/11) מפי כב' הש' עמית; ת""פ 58599/05/12  מ""י משעל (19/12/12) מפי כב' הש' פיש; ת""פ 19737/06/12  מ""י נ' אטיאס (24/10/12) מפי כב' הש' שיף; ת""פ 28097/11/10  מ""י נ' חלבי (31/5/11) מפי כב' הש' שיף; ת""פ 8594/06/09 (6/5/10) מבית משפט זה; ת""פ 40242/08 מ""י נ' אהרוני (10/5/10) מפי כב' הש' מודריק; ת""פ 7086/09 מ""י נ' הייתם (19/1/09) מפי כב' הש' רניאל.",10.	מתחם הענישה
ME-12-5013-39,"סנגורו של נאשם הפנה לפסקי דין בהם נגזרו בגין על נאשמים בעבירות דומות אך לא זהות, בין 4 ל-6 חודשי מאסר, עם אפשרות שירוצו בעבודות שירות. (ת""פ 12794/06/10 מ""י נ' ג'עאפרה ואח' (16/5/11) מפי כב' הש' כרמל; ת""פ 8366/05 מ""י נ' אבולקיעאן (16/4/08) מפי כב' הש' אבידע; ת""פ 31215/08/11 מ""י נ' גורביץ (16/1/13) מבית משפט זה.",10.	מתחם הענישה
ME-12-5013-39,"לענין האופן בו יקבע מתחם הענישה, נקבע כי ""אין לטעות ולזהות בין מתחם העונש ההולם לבין טווח הענישה הנהגו. מדובר ב""יצורים שונים"". (ע""פ 1323/13 רד חסן נ' מ""י (5/6/13, מפי כב' הש' ארבל).",10.	מתחם הענישה
