verdict,text,part,mapped_category
SH-16-11-49772-358,"בעבירות מעין אלו התפתחה מדיניות ענישה מחמירה ובייחוד אמורים הדברים במחוז המרכז בו הוכרה תופעה זו כ""מכת אזור"", לעניין זה אפנה לסקירת נתונים בעניין אשר הובאה בגזר דינו של בית המשפט המחוזי מרכז בת""פ 49160-11-15.",מתחם העונש,דיון והכרעה
SH-16-11-49772-358,"בית המשפט העליון התייחס לחומרת העבירה בע""פ 3300/06 סולטאן אבו סנינה נ' מדינת ישראל: ""אין חולק כי הענישה בעבירות אלה צריכה לבטא את הסיכון הפוטנציאלי הטמון בכך שנשק מוחזק שלא כדין""  וכן בע""פ 1323/13 חסן נ' מדינת ישראל :"" נוכח היקפן המתרחב של עבירות המבוצעות בנשק בכלל וסחר בנשק בפרט, וזמינותו המדאיגה של נשק בלתי חוקי במחוזותינו, התעורר הצורך להחמיר בעונשי המאסר המוטלים בעבירות אלה. אין לדעת מה יעלה בגורלם של כלי נשק אלה, ולאילו תוצאות הרסניות יובילו – בסכסוך ברחוב, בקטטה בין ניצים ואף בתוך המשפחה פנימה. הסכנה הנשקפת לציבור כתוצאה מעבירות אלה, לצד הממדים שאליהם הגיעו, מחייבים לתת ביטוי הולם וכבד משקל להגנה על הערך החברתי שנפגע כתוצאה מפעילות עבריינית זאת, הגנה על שלום הציבור מפני פגיעות בגוף או בנפש, ולהחמיר את עונשי המאסר המוטלים בגין פעילות עבריינית זאת, בהדרגה"".",מתחם העונש,דיון והכרעה
SH-16-11-49772-358,"ברע""פ 2718/05 אבו דאחל נ' מדינת ישראל נקבע כי :""הסכנה הטמונה בעבירה החמורה של החזקת נשק מצדיקה הטלת עונשי מאסר לריצוי בפועל גם על מי שזו עבירתו הראשונה. בבוא בית המשפט לשקול את הענישה בעבירות מסוג זה, עליו לתת משקל נכבד יותר לאינטרס הציבורי ולצורך להרתיע עבריינים בכוח מלבצע עבירות דומות"".",מתחם העונש,דיון והכרעה
SH-16-11-49772-358,אמנם מדובר בשתי הוראות חיקוק אולם באירוע אחד ועל כן יש לקבוע מתחם ענישה אחד.,מתחם העונש,דיון והכרעה
SH-16-11-49772-358,"בכל הנוגע לנסיבות הקשורות לביצוע העבירה, התחשבתי לחומרא בפוטנציאל הנזק הרב הטמון בעבירה מעין זו, כך גם בעובדה שהנאשם הטמין את הנשק במקום ציבורי כך שהוא יכול היה להתגלגל לידיים שונות ולהוות כלי לפעילות עבריינית או אף פעילות טרור. מלבד אמירתו כיום של הנאשם כי חשב להחזיר את הנשק, הרי שאין לכך כל ראיה או אף רמז במעשיו. אילולא הייתה המשטרה מגיעה אליו, לא ברור מה היה נעשה בנשק זה, מה עוד שלדברי בא כוחו של הנאשם, לנאשם היכרות עם בעל הנשק ולמרות זאת לא עשה דבר על מנת להשיבו אליו מתוך תחושת אי נעימות. התפתותו של הנאשם לנוכח מציאת ""חפץ יקר ערך"" כדברי בא כוחו, יכולה הייתה להביא אף לאובדן חיי אדם.",מתחם העונש,דיון והכרעה
SH-16-11-49772-358,"לקולא, שקלתי את העובדה כי אין מדובר במעשה מתוכנן מראש אלא בדחף רגעי של הנאשם כתוצאה מ""הזדמנות"" שנקרתה בדרכו. כמו כן, התחשבתי בכך כי מדובר בהחזקה לזמן קצר ביותר.",מתחם העונש,דיון והכרעה
SH-16-11-49772-358,"בבחינת מדיניות הענישה הנוהגת ניתן להצביע על מקרים דומים, כמפורט להלן:",מתחם העונש,דיון והכרעה
SH-16-11-49772-358,"בת""פ (י-ם) 5126/07 מדינת ישראל נ' אברגל יעקב (15.04.18), הורשע הנאשם על פי הודאתו בעבירה של החזקת נשק, ובעבירה של גניבה. על פי כתב האישום גנב הנאשם את אקדחו של רופא בבית החולים. הנאשם נדון ל-12 חודשי מאסר בפועל ו-18 חודשי מאסר על תנאי.",מתחם העונש,דיון והכרעה
SH-16-11-49772-358,"בת""פ (מח' חיפה) 54432-02-17 מדינת ישראל נ' עיסא (23.11.17), הורשע נאשם על פי הודאתו בכתב אישום מתוקן בעבירת החזקת ונשיאת נשק. ברשותו של הנאשם נתפס אקדח מסוג ברטה, מחסנית ו-7 כדורים. נקבע כי המתחם נע מ-10 ל-30 חודשי מאסר, הוחלט לחרוג מהמתחם ולגזור על הנאשם 6 חודשי מאסר לריצוי בעבודות שירות, מאסר על תנאי ועונשים נלווים.",מתחם העונש,דיון והכרעה
SH-16-11-49772-358,"בת""פ (פ""ת) 29898-02-14 מדינת ישראל נ סאלם אבו ג'אבר (13.11.14), הורשע הנאשם על פי הודאתו בהחזקת נשק ותחמושת. ברשותו של הנאשם נתפס נשק דמוי קארל גוסטב, 2 מחסניות ו-23 כדורים. נקבע כי מתחם הענישה נע מ-8 ועד ל-18 חודשי מאסר. עקב שיקולי שיקום וכן שיקולי צדק חריגים (מצבו הבריאותי של הנאשם) הוחלט על סטייה מהמתחם ונגזרו עליו 3 חודשים ויום מאסר בפועל, מאסר על תנאי וקנס.",מתחם העונש,דיון והכרעה
SH-16-11-49772-358,"בת""פ (מח' חיפה) 553-06-14 מדינת ישראל נ' אגאבריה (18.09.14), הורשעו הנאשמים בעקבות הודאתם בעבירות החזקת נשק ותחמושת. נאשם 1 החזיק אקדח מסוג קארין ו2 מחסניות ואילו נאשם 2 החזיק אקדח מסוג יריחו ומחסנית. נקבע מתחם ענישה הנע מ- 6 חודשי מאסר שיכול וירוצו בעבודות שירות ועד ל-3 שנות מאסר. על הנאשמים נגזרו 6 חודשי מאסר לריצוי בעבודות שירות ועונשים נלווים.",מתחם העונש,דיון והכרעה
SH-16-11-49772-358,"בת""פ (כ""ס) 535-12 מדינת ישראל נ' נאסר (15.03.15) הורשע נאשם על פי הודאתו בהחזקת נשק, אביזר ותחמושת. על פי כתב האישום החזיק הנאשם בנשק מסוג קארל גוסטב, מחסנית וכדור 9 מ""מ. נקבע מתחם ענישה הנע מ-7 ועד ל-14 חודשי מאסר בפועל. עקב שיקולי שיקום נגזרו על הנאשם 6 חודשי מאסר לריצוי בעבודות שירות ועונשים נלווים.",מתחם העונש,דיון והכרעה
SH-16-11-49772-358,"בע""פ (מח' י-ם) 11380-03-16 סיניצקי נ מדינת ישראל  (28.03.17), ערער הנאשם על פסק דינו של בית המשפט השלום אשר גזר עליו מאסר בפועל של 8 חודשים ומאסר על תנאי. המערער הורשע לאחר שמיעת ראיות בעבירות של גניבה והחזקת נשק. על פי כתב האישום, הנאשם ראה שקית על הרצפה ובה אקדח ונטל את השקית עם פריטים נוספים של המתלונן.  בית המשפט המחוזי  התחשב בעברו הנקי של הנאשם, והנזק שייגרם לו ולמשפחתו  ולכן הפחית בעונשו וגזר עליו 6 חודשי מאסר בעבודות שירות.",מתחם העונש,דיון והכרעה
SH-16-11-49772-358,"בע""פ 5203/10 ג'ברין נ' מדינת ישראל (06.12.10), נדחה ערעורו של נאשם אשר ערער על פסק דינו של בית המשפט המחוזי בחיפה במסגרתו הורשע בהחזקת נשק מחסנית ותחמושת ונגזרו עליו 9 חודשי מאסר בפועל  ו-12 חודשים מאסר על תנאי.",מתחם העונש,דיון והכרעה
SH-16-11-49772-358,"בע""פ 1505/14 אחמד לידאוי נ' מדינת ישראל  (04.11.14), התקבל ערעורו של נאשם על פסק דינו של בית המשפט המחוזי בנצרת אשר גזר עליו 8 חודשי מאסר בפועל, 12 חודשי מאסר על תנאי וקנס. המערער הורשע על יסוד הודאתו בעבירות של החזקת נשק, מעשה פזיזות ורשלנות, הפרעה לשוטר במילוי תפקידו והחזקת רכוש החשוד כגנוב. ערעור הנאשם התקבל עקב נסיבותיו האישיות והבריאותיות ועונש המאסר הומר ב-6 חודשי עבודות שירות.",מתחם העונש,דיון והכרעה
SH-16-11-49772-358,"ברע""פ 4559/16 נוסיראת נ' מדינת ישראל (22.06.16), נדחה ערעורו של נאשם על גזר דינו של בית המשפט המחוזי. הנאשם הורשע בבית משפט השלום בעבירות של החזקת נשק ותחמושת, והוחלט עקב תסקיר חיובי ומשך הזמן בו שהה בתנאים מגבילים לסטות מהמתחם שנקבע ל-9 עד 24 חודשי מאסר ולגזור עליו 6 חודשי מאסר לריצוי בעבודות שירות. בערעור על קלות העונש, הוחמר עונשו ל-9 חודשי מאסר בפועל.",מתחם העונש,דיון והכרעה
SH-16-11-49772-358,"בעפ""ג 41929-07-16 מדינת ישראל נ' מטר (24.01.17), התקבל ערעור המדינה על קלות העונש בגזר דינו של בית משפט השלום אשר גזר על הנאשם, אשר הורשע על פי הודאתו בעבירות החזקת נשק ותחמושת,  6 חודשי מאסר לריצוי בעבודות שירות וענישה נלווית. בית המשפט המחוזי החליט כי מאחר ומדובר ב""מכת אזור"" יש להחמיר בעונשו של הנאשם ולגזור עליו עונש של 9 חודשי מאסר בפועל וענישה נלווית.",מתחם העונש,דיון והכרעה
SH-16-11-49772-358,"בעפ""ג 36573-01-18 מחאמיד נ' מדינת ישראל (07.02.18), ערער הנאשם על גזר דינו של בית משפט השלום אשר גזר עליו 7 חודשי מאסר בפועל ועונשים נלווים בעקבות הודאתו בעבירות של החזקת נשק ותחמושת. בית משפט השלום קבע מתחם הנע מ-7 חודשי מאסר ועד 36 חודשי מאסר. בערעורו ביקש הנאשם להתחשב בשיקולי שיקום הנובעים מגילו הצעיר והשתלבותו בקבוצה טיפולית של שירות המבחן. בית המשפט המחוזי קיבל את הערעור עקב שיקולי שיקום והעמיד את עונשו על 6 חודשי מאסר לריצוי בעבודות שירות ועונשים נלווים.",מתחם העונש,דיון והכרעה
SH-16-11-49772-358,"בע""פ 4945/13  מדינת ישראל נ סלימאן (19.01.14) ערערה המדינה על קלות העונש בגזר דינו של בית משפט המחוזי בנצרת אשר גזר על הנאשם עונש של 6 חודשי מאסר לריצוי בעבודות שירות ועונשים נלווים. בית המשפט המחוזי קבע מתחם הנע מ-6 חודשי מאסר לריצוי בעבודות שירות ועד 20 חודשי מאסר.  הנאשם הורשע לאחר שמיעת ראיות  בעבירות של החזקת נשק ותחמושת, הפרעה לשוטר במילוי תפקידו, ומעשה פזיזות ורשלנות.   בית המשפט העליון קובע כי המתחם נע מ-12 ועד ל-36 חודשי מאסר. עקב שיקולי שיקום העולים מתסקיר שירות המבחן הוחלט לדחות את הערעור.",מתחם העונש,דיון והכרעה
SH-16-11-49772-358,"לנוכח כל האמור לעיל, אני קובע כי מתחם הענישה ההולם בנסיבות העבירה שבפני, נע בין 7 ל-24 חודשי מאסר בפועל בנוסף לענישה נלווית.",מתחם העונש,דיון והכרעה
SH-16-11-49772-358,"אמנם שירות המבחן בתסקיריו, מדווח על תהליך טיפולי בו מצוי הנאשם וצפוי להימשך עוד תקופה ארוכה. למרות זאת, איני סבור כי די בנסיבות אלו, על מנת להביא לסטייה מהמתחם בשל שיקולי שיקום. המדובר בעבירה חמורה בה יש לתת משקל משמעותי לאינטרס הציבורי אל מול הפרטי ואשר על כן, על מנת שיתאפשר לסטות מהמתחם יש צורך בהליך שיקומי משמעותי. הנאשם אמנם מצוי בהליך טיפולי  בעמותת ""אפשר"" מאז 15.5.17, אולם נמסר כי בתחילת הטיפול לא הגיע אליו באופן עקבי. הטיפול מצוי אך בראשיתו וצפוי עוד טיפול ארוך והתרשמות שירות המבחן היא כי הנאשם מתחיל לקבל אחריות למצבו. הנאשם עצמו מדווח על כך כי מאז תחילת הטיפול אינו שותה אלכוהול. התרשמותו הראשונית של שירות המבחן הייתה שבשל קשייו של הנאשם, לא מתאפשרת העמקת השיח עמו וגם כשניתנה דחייה על מנת לאפשר זאת, שיתוף הפעולה מצדו של הנאשם היה חלקי. בתאריך 7.3.18 אף התקבלה הודעה על כך שהנאשם ניתק קשר עם שירות המבחן מזה שלושה שבועות. בנסיבות הללו לא מצאתי כי ניתן לסטות מהמתחם בשל שיקולי שיקום.",מתחם העונש,דיון והכרעה
SH-16-11-49772-358,"בכל הנוגע לנסיבות אשר אינן קשורות בביצוע העבירה, שקלתי בעניינו של הנאשם את העובדה כי מדובר באדם בן 60 המתגורר בגפו, גרוש ומנותק קשר ממשפחתו. מצבו הכלכלי קשה ביותר והוא נזקק לעזרה משירותי הרווחה אף לצורך מזון. כל ענישה ממשית אשר תוטל עליו משמעה פגיעה קשה בפרנסתו. שקלתי אף את הודאתו של הנאשם וחיסכון הזמן השיפוטי, כך גם את שיתוף הפעולה שלו עם המשטרה באופן מידי, כאשר הוליכם למקום הימצאותו של האקדח.",גזירת העונש,דיון והכרעה
SH-16-11-49772-358,לנאשם הרשעה קודמת משנת 2014 בעבירת איומים.,גזירת העונש,דיון והכרעה
SH-16-11-49772-358,"לנוכח האמור לעיל, אמקם את עונשו של הנאשם בתחתית המתחם.",גזירת העונש,דיון והכרעה
SH-16-11-49772-358,7 חודשי מאסר בפועל.,"לאחר ששקלתי את כל האמור לעיל, אני גוזר על הנאשם את העונשים הבאים:",דיון והכרעה
SH-16-11-49772-358,"9 חודשי מאסר על תנאי למשך שלש שנים מיום שחרורו ממאסרו, והתנאי הוא שלא יעבור עבירה של החזקת נשק ותחמושת.","לאחר ששקלתי את כל האמור לעיל, אני גוזר על הנאשם את העונשים הבאים:",דיון והכרעה
SH-16-11-49772-358,"6 חודשי מאסר על תנאי למשך שלש שנים מיום שחרורו ממאסרו, והתנאי הוא שלא יעבור עבירת גניבה.","לאחר ששקלתי את כל האמור לעיל, אני גוזר על הנאשם את העונשים הבאים:",דיון והכרעה
SH-16-11-49772-358,"לנוכח מצבו הכלכלי של הנאשם ועונש המאסר שנגזר עליו, לא אגזור עליו עונש בדמות קנס.","לאחר ששקלתי את כל האמור לעיל, אני גוזר על הנאשם את העונשים הבאים:",דיון והכרעה
SH-16-11-49772-358,"הנאשם יחתום על התחייבות כספית בסך של 1,500 ₪ שלא יעבור את העבירות בהן הורשע למשך שנתיים מיום שחרורו מהמאסר.","לאחר ששקלתי את כל האמור לעיל, אני גוזר על הנאשם את העונשים הבאים:",דיון והכרעה
SH-16-11-49772-358,"הנאשם יתייצב לריצוי מאסרו ביום 6.5.18 בשעה 10:00  בבית סוהר הדרים, או במתקן כליאה אחר עליו יורה שב""ס, כשברשותו תעודת זהות או דרכון.","לאחר ששקלתי את כל האמור לעיל, אני גוזר על הנאשם את העונשים הבאים:",דיון והכרעה
SH-16-11-49772-358,"על הנאשם לתאם את הכניסה למאסר, כולל האפשרות למיון מוקדם, עם ענף אבחון ומיון של                      שב""ס, טלפונים: 08-9787336; 08-9787377.","לאחר ששקלתי את כל האמור לעיל, אני גוזר על הנאשם את העונשים הבאים:",דיון והכרעה
