verdict,text,part,mapped_category
ME-18-04-16826-842,"מזכר של משטרת ישראל מיום 28.3.18 (נ/1) -  המתאר שיחה שהתקיימה עם הנאשם בעניין שיתוף פעולה אפשרי מצדו, כשהוא ביטא חשש מפניו של האדם ששלח אותו לביצוע העבירה.",ראיות לעונש,ראיות לעונש
ME-18-04-16826-842,"מכתב מהנאשם הממוען לבית המשפט ולפרקליטות (נ/2) – במסגרתו הנאשם הציג את עצמו ואת ילדיו, הודה למשטרת ישראל על שעצרה אותו ובכך מנעה מהסמים להגיע לאנשים הצורכים סמים. עשה טעות בשוגג, לא ידע שזה מה שהוא הולך לעשות, קיבל איום על ילדיו. מתנצל על מעשיו. תאר את עצמו כאדם נורמטיבי, העובד באופן מסודר, אינו צורך סמים או אלכוהול, אב ל-4 ילדים ומשלם דמי מזונות. מתאר את סבלו בבית המעצר, מבקש להשתלב בטיפול כדי שיוכל להבין מדוע המקרה החריג הזה אירע לו. מבקש שלא ייגזר עליו עונש מאסר כדי שלא ישתנה לרעה.",ראיות לעונש,ראיות לעונש
ME-18-04-16826-842,דוח מערכת הוצאה לפועל – דוח תיקים לחייב (נ/3) – בו מפורטים חובותיו של הנאשם.,ראיות לעונש,ראיות לעונש
ME-18-04-16826-842,"מסמכים משפטיים בעניינו של קוצר (נ/4) – כתב אישום מתוקן, בקשה למעצר עד לתום ההליכים, גיליון רישום פלילי, פרוטוקול ובו הצגת הסדר טיעון, הכרעת דין וגזר דין בעניינו של קוצר (ת""פ (מח' מר') 16806-04-18 מדינת ישראל נ' קוצר [פורסם בנבו] [31.12.18]). באותו הליך הורשע קוצר בהסדר טיעון בעבירות של קשירת קשר והחזקת סמים לצריכה עצמית, ונדון ל-13 חודשי מאסר בפועל, תוך שנקבע כי העונש המוסכם והסדר הטיעון הם תוצאה של קושי ראייתי משמעותי אשר נוצר בתיק וזאת בעקבות חקירה נגדית אפקטיבית לעד התביעה המרכזי אשר נערכה על-ידי ב""כ הנאשם. יובהר כי עד התביעה המרכזי בעניינו של קוצר – הוא הנאשם כאן.",ראיות לעונש,ראיות לעונש
ME-18-04-16826-842,"מר אמיר מזרחי – חברו של הנאשם: מכיר את הנאשם מגיל ילדות, מזה כ-25 שנים. הנאשם איש אהוב, רגיש, מחובר לילדיו, עבד ב-3 מקומות עבודה כדי להשיג את שרצה. שוחחו רבות על המקרה. הנאשם אינו יודע כיצד הוא קשור למקרה, אך הוא לוקח אחריות ומבין את הטעות שעשה. אין בינו לבין המקרה קשר או קרבה, זה לא הדפוס שלו, והוא מבין שזה לא התחום שלו. הנאשם עובר טיפול בשירות המבחן, והוא לוקח אחריות. זו הייתה מעידה חד פעמית עבור הנאשם, הוא מעולם לא התקרב לעולם הפשע ותמיד רצה את הדרך הנקייה, לא מחפש קיצורי דרך ותמיד היה איש חרוץ וחבר נאמן. הנאשם הודה שהיו לו במזוודה סמים, הוא נקלע למצוקה כלכלית, יש לו 4 ילדים והוא עבד מאוד קשה.",ראיות לעונש,ראיות לעונש
ME-18-04-16826-842,"גב' שרה חדד – אמו של הנאשם: הנאשם הוא יד ימינה ועוזר לה. הוא מקיים קשר טוב עם ילדיו, שאינם יכולים בלעדיו. הנאשם היה עמה בבית לאחר שעברה ניתוח, הוא אף פעם לא הסתבך בפלילים, זו הפעם הראשונה וכולם היו בהלם. הוא אדם טוב, מתבייש במה שעשה. יש לו ילדים, אחד מהם החל בטיפול פסיכולוגי כשהוא נעצר, ועד היום לא חזר לעצמו.",ראיות לעונש,ראיות לעונש
ME-18-04-16826-842,"לטענת ב""כ המאשימה, עו""ד איריס פיקר, הערך החברתי שנפגע בעבירה הוא הגנה על הציבור מפני הנזקים הנלווים לשימוש בסמים. נזקי הסמים כוללים נזקים ישירים למכורים ונזקים עקיפים כתוצאה מביצוע העבירות כדי לממן רכישתם. ישנם נפגעים רבים מעבירות רכוש שנעברות כדי לממן את צריכת הסמים, עבירות אלימות ועוד. מידת הפגיעה בערך המוגן היא עצומה, בשל סוג הסם ומשקלו הרב. הנסיבות הקשורות לביצוע העבירה כוללות תכנון מוקדם. הנאשם טס לברלין ושב עם הסמים לישראל. העבירה בוצעה בעבור בצע כסף. הנאשם העיד נגד קוצר שקשר עמו את הקשר, התברר שעדותו אינה מהימנה, ולכן המאשימה נאלצה להגיע עם קוצר, משיקולים ראייתיים, להסדר נמוך בהרבה ממתחם העונש הראוי. הנזק שצפוי היה להיגרם הוא רב נוכח הכמות העצומה של הסמים. הנאשם היה מודע היטב לביצוע מעשיו, בניגוד לדבריו לשירות המבחן. הנאשם היה יכול לחדול מביצוע המעשים, אך הוא בחר להמשיך במשימת הייבוא. הנאשם מחק את האפליקציות שבאמצעותן התקשר עם משלחיו, ויש בכך בכדי לחזק את הטענה בדבר מודעותו של הנאשם לעבירה. הסיבה שהובילה אותו לביצוע העבירה היא בצע כסף. המאשימה עתרה למתחם עונש הנע בין 6 ל-9 שנות מאסר. בעניינו של הנאשם הוגשו שני תסקירים. הנאשם שיקר לשירות המבחן וסיפר שקוצר הציע לו לייבא עבורו בגדים, וכן כי האדם שמסר לו את מזוודת הסמים היה אלמוני שאיים עליו בפגיעה בילדיו. לטענתו עם שובו למלון חשד אולם לא היה בטוח שמדובר בסמים עד שנעצר. שירות המבחן התרשם מעמדה מיתממת, ובנקודה זו סבר שירות המבחן שיש צורך בהמשך טיפול, תוך שהתרשם שהנאשם מגיב באופן אימפולסיבי במצבי דחק, לצד קשיים כלכליים. בתסקיר השני שירות המבחן בא בהמלצה לצו מבחן ולעבודות שירות. המאשימה סבורה שמדובר בתסקיר בעייתי, שכן אין נטילת אחריות לביצוע העבירה. הנאשם ממשיך בגרסה שקרית מול שירות המבחן ואינו לוקח אחריות. גרסתו עומדת בניגוד לכתב האישום שבו הודה. טענתו של הנאשם מיתממת ומצמצמת. המאשימה עתרה למקם את עונשו של הנאשם בין השליש התחתון לאמצעו של מתחם העונש. לא היו בהליך זה חיסכון בזמן שיפוטי ונטילת אחריות ואין מקום לחריגה מטעמי שיקום. מנגד הנאשם נעדר עבר פלילי. בנוסף עתרה המאשימה להשית על הנאשם ענישה נלווית של מאסר על תנאי, קנס משמעותי וחילוט.",טיעוני הצדדים,טיעוני הצדדים
ME-18-04-16826-842,"לטענת ב""כ הנאשם, עו""ד אבי כהן, יש לחרוג ממתחם העונש מטעמי שיקום. לא ניתן להתעלם מהעונש שנגזר על קוצר, שהוא בעל עבר פלילי מכביד, שריצה עונשי מאסר. מכיוון שעדותו של הנאשם נגד קוצר לא הייתה טובה, הסדר הטיעון שגובש בעניינו של קוצר היה לעונש נמוך של 13 חודשי מאסר. קוצר הוא עבריין שסיבך את הנאשם, כך לפי כתב האישום. קוצר הוא זה שיצר קשר עם הנאשם, בהתאם לקשר – הנאשם הוא בלדר וקוצר הוא השולח. הנאשם נשלח לברלין, כשבמסגרת הקשר הנאשם וקוצר היו בקשר באפליקציות. הנאשם הוא השלוח של קוצר לקבלת הסם. הסם נתפס, ולא נגרם נזק. הנאשם היכה על חטא וקיבל אחריות. תמורת 10,000 ₪ הוא הרס את חייו. הנאשם נקלע למצב כלכלי מאוד קשה ומעד מעידה קשה. הנאשם אף הציע למשטרה להקליט את קוצר. בניגוד אליו קוצר שמר על זכות השתיקה. עונשו של הנאשם צריך להיגזר מעונשו של קוצר. שניהם נאשמים באותה פרשה, שניהם קשרו קשר. קוצר הואשם תחילה בייבוא סם, בהמשך עבירת הייבוא נמחקה. לא ראוי להטיל על הנאשם עונש חמור מזה שהוטל על קוצר, נוכח עברו הפלילי ושתיקתו בחקירה, כשהנאשם היה זה שהעיד נגד קוצר. קוצר לא עבר הליך שיקום. התסקירים בעניינו של הנאשם מאוד חיובים עם המלצות חיוביות. הנאשם נעדר עבר פלילי, חלפו שנתיים מאז ביצוע העבירה, הוא אב ל-4 ילדים קטנים. הנאשם אינו מסוכן לציבור. הנאשם שהה כ-3 חודשים במעצר ובהמשך לכך היה בפיקוח אלקטרוני. במשך כל התקופה הוא תפקד באופן חיובי. התסקירים מתארים את אישיותו של הנאשם, את המצוקה שבה היה נתון, המסוכנות שפחתה ואת היותו נקי מסמים. התסקיר הראשון מדבר על הבעת חרטה וקבלת אחריות. במשך יותר משנה הוא נמצא בטיפולים בשירות המבחן. שירות המבחן הסביר את הנזק הצפוי אם יכנס למאסר, שההליך הטיפולי ירד לטמיון והמליץ על צו מבחן. שירות המבחן מצא שזו המסגרת הטיפולית המתאימה למצבו, ולא היה צורך בקהילה טיפולית או מרכז יום. הטיפול עד כה מוכיח את עצמו. ההגנה עתרה להשית על הנאשם עונש של 9 חודשי עבודות שירות וצו מבחן. כמו כן הסכימה ההגנה לחילוט כמבוקש ועתרה שלא להשית על הנאשם קנס כספי.",טיעוני הצדדים,טיעוני הצדדים
ME-18-04-16826-842,"הנאשם טען ששגה בדרכו וטעה. היה שלושה חודשים במעצר. אינו רוצה לחזור לשם, זה אינו מקומו ולא דרכו וכן לא הערכים והחינוך שקיבל בביתו. מבקש הזדמנות.",טיעוני הצדדים,טיעוני הצדדים
ME-18-04-16826-842,"כתב האישום מתאר אירוע אחד, ומכאן שיש לקבוע בגינו מתחם עונש הולם אחד.",דיון - קביעת מתחם העונש ההולם,דיון והכרעה
ME-18-04-16826-842,"הערכים החברתיים שנפגעו מביצוע העבירה הם הגנה על בריאות הציבור ושלומו מפני הנזקים הנלווים לשימוש בסמים מסוכנים. נזקי הסמים כוללים נזקים ישירים למכורים לסמים, אשר פעמים רבות נופלים כנטל על החברה, ונזקים עקיפים שנגרמים כתוצאה מביצוע עבירות על ידי המכורים לסמים לשם מימון רכישת הסמים. בית המשפט העליון עמד על חומרתן של עבירות הסמים, לרבות עבירה של ייבוא סם מסוכן, ובפרט כאשר מדובר בכמויות גדולות של סמים קשים, ובהם סם מסוג קוקאין אשר נמנה על הקשים שבסמים. הענישה בעבירות אלה נועדה בעיקרה לשרת את עקרון ההלימה וכן להעביר מסר חד משמעי של הרתעה ביחס לעבריינים פוטנציאליים. הצורך בענישה מחמירה של מבצעי עבירות סמים נועדה לתמוך במאבק בנגע הסמים. כדי לקיים את עקרון ההלימה בעבירות סמים, יש להתאים את העונש לחומרת המעשים אשר נמדדת בבחינת אופי העבירה, חלקו של הנאשם בביצועה, סוג הסם וכמותו. בעבירות סמים יש כמובן מקום לקחת בחשבון גם את נסיבותיו האישיות של הנאשם, אך הדגש בגזירת העונש הוא על המעשה, וככלל נסיבותיו האישיות של נאשם ייסוגו בפני האינטרס הציבורי שבהטלת ענישה מחמירה בגין עבירות מסוג זה (ראו דברי כב' השופט נ' הנדל בע""פ 6548/17 לבדב נ' מדינת ישראל [פורסם בנבו] [30.1.18], וכב' השופט י' אלרון בע""פ 8048/19 פיצ'חדזה נ' מדינת ישראל [פורסם בנבו] [4.6.20]).",דיון - קביעת מתחם העונש ההולם,דיון והכרעה
ME-18-04-16826-842,"בית המשפט העליון חזר והדגיש את החומרה שיש לנקוט כלפי כל המעורבים בשרשרת הפצת הסם, לרבות כלפי בלדרי סמים אשר אינם ניצבים בראש ההיררכיה, ואשר מתפתים להצעות מפתות לרווחים קלים. מערכת הפצת הסמים נסמכת בחלקה על בלדרים אשר מייבאים את הסמים לישראל, ואותם בלדרים מהווים חוליה משמעותית בייבוא הסמים לישראל. לפיכך, אין מנוס אלא להחמיר גם בעונשם של הבלדרים כדי להיאבק בתופעת יבוא הסמים הקשים לישראל (ע""פ 7044/11 עבד נ' מדינת ישראל [פורסם בנבו] [17.6.12]).",דיון - קביעת מתחם העונש ההולם,דיון והכרעה
ME-18-04-16826-842,"בחינת מידת הפגיעה בערך המוגן מובילה למסקנה כי הפגיעה בערך המוגן היא ברף גבוה נוכח סוג הסם (קוקאין) שהוא מהקשים שבסמים וכן נוכח הכמות המשמעותית (7.935 ק""ג). הקוקאין נחשב, ולא בכדי, לסם קשה. זאת הן בשל השפעותיו על גוף האדם, והן בשל פוטנציאל ההתמכרות הגבוה שטמון בו, והצורך של המכורים לכמויות הולכות וגדלות של סם, תוך שהמכורים מבצעים עבירות כדי לממן את השימוש בסמים, ועקב כך נגרמת פגיעה בחברה כולה (ראו דברי כב' השופט נ' הנדל בע""פ 972/11 מדינת ישראל נ' יונה [פורסם בנבו] [4.7.12]).",דיון - קביעת מתחם העונש ההולם,דיון והכרעה
ME-18-04-16826-842,"במסגרת הנסיבות הקשורות בביצוע העבירה (סעיף 40 ט' לחוק), יש לתת את הדעת לכך שלעבירה קדם תכנון. קוצר קשר עם הנאשם קשר לייבוא סם לישראל. לשם כך ובמסגרת הקשר הנאשם טס לברלין שם קיבל לידיו מזוודה ובה מוטמנים הסמים. במהלך תקופת שהותו בברלין, הנאשם עמד בקשר עם קוצר ושב לישראל עם מזוודת הסמים. אף שקוצר היה זה שקשר את הקשר עם הנאשם, הנאשם הוא זה שטס לברלין, קיבל לידיו את הסמים והביאם לישראל. הנאשם אמנם מילא תפקיד של בלדר בלבד – הוא אינו המשלח ואינו סוחר הסמים שעתיד היה לקבל את הסמים ולהפיצם בישראל – אולם בתיקים מסוג זה, חלקם של הבלדרים הוא משמעותי וחיוני לביצוע העבירה. הבלדרים נמצאים אמנם במקום נמוך בהיררכיית העבריינות המייבאת את הסם לישראל, אך מהווים חוליה משמעותית בשרשרת ייבוא הסם. הנזק שצפוי היה להיגרם מהעבירה הוא רב, לנוכח סוג הסם (קוקאין), כמותו (7.935 ק""ג) ושוויו הרב (למעלה מ-2.7 מיליון ₪). אלמלא נתפס הסם על ידי המשטרה, הרי שהיה נכנס לישראל ומופץ ברחובותיה, וכתוצאה מכך היה עלול להיגרם נזק רב, כיוון שסמים ובפרט מסוג זה, הם מחוללי פשיעה. הנאשם ביצע את העבירה בעבור בצע כסף.",דיון - קביעת מתחם העונש ההולם,דיון והכרעה
ME-18-04-16826-842,"בהקשר זה יש לדחות מכל וכל את הדברים שאמר הנאשם לשירות המבחן בתסקיר הראשון ואשר עליהם חזר בבית-המשפט, לפיהם עד למועד שבו נעצר לא עלה בדעתו כי מדובר בסמים. טענה זו עומדת בסתירה לכתב האישום המתוקן שבו הודה הנאשם, ואף חזר והודה בו לאחר שנושא זה בורר עמו בבית המשפט. כפי שהתרשם שירות המבחן – מדובר בעמדה מיתממת, קורבנית וילדותית.",דיון - קביעת מתחם העונש ההולם,דיון והכרעה
ME-18-04-16826-842,בחינת מדיניות הענישה הנוהגת מעלה כי במקרים דומים הוטלו על נאשמים עונשי מאסר במנעד רחב כמפורט להלן:,דיון - קביעת מתחם העונש ההולם,דיון והכרעה
ME-18-04-16826-842,"בע""פ 10101/17‏ טאקץ נ' מדינת ישראל [פורסם בנבו] (23.4.18) נדחה ערעורו של נאשם אשר הורשע בביצוע עבירה של ייבוא סם מסוכן. הנאשם, אזרח אוקראינה, טס ארצה כשהוא נושא בתוך מזוודתו סם מסוכן מסוג קוקאין במשקל של 6.15 ק""ג. בית המשפט המחוזי קבע  מתחם עונש אשר נע בין 5.5-9 שנות מאסר. הנאשם נידון לעונש מאסר בן 6 שנים ו-6 חודשים.",דיון - קביעת מתחם העונש ההולם,דיון והכרעה
ME-18-04-16826-842,"בע""פ 1256/18 זאודי נ' מדינת ישראל [פורסם בנבו] (7.6.18), קיבל בית המשפט את ערעורו של נאשם אשר הורשע, לאחר הליך הוכחות, בביצוע עבירה של יבוא סם מסוכן. הנאשם טס לישראל והביא עמו במזוודה סם מסוג קוקאין במשקל 7 ק""ג. בית המשפט המחוזי קבע מתחם העונש הנע בין 5.5-8.5 שנות מאסר. הנאשם צעיר בעל עבר פלילי לא מכביד נדון לעונש של 6.5 שנות מאסר לצד ענישה נלווית. בית המשפט העליון הקל בעונשו של הנאשם ל-6 שנות מאסר בפועל (כולל הפעלת מאסר על תנאי בחופף).",דיון - קביעת מתחם העונש ההולם,דיון והכרעה
ME-18-04-16826-842,"בע""פ 6886/17 מרסל נ' מדינת ישראל [פורסם בנבו] (24.4.18), נדחה ערעורו של נאשם אשר הורשע על פי הודאתו בעבירות של ייבוא סם מסוכן וקשירת קשר. הנאשם קשר עם אחר קשר לייבוא סמים לישראל, קיבל מהאחר מזוודה ונחת בישראל עם המזוודה ובה סם מסוג קוקאין במשקל של 3 ק""ג. בית המשפט המחוזי קבע מתחם עונש הנע בין 4 ל-7 שנות מאסר והשית על הנאשם 56 חודשי מאסר בפועל. בית המשפט העליון דחה את הערעור תוך שהתייחס לחומרה הרבה בעבירות שתכליתן להחדיר סמים לישראל ובפרט סם מסוג קוקאין ובמשקל גדול.",דיון - קביעת מתחם העונש ההולם,דיון והכרעה
ME-18-04-16826-842,"בע""פ 671/19 אבוטבול נ' מדינת ישראל [פורסם בנבו] (7.10.19), דחה בית המשפט העליון ערעורו של נאשם אשר הורשע על פי הודאתו בעבירות של ייבוא סם והחזקת סם שלא לצריכה עצמית. הנאשם שב לישראל שבאמתחתו מזוודה בעלת תחתית כפולה ובה סם מסוג קוקאין במשקל של 7 ק""ג. בית המשפט המחוזי קבע מתחם עונש הנע בין 4.5 ל-7.5 שנות מאסר. הנאשם צעיר ללא עבר פלילי השתלב בטיפול גמילה ובית המשפט חרג ממתחם העונש משיקולי שיקום והשית על הנאשם עונש של 50 חודשי מאסר בפועל.",דיון - קביעת מתחם העונש ההולם,דיון והכרעה
ME-18-04-16826-842,"בע""פ 1159/20 בוירסקי נ' מדינת ישראל [פורסם בנבו] (18.5.20), דחה בית המשפט העליון ערעורו של נאשם אשר הורשע על פי הודאתו בעבירה של ייבוא סם מסוכן. הנאשם שב לישראל מצרפת והביא עמו מזוודה ובה סם מסוג MDMA במשקל של 7.2 ק""ג וסם מסוג קוקאין במשקל של 1.01 ק""ג. בית המשפט המחוזי קבע מתחם עונש הנע בין 4.5 ל-7.5 שנות מאסר בפועל. בית המשפט חרג ממתחם העונש משיקולי שיקום לאחר שהנאשם סיים בהצלחה טיפול גמילה מסמים במסגרת קהילה טיפולית והשית על הנאשם עונש של 28 חודשי מאסר בפועל.",דיון - קביעת מתחם העונש ההולם,דיון והכרעה
ME-18-04-16826-842,"בת""פ (מח' מר') 42761-01-18 מדינת ישראל נ' המלי [פורסם בנבו] (28.5.19) הורשע נאשם על פי הודאתו בעבירה של יבוא סם מסוכן. הנאשם נכנס לישראל כשבמזוודתו 9 ק""ג קוקאין ו- 960 גרם MDMA, וזאת בתמורה לסכום של 3,000 $. נקבע מתחם שבין 5.5 ל-8.5 שנות מאסר בפועל, והנאשם נדון למאסר בפועל למשך 6 שנים ו-3 חודשים.",דיון - קביעת מתחם העונש ההולם,דיון והכרעה
ME-18-04-16826-842,"בת""פ (מח' מר') 19902-12-16 מדינת ישראל נ' ואזנה [פורסם בנבו] (16.10.17), הורשע נאשם על פי הודאתו בעבירה של ייבוא סם מסוכן. הנאשם נכנס לישראל בטיסה מפרנקפורט ונשא עמו מזוודה ובה סם מסוג קוקאין במשקל של 6.17 ק""ג. בית המשפט קבע מתחם עונש הנע בין 4.5 ל-7.5 שנות מאסר. הנאשם בעל עבר פלילי לא מכביד, השתלב בטיפול שירות המבחן נדון לעונש של 57 חודשי מאסר בפועל.",דיון - קביעת מתחם העונש ההולם,דיון והכרעה
ME-18-04-16826-842,"בת""פ (מח' מר') 4435-11-17 מדינת ישראל נ' ברוקס [פורסם בנבו] (13.5.20), הורשע נאשם על פי הודאתו בעבירות של קשירת קשר לביצוע פשע וייבוא סם מסוכן. הנאשם שב לישראל בטיסה מפרנקפורט והביא עמו מזוודה המכילה סם מסוג קוקאין במשקל של 5 ק""ג. בית המשפט קבע מתחם עונש הנע בין 4.5 ל-7.5 שנות מאסר. בית המשפט החליט לחרוג ממתחם העונש משיקולי שיקום לאחר שהנאשם השלים טיפול גמילה בקהילה טיפולית ובהוסטל והשית על הנאשם עונש של 42 חודשי מאסר בפועל.",דיון - קביעת מתחם העונש ההולם,דיון והכרעה
ME-18-04-16826-842,"בת""פ (מח' מר') 22433-05-18 מדינת ישראל נ' קליין [פורסם בנבו] (31.12.19), הורשע נאשם על פי הודאתו בעבירות של יבוא סם מסוכן והחזקת סם לצריכה עצמית. הנאשם הביא לישראל מזוודה שהכילה 4 ליטר סם מסוג קוקאין במצב נוזלי. נקבע מתחם שבין 45 חודשי ועד 75 חודשי מאסר בפועל. הנאשם נדון ל-45 חודשי מאסר בפועל.",דיון - קביעת מתחם העונש ההולם,דיון והכרעה
ME-18-04-16826-842,"בת""פ (מח' מר') 22140-04-18 מדינת ישראל נ' מוסקוביץ [פורסם בנבו] (16.9.19), הורשע נאשם על פי הודאתו בעבירות של יבוא סם מסוכן והחזקת סם לצריכה עצמית. הנאשם הגיע לישראל בטיסה מבוקרשט והביא עמו במזוודה סם מסוג קוקאין במשקל של 6 ק""ג. בית המשפט קבע מתחם עונש הנע בין 4 ל-7 שנות מאסר, חרג ממתחם העונש משיקולי שיקום והשית על הנאשם עונש של 24 חודשי מאסר בפועל.",דיון - קביעת מתחם העונש ההולם,דיון והכרעה
