part_number,verdict,text,part,predicted_category
11,ME-23-01-46786-206,"הגב' רותם ממן, אשתו של הנאשם, הפנתה למצבו הקשה של בנם אשר עבר תאונת אופנוע קשה. הדגישה את רצונו של הנאשם לעשות שינוי, והביעה מוכנות ורצון לעזור לו. ציינה כי היא אישה עובדת אשר מנהלת אורח חיים נורמטיבי. ביקשה להתחשב בנאשם, ולהחזירו לחיק משפחתו, לילדיו ולאורח חיים נורמטיבי.",עיקר טיעוני ההגנה לעונש,טיעוני הצדדים
12,ME-23-01-46786-206,"הנאשם עצמו הצטער על מעשיו , קיבל אחריות עליהם, וציין כי הוא חש בושה  על ביצוע העבירות.",עיקר טיעוני ההגנה לעונש,טיעוני הצדדים
13,ME-23-01-46786-206,"פרק ו' סימן א' 1  לחוק העונשין דן בהבניית שיפוט הדעת השיפוטי בענישה (סעיפים 40א-טו) וקובע  בין היתר, כי העיקרון המנחה בגזירת הדין הינו עקרון ההלימה, קרי קיומו של יחס הולם בין חומרת מעשה העבירה בנסיבותיו ומידת האשמה של הנאשם ובין סוג ומידת העונש המוטלים עליו. ראשון השיקולים הוא הלימה ואחריו שיקום, הגנה על שלום הציבור, הרתעה אישית והרתעת הרבים. בשלב ראשון יש לקבוע את מתחם העונש ההולם, אשר נגזר מחומרת העבירה ונסיבות ביצועהּ, הערך החברתי עליו יש להגן, מידת הפגיעה בערך זה, ומדיניות הענישה הנהוגה ביחס לאותה עבירה.",קביעת מתחם העונש ההולם,דיון והכרעה
14,ME-23-01-46786-206,"עבירות הסמים ובפרט עבירות הסחר, הייבוא והייצור, פוגעות בערכים החברתיים של הגנה על שלום הציבור, ביטחונו ובריאותו מפני הפגיעה ההרסנית הכרוכה בשימוש באותם סמים. בנוסף יש צורך לפעול למניעת אותם נזקים כלכליים וחברתיים עקיפים הנגרמים עקב השימוש באותם סמים. ההלכה הפסוקה עמדה על ההכרח להיאבק בנגע הסמים ועל הצורך להעביר מסר מרתיע מפני ביצוע עבירות אלה, בין היתר על-ידי הטלת עונשים מחמירים על מי שנותן ידו להפיכת הסמים לזמינים ונגישים. בית המשפט העליון עמד פעמים רבות על חומרתן היתרה של עבירות הסמים, ועל ההשלכות הקשות שיש לשימוש בסם על גופו ועל נפשו של המשתמש. ראו בעניין זה ע""פ 6029/03 מדינת ישראל נ' שמאי שם נקבע כי הענישה אמורה ""לשקף את הצורך הדוחק להביא להדברת הנגע"", וכן ע""פ 7952/15 מדינת ישראל נ' שץ שם נקבע: ""בית משפט זה עמד לא אחת על החומרה הרבה הטמונה בעבירות סחר והפצה של סמים, לא כל שכן סמים מסוכנים המוגדרים 'קשים' (ראו למשל: ע""פ 6747/11 מדינת ישראל נ' אבו רקיק (3.1.2013)), ועל הצורך להיאבק בהן באמצעות ענישה משמעותית ומרתיעה (ע""פ 9482/09 ביטון נ' מדינת ישראל, פסקה 24 (24.7.2011)). זאת, לאור הנזק הרב שהן מסבות לא אך למשתמשים הישירים בסם, אלא לחברה כולה, הסובלת מעבירות רכוש ואלימות מצד העוסקים בסחר ומלקוחותיהם"".ראו בעניין זה דבריו של כב' השופט א. רובינשטיין בע""פ 1345/08 ארקדי איסטרחוב נ' מדינת ישראל: ""אין מנוס מהכבדת היד על המחזיקים סמים שלא לצריכה עצמית, שכל בר דעת מבין כי נועדו לצריכת הזולת, קרי, להוספת שמן על מדורת הסמים אשר להבותיה אופפות רבים וטובים, או רבים שהיו טובים. עבירה זו היא תאומתה הסטטוטורית של עבירת הסחר בסמים, אלא שלא ניתן להוכיח לגביה את הסחר עצמו, ונקבע לשתיהן עונשה זהה, עונש מירבי של עשרים שנות מאסר וקנס פי עשרים וחמישה מזה הקבוע בסעיף 61(א)(4) לחוק העונשין, העומד כיום על 202,000 ₪... יידעו המעורבים בסמים שלא לצריכה עצמית, כי יד המשפט תכבד עליהם"". וכן דברי כב' השופט א. רובינשטיין בע""פ 972/11 מדינת ישראל נ' יניב יונה: ""את נגע הסמים יש לעקור מן השורש. ייצור, הפצה, סחר וכמובן גם שימוש בסמים – כל אלו מסבים נזק עצום. הנזק נגרם לא רק למעגל הסגור של המעורבים הישירים בביצוע העבירות, אלא גם לחברה בכללותה... למאבק בנגע הסמים יש שותפים רבים. חלקם מתמקדים בחינוך מניעתי ובהסברה. אחרים מסייעים בהליכי הגמילה. לצידם פועלים גם אנשי אכיפת החוק, שתפקידם לסכל את עבירות הסמים וללכוד את העבריינים. אף בית המשפט נוטל חלק חשוב במאבק, באמצעות הטלת עונש מרתיע על מי שהורשע בעבירות סמים. בכל זאת תוך מתן משקל - בין היתר - לכמות הסם ואיכותו, טיב עבירת הסמים שבוצעה, תרומתו של הנאשם להתגשמות העבירה ועברו הפלילי (השוו: ע""פ 8031/10 אורוסקו-צ'אבז נ' מדינת ישראל (1.3.2012))"". וראו גם דברי כב' השופט א. שהם ברע""פ 4512/15 אברהם הרוש נ' מדינת ישראל : ""ראוי להזכיר, כי כאשר בעבירות סמים עסקינן, על בית המשפט לנקוט ביד קשה כדי להרתיע עבריינים פוטנציאליים מפני ביצוען. כפי שנאמר בע""פ 211/09 אזולאי נ' מדינת ישראל : 'הענישה בעבירות מסוג זה נועדה, קודם לכל, לשרת את מטרת הגמול לעבריין על עיסוק בסם העלול לסכן חיי אדם ולפגוע בבריאות המשתמשים בו; שנית, על העונש להעביר מסר חד-משמעי של הרתעה ביחס לעבריינים פוטנציאליים [...] מזה זמן רב, מדגישים בתי המשפט בפסיקתם את חשיבות הערך הענישתי בעבירות סמים כאחד הכלים החשובים בפעילות לביעורו של נגע הסמים. ההחמרה בענישה בגין עבירות סמים משרתת את מטרות הגמול וההרתעה, שהן היעדים העיקריים של הענישה בתחום הסמים' (ראו גם: ע""פ 3623/13 ברון נ' מדינת ישראל (26.11.2014); ע""פ 4597/13 פיצו נ' מדינת ישראל (22.9.2014))"".",הערכים החברתיים עליהם יש להגן,דיון והכרעה
15,ME-23-01-46786-206,נסיבות ביצוע העבירות פורטו בהרחבה במסגרת תיאור עובדות כתב האישום המתוקן.,נסיבות ביצוע העבירות,דיון והכרעה
16,ME-23-01-46786-206,"הנאשם סחר בהזדמנות אחת וסייע לסחר בהזדמנות שנייה. בפעם הראשונה מדובר במשקל של כ-20 גרם סם מסוג קוקאין ובפעם השנייה במשקל של  כ-70 גרם סם מסוג קוקאין. מדובר בנאשם בגיר אשר הבין את הפסול במעשיו ואת השלכותיהם, יכול היה לחדול ממעשיו אך הוא לא עשה כן, וחלקו בביצוע העבירות נשוא האישום הראשון הינו בלעדי. הנאשם היה שותף מלא בתכנון ובהוצאה לפועל של העסקה ומעורבותו הייתה מרכזית. באישום השני פעולות הסיוע שהנאשם ביצע היו משמעותיות וממשיות ולא מדובר בסיוע מינורי. הנאשם הוא זה שסייע לסוכן לרכוש סם מסוכן מהאחר,  קיבל את הסם לידיו, הגיע למקום המפגש, העביר לסוכן את הסם וקיבל לידיו את סכום התמורה עבור הסם.",נסיבות ביצוע העבירות,דיון והכרעה
17,ME-23-01-46786-206,"מדובר בסם מסוכן מסוג קוקאין שפגיעתו קשה, והעבירות בוצעו ממניע כלכלי. הסם לא הופץ והנזק שיכול היה להיגרם נמנע, אך אין לזקוף זאת לזכותו של הנאשם, אלא לעובדה שהסם נמסר לסוכן, ובסופו של יום הגיע לידי המשטרה.",נסיבות ביצוע העבירות,דיון והכרעה
18,ME-23-01-46786-206,"בכל הנוגע לעובדה שבאישום השני הנאשם היה מלווה בקטינה עד הגעתו למקום המפגש, הרי שאין להתעלם מכך, ולו מהטעם שהקטינה הייתה עלולה להיחשף למעשיו השליליים של הנאשם ובכך טמון נזק פוטנציאלי לא מבוטל. עם זאת, כתב האישום אינו מפרט האם הקטינה נחשפה לעסקה בדרך כלשהי, ואין מחלוקת כי היא לא נכנסה לרכב. בנסיבות אלו לא ניתן לזקוף לחובתו של הנאשם כל מעורבות או ידיעה  בפועל מצד קטינה.",נסיבות ביצוע העבירות,דיון והכרעה
19,ME-23-01-46786-206,"משקל מסוים לקולה יינתן לעובדה שהיה זה הסוכן שיצר קשר עם הנאשם בשתי העסקאות,  אך יודגש כי לא מדובר במקרה של סוכן ""מדיח"",  ואף לא הועלתה  מצד ההגנה טענה בהקשר זה.",נסיבות ביצוע העבירות,דיון והכרעה
20,ME-23-01-46786-206,במכלול הנסיבות אני סבור כי הפגיעה בערכים המוגנים במקרה זה הייתה משמעותית והעבירות שבוצעו מצויות כולן (כל אחת בפני עצמה)  ברף חומרה בינוני.,נסיבות ביצוע העבירות,דיון והכרעה
21,ME-23-01-46786-206,"כתב האישום המתוקן מכיל שני אישומים בגין עסקאות סמים. בהתאם לסעיף 40יג לחוק העונשין,  על בית המשפט לבחון האם מדובר בעבירות המהוות אירוע אחד או מספר אירועים נפרדים, ובהתאם לקבוע מתחם ענישה הולם  לכל אירוע בנפרד או לכלל האירועים יחדיו. בית המשפט העליון בע""פ 4910/13 ג'אבר נגד מדינת ישראל דן בשאלת סיווגה של מסכת התרחשויות כ""אירוע אחד"", כמשמעותו בסעיף 40יג לחוק העונשין.  נקבעו מספר מבחני עזר לצורך הכרעה  בשאלת ""הקשר ההדוק"" בין העבירות. כך לדוגמא: האם ביצוען מאופיין בתכנון ובשיטתיות, האם בוצעו בסמיכות של זמן או מקום, האם ביצועה של עבירה אחת נועד לאפשר ביצועה של עבירה אחרת, או את ההימלטות לאחר ביצועה, האם מדובר בקורבנות שונים וכתובות שונות וכד'.",אירוע אחד או מספר אירועים ,דיון והכרעה
22,ME-23-01-46786-206,"לאחר ששקלתי את טיעוני הצדדים,  החוק והפסיקה, אני סבור שנכון לקבוע מתחם עונש הולם אחד ביחס לשני האישומים. מדובר בשתי עסקאות של סמים אשר בוצעו באותה השיטה בדיוק, מול אותו סוכן משטרתי, ביחס לאותו סוג סם, אותה שיטת סחר, באותו אזור (קרית מוצקין), ולשם אותה המטרה.  למעשה מדובר  בתכנית עבריינית אחת ומתקיים ""מבחן הקשר ההדוק"", גם בהתחשב בפרק הזמן שחלף בין העסקאות.",אירוע אחד או מספר אירועים ,דיון והכרעה
23,ME-23-01-46786-206,"יובהר כי גם אם מעשיו של הנאשם מהווים אירוע אחד, אין בכך כדי להשליך באופן מהותי על מידת העונש, מהטעם שעל בית המשפט לתת משקל למספרם, טיבם, וחומרתם של המעשים. ראה בהקשר זה ע""פ 1082/14 ג'סאר נגד מדינת ישראל שם נאמר בין היתר כי:""... גם כאשר כמה מעשים נחשבים כחלק מ""אירוע"" אחד הרי שבקביעת מתחם הענישה יש תמיד להביא בחשבון את מספרם וחומרתם של המעשים, כך שמתחם הענישה בגין האירוע יכול לעלות אף על עונש המקסימום בגין מעשה אחד"".",אירוע אחד או מספר אירועים ,דיון והכרעה
24,ME-23-01-46786-206,"בע""פ 1654/16 גל שרר נ' מדינת ישראל הנאשם הורשע בעבירות של סחר בסם מסוכן,  סיוע לסחר בסם מסוכן והחזקת סם מסוכן שלא לצריכה עצמית. האישום הראשון באותו מקרה כלל שני אירועי מכירה לסוכן משטרתי (16.6 גרם ו-19.6 גרם קוקאין) והחזקת סם שלא לצריכה עצמית ונקבע מתחם ענישה הולם שבין 24 ל-48 חודשי מאסר. האישום השני כלל סיוע לשתי עסקאות (99.2 גרם ו-88.9 גרם קוקאין) ונקבע מתחם  עונש הולם בין 36 ל-60 חודשי מאסר. על הנאשם הוטלו  54 חודשי מאסר בפועל, מאסרים מותנים, קנס בסך 25,000 ₪, ופסילת רישיון נהיגה. ערעור על חומרת העונש נדחה. בע""פ 1965/20 כרים בדואי נ' מדינת ישראל הנאשם הורשע בעבירות של סיוע לסחר בסם מסוכן  (כ-39 ג' קוקאין) ובסחר בסם מסוכן (כ- 29 ג' קוקאין) לסוכן. נקבע מתחם עונש הולם אחד בגין שני האישומים שנע בין 25 ל-50 חודשי מאסר. על הנאשם, בעל עבר פלילי, הוטלו 30 חודשי מאסר, הופעל מאסר מותנה במצטבר למשך 4 חודשים, מאסר מותנה וקנס בסך 26,600 ₪. ערעור על חומרת העונש התקבל בחלקו כך שהמאסר המותנה הופעל  באופן בחופף. בע""פ 1478/19 יאסין סעדי נ' מדינת ישראל הנאשם הורשע בעבירה של סחר בסם מסוכן, לאחר שמכר בצוותא עם אדם נוסף לסוכן משטרתי סם מסוכן מסוג קוקאין במשקל 58.78 גרם תמורת 24,500 ₪. נקבע מתחם עונש הולם שבין 38 ל-60 חודשי מאסר. על הנאשם בעל עבר פלילי הוטלו  54 חודשי מאסר בפועל, מאסרים מותנים וקנס בסך 20,000 ₪. ערעור על חומרת העונש התקבל באופן שעונשו של הנאשם הופחת ל-40 חודשי מאסר בפועל והקנס הופחת ל-10,000 ₪ על בסיס עיקרון אחידות הענישה, בהינתן עונשו של שותפו של הנאשם לביצוע העסקה. ברע""פ 2275/15 אלכסנדר אברמוב נ' מדינת ישראל הנאשם הורשע בעבירה סחר בכך שמכר לסוכן משטרתי 19.98 גרם סם מסוכן מסוג הרואין ו-20.05 סם מסוכן מסוג קוקאין, בעלות כוללת של 11,000 ₪. נקבע מתחם עונש בין 27 ל-54 חודשי מאסר. על הנאשם בעל עבר פלילי הוטלו 48 חודשי מאסר בפועל; מאסר על תנאי; קנס בסך של 10,000 ₪; פסילת רישיון נהיגה וחילוט רכוש. ערעור על חומרת העונש נדחה. בע""פ 1987/15 עופר דורי נ' מדינת ישראל הנאשם הורשע בעבירה של סחר בסם מסוכן בכך שמכר לסוכן משטרתי 50 גרם קוקאין תמורת 19,000 ₪. נקבע מתחם עונש שבין 24 ל-44 חודשי מאסר. על הנאשם, ללא עבר פלילי, הושת עונש של 26 חודשי מאסר בפועל, מאסר על תנאי וקנס בסך 40,000 ₪. ערעור על חומרת העונש נדחה.  בע""פ 2173/16 הישאם אבו צעלוק נ' מדינת ישראל הנאשם הורשע בביצוע עבירה של סחר בסם מסוכן, בכך שמכר 51.05 גרם קוקאין לסוכן משטרתי תמורת 19,000 ₪. נקבע מתחם ענישה שבין 3 ל-5 שנות מאסר. על הנאשם בעל עבר פלילי בעבירת נשק, הוטלו 48 חודשי מאסר ומאסר מותנה. ערעור על חומרת העונש נדחה. בע""פ 2467/19 ארנסט גרשומוב נ' מדינת ישראל הנאשם הורשע בשתי עבירות: סיוע לסחר בסם מסוכן וסחר בסם מסוכן, בכך שסייע לביצוע עסקת סחר במסגרתה מסר לסוכן משטרתי סם מסוג קוקאין בכמות של 48.25 גרם תמורת 21,500 ₪; וכן ביצע עסקת סחר בכך שמכר לסוכן 49.22 גרם של סם מסוג קוקאין תמורת 21,500 ₪. נקבע מתחם עונש הולם שבין 24 לבין 48 חודשי מאסר. על הנאשם, בעל עבר פלילי, הוטלו 27 חודשי מאסר בפועל, מאסר על תנאי, פסילת רישיון וחילוט רכוש. ערעור על חומרת העונש התקבל בחלקו שכך קוצרה תקופת פסילת רישיון הנהיגה. בע""פ 8367/18 נס נ' מדינת ישראל, הנאשם הורשע בשתי עבירות של סחר בסם מסוכן מסוג קוקאין לסוכן משטרתי. בגין העסקה הראשונה, בה מכר לסוכן 29.9 גרם קוקאין; ונקבע מתחם עונש הולם בין 23 ועד 50 חודשי מאסר בפועל. בגין העסקה השנייה מכר לסוכן 50.4 גרם קוקאין, ונקבע מתחם עונש הולם בין 27 ועד ל-54 חודשי מאסר בפועל. על הנאשם בעל עבר פלילי הוטלו 36 חודשי מאסר בפועל. ערעור על חומרת העונש התקבל ועונשו הופחת ל-30 חודשי מאסא בפועל וזאת בעיקר משום עיקרון אחידות בענישה  בהתייחס לאשם אחר באותה פרשה.",מדיניות הענישה והפסיקה הנהוגה,דיון והכרעה
25,ME-23-01-46786-206,"המאשימה הפנתה למספר פסקי דין, כאשר המתחמים נעים בין 24 ועד 70 חודשי מאסר בפועל והעונשים נעים בין 36 ועד 60 חודשי מאסר בפועל.",מדיניות הענישה והפסיקה הנהוגה,דיון והכרעה
26,ME-23-01-46786-206,"ב""כ הנאשם הפנה למספר פסקי דין כאשר המתחמים נעים בין 24 ועד 48 חודשי מאסר בפועל, והעונשים נעים בין 14 ועד 32 חודשי מאסר בפועל.",מדיניות הענישה והפסיקה הנהוגה,דיון והכרעה
27,ME-23-01-46786-206,"בקביעת המתחם יש להתחשב גם במתחמים שנקבעו ביחס לנאשמים אחרים באותה פרשייה כל אחד בהתאם לנסיבותיו וחלקו באירועים. ""כידוע, עקרון אחידות הענישה הוא עקרון יסוד בשיטתנו, ואחת מנגזרותיו היא החובה להבטיח יחס הולם בין עונשיהם של המעורבים השונים באותה פרשה, כך שמדרג הענישה ישקף את חלקם היחסי של כל אחד מהמעורבים בה (ע""פ 8172/21 חג'אזי נ' מדינת ישראל, פסקה 18 [פורסם בנבו] (15.5.2022); ע""פ 4536/21 פרץ נ' מדינת ישראל, פסקה 15 [פורסם בנבו] (4.11.2021)). יישומה של חובה זו משתנה מטבעם של דברים ממקרה למקרה, ועל בית המשפט לשקול, בין היתר, את חומרת המעשים שביצע כל אחד מן הנאשמים ביחס לאחרים בשים לב לנסיבותיו האישיות של כל נאשם (עניין עשור, פסקה 20).""",מדיניות הענישה והפסיקה הנהוגה,דיון והכרעה
28,ME-23-01-46786-206,להלן אסקור בקצרה חלק מפסקי הדין שניתנו בעניין נאשמים שהיו מעורבים בעבירות סמים עם אותו סוכן משטרתי במסגרת אותה הפרשייה.,מדיניות הענישה והפסיקה הנהוגה,דיון והכרעה
