part_number,verdict,text,part,predicted_category
11,ME-16-10-12213-904,"לאור כל זאת לא בא שירות המבחן עם המלצה על חלופות ענישה שיקומיות בקהילה, שכן אין בכזו  כדי להוביל להפחתת הסיכון להישנות עבירות בעתיד. ענישה מוחשית וקונקרטית עשויה, לדעת קצין המבחן, לחבר את הנאשם לחומרת מעשיו. הומלץ שבמסגרת ריצוי מאסרו יוכל הנאשם להשתלב בהליך טיפולי שם.",תסקיר שירות המבחן,תסקיר שירות מבחן
12,ME-16-10-12213-904,"מטעם התביעה הוצג לפניי תדפיס מידע פלילי בעניינו של הנאשם ממנו למדתי שהנאשם הורשע ביום 19.9.16 (שבועות ספורים לפני ביצוע העבירה נשואת התיק הנוכחי) לפני בית משפט השלום בחדרה בעבירות שעניינן תקיפה הגורמת חבלה של ממש, בניגוד לסעיף 380 לחוק העונשין והפרת הוראה חוקית, בניגוד לסעיף 287(א) בחוק. עבירות אלו נעברו במהלך חודש אפריל 2015 והוטלו על הנאשם בגינם עונשי מאסר על-תנאי וקנס כספי.",ראיות לעונש,ראיות לעונש
13,ME-16-10-12213-904,"בא כוחה המלומד של התביעה עמד על הערכים החברתיים שנפגעו, פועל יוצא של מעשה העבירה: הזכות לחיים ולשלמות הגוף; שלטון החוק ושלום הציבור. במישור של נסיבות העבירה עמד התובע על הנסיבות הבאות: מדובר בנשק אוטומטי התקפי באופיו, אשר איננו נועד לשימוש לגיטימי; נשיאת הנשק לא הייתה קצרה והיא הופסקה רק בהתערבות המשטרה; היא בוצעה באמצעות רכב והתבצעה באזור מגורים. לפיכך, אליבא דמאשימה, מתחם העונש ההולם בכגון דא צריך שיעמוד על ½2  עד 5 שנות מאסר בפועל.",טיעוני התביעה לעונש,טיעוני הצדדים
14,ME-16-10-12213-904,"התובע הפנה אל גזרי-דין התומכים במתחם המוצע. בתוככי המתחם, עתר התובע להטלת עונש המצוי באמצע המתחם על רקע עברו של הנאשם (הרשעתו בעבירת תקיפה). התובע הצביע אל עבר ממצאי התסקיר המלמדים על חשש להישנות העבירה. התובע אף עתר לחילוט כלי הנשק וכלי הרכב, שבאמצעותו נעברה העבירה.",טיעוני התביעה לעונש,טיעוני הצדדים
15,ME-16-10-12213-904,"הסנגורית המלומדת עמדה על כך שהנאשם הוא בחור צעיר, שעברו כמעט נקי; אשר הודה באשמה בהזדמנות הראשונה לאחר שמסר גרסה מלאה במשטרה. הנאשם נטל אחריות מלאה על המעשה גם לפני שירות המבחן ושיתף את השירות במצוקתו ועתר לסיוע על מנת להתמודד עם קשייו. לדעתה, מתחם העונש ההולם בעניינו נע בין 6 ל-12 חודשי מאסר בפועל. לבסוף, ציינה הסנגורית, שלטעמה, העונש הראוי עומד על 8 חודשי מאסר לריצוי בפועל.",טיעוני ההגנה לעונש,טיעוני הצדדים
16,ME-16-10-12213-904,"הנאשם, בדברו האחרון ביקש סליחה ורחמים; הביע צער והבטיח לתקן דרכיו להימנע בעתיד ממעשה שכזה.",דברו האחרון של הנאשם,טיעוני הצדדים
17,ME-16-10-12213-904,"הנאשם נשא נשק מאולתר מסוג קרל גוסטב ומחסנית ריקה למשך תקופת זמן קצרה בחודש ספטמבר 2016; הוא הסיע את הנשק ברכבו ממי-עמי לאום אל פחם. הנשק נתפס בידי אנשי משטרה ברכב ביום 1 אוקטובר 2016, יש להניח בהתאם למידע מודיעיני אשר הגיע אליהם.",דיון והכרעה,דיון והכרעה
18,ME-16-10-12213-904,"כעת, הגיעה השעה לגזור את דינו. לצורך זה, אפנה לעקרונות שנקבעו בסימן א'1 שבפרק ו' בחוק העונשין, שעניינם הבניית שיקול הדעת השיפוטי בענישה. בדרך זו, אנסה להתוות עונש, המקיים יחס הולם בין חומרת מעשה העבירה בנסיבותיו ומידת אשמו של הנאשם לבין סוג העונש המוטל עליו ומידתו (סעיף 40ב לחוק העונשין).",דיון והכרעה,דיון והכרעה
19,ME-16-10-12213-904,"אין חולק על כך, שהנאשם שלפניי היה מעורב בעבירה אחת שהיוותה ""אירוע אחד"" (סעיף 40 יג(א) לחוק העונשין).",דיון והכרעה,דיון והכרעה
20,ME-16-10-12213-904,"מכאן, בבואי לאתר את מתחם הענישה ההולם אעמוד תחילה על הערכים החברתיים בהם פגע מעשה העבירה, אסקור את מדיניות הענישה המקובלת בכגון דא ואבחן הנסיבות הקשורות בביצוע מעשה העבירה.",דיון והכרעה,דיון והכרעה
21,ME-16-10-12213-904,הערכים החברתיים שנפגעו (סעיף 40ג(א) לחוק העונשין),דיון והכרעה,דיון והכרעה
22,ME-16-10-12213-904,"מעשה החזקת נשק ונשיאתו שלא כחוק טומן בחובו לעולם את הסיכון של התגלגלותו של כלי הנשק לידיים בלתי מוסמכות, מה שעלול להעמיד  את שלום הציבור ואת בטחונו בסכנה; יש בכך כדי לפגוע בסדר הטוב החייב לשרור בחברה ולפגוע בשלטון החוק. עמדה על כך כב' השופטת ארבל ב- ע""פ 4945/13 מדינת ישראל נ' עבד אלכרים סלימאן (ניתן ביום 19.01.14), בציינה כדלהלן:",דיון והכרעה,דיון והכרעה
23,ME-16-10-12213-904,"במקרה זה פגיעת המעשה בערכים הללו היא בינונית בעוצמתה. יש לזכור שאמנם מדובר בנשק אוטומטי אשר נזקו עלול להיות רב; עם זאת, המדובר בנשק מאולתר בלא תחמושת אשר הוחזק בידי הנאשם זמן קצר בלבד. אין נתונים ביחס לכוונותיו של הנאשם בכל הנוגע לשימוש בנשק או להעברתו ויש להניח, אפוא, לטובתו, כי הוא לא החזיק בו למטרות פליליות או חבלניות.",דיון והכרעה,דיון והכרעה
24,ME-16-10-12213-904,"מדיניות הענישה הנהוגה בבתי המשפט ביחס לעבירות נשיאת נשק שלא כחוק היא מחמירה, בפרט ככל שהדברים אמורים בנשק אוטומטי. בית המשפט העליון עמד בשנים האחרונות על הצורך להחמיר את רמת הענישה בכגון דא מפאת הנזק הרב העלול להיגרם כתוצאה משימוש בנשק שלא כדין ולנוכח המצב הביטחוני הבעייתי בו שרויה המדינה. עמד על כך כב' השופט י' עמית ב- ע""פ 2398/14 אלהזייל נ' מדינת ישראל (ניתן ביום 8.7.14), בציינו כדלהלן:",דיון והכרעה,דיון והכרעה
25,ME-16-10-12213-904,"על מנת לשרטט כדבעי את מתחם העונש ההולם בעניינו של הנאשם, עיינתי בפסיקה רחבה העוסקת בעבירה הזהה לנידון דידן. אציין את המובן מאליו, מדיניות הענישה הנהוגה במקרים אלו הינה מגוונת. ברי, כי תלויה היא בנסיבותיו של כל מקרה ומקרה (סוג הנשק, הדרך שבה הוחזק, נישא וכיוצא באלה). כאן המקום להזכיר שבתיק בו עסקינן מדובר בנשק אוטומטי מסוג ""קרל גוסטב"".",דיון והכרעה,דיון והכרעה
26,ME-16-10-12213-904,"כך למשל, בפרשה שנדונה במסגרת ע""פ 3156/11 זראיעה נ' מדינת ישראל (ניתן ביום 21.02.12), דחה בית המשפט העליון ערעור על גזר דינו של בית המשפט המחוזי בנצרת, במסגרתו הושת על המערער עונש מאסר בן 24 חודשים לריצוי בפועל. עונש זה הוטל על המערער בגין ביצוען, על פי הודאתו, של עבירות שעניינן נשיאת והובלת נשק לפי סעיף 144(ב) לחוק העונשין והסתייעות ברכב לביצוע פשע. עבודות המקרה לימדו, כי המערער נסע ברכבו, לאחר שהסליק בו אקדח, מחסנית טעונה בכדורי אקדח בקוטר  וקופסאות עם כדורי אקדח בקוטר . האקדח והתחמושת נתפסו בחיפוש שגרתי שביצעה המשטרה ברכב.",דיון והכרעה,דיון והכרעה
27,ME-16-10-12213-904,"בפרשה שנדונה במסגרת ע""פ 3877/16 פאדי ג'באלי נ' מדינת ישראל (ניתן ביום 17.11.16), דחה בית המשפט העליון ערעור על גזר דינו של בית המשפט המחוזי מרכז-לוד, במסגרתו הושת על המערער (בעל עבר פלילי מכביד) עונש מאסר בן 34 חודשים לריצוי בפועל. עונש זה הוטל על המערער בגין ביצועה, על פי הודאתו, של עבירה שעניינה נשיאת נשק לפי סעיף 144(ב) לחוק העונשין. עבודות המקרה לימדו, כי בין המערער לבין קרוב משפחתו התגלע סכסוך. על רקע זה, השניים קבעו להיפגש בעיר טייבה לשם יישוב הסכסוך. המערער נסע ברכבו למקום המפגש יחד עם קרוב משפחתו ר'.ג' (קטין) כשהוא נושא עמו ברכב אקדח טעון במחסנית שהכילה 14 כדורים. כאן המקום לציין כי סוג כלי הנשק היה  אקדח מסוג ""גלוק"", אשר נגנב חודשים אחדים קודם לכן בהתפרצות לדירה בהוד השרון. כשהגיעו למקום המפגש, עצר המערער סמוך לרכב שבו ישבו קרובי משפחתו. הוא החביא את האקדח במכנסיו והתקרב יחד עם הקטין אל הרכב. באותו שלב הגיעו למקום שוטרים שהורו למערער ולקטין להרים ידיים, אך המערער כרע לכיוון הרצפה והשליך את האקדח מאחורי גבו. בית המשפט העליון דחה כאמור את הערעור. צוין, כי על אף גילו הצעיר למערער עבר פלילי מכביד ביותר ואת העבירה ביצע שבועות ספורים בלבד לאחר שסיים לרצות עונש מאסר ארוך.",דיון והכרעה,דיון והכרעה
28,ME-16-10-12213-904,"בפרשה נוספת שנדונה במסגרת ע""פ 2198/08 יוסף עוואדה נ' מדינת ישראל (ניתן ביום 8.6.08) דחה בית המשפט העליון ערעור על גזר דינו של בית המשפט המחוזי בנצרת, במסגרתו הושת על המערער עונש מאסר בן 8 חודשים לריצוי בפועל. עונש זה הוטל על המערער בגין ביצועה, על פי הודאתו, של עבירה שעניינה נשיאת נשק לפי סעיף 144(ב) לחוק העונשין. עבודות המקרה לימדו, כי בלשי משטרת נצרת הגיעו בחצות הליל, למבנה שבונה המערער בכפר כנא. באותה עת ישב במקום המערער יחד עם שלושה אחרים כשהוא נושא על גופו אקדח בקוטר 9 מ""מ. משנכנסו השוטרים לחדר בו ישבו הארבעה כיוון המערער את האקדח שנשא לעברו של אחד השוטרים ודרך אותו. השוטר צעק לעבר המערער ""עצור משטרה"", דרך אקדחו וכיוון אותו לעבר המערער. בתגובה לכך זרק המערער את האקדח מעבר לחלון.",דיון והכרעה,דיון והכרעה
29,ME-16-10-12213-904,"במסגרת תיק פלילי 16192-05-09 מדינת ישראל נ' מחאג'נה (ניתן ביום 18.10.09) גזר בית המשפט המחוזי בחיפה על הנאשם עונש מאסר בן 20 חודשים לריצוי בפועל בגין ביצועה, על פי הודאתו, של עבירת שעניינה נשיאת נשק (בצוותא חדא) לפי סעיפים 144(ב) רישא ו-29 לחוק העונשין. עובדות מקרה זה לימדו שהנאשם נסע באום אל פחם יחד עם אחר ברכב (אשר בבעלות האחר). באותה עת, בתא המטען של הרכב החזיקו הנאשם והאחר רובה תת מקלע מסוג ""קרלו"" ומחסנית המכילה 10 כדורי  אשר היתה במצב הכנס. במהלך הנסיעה הגיעו הנאשם והאחר סמוך למחסום משטרתי והשוטרים הורו להם לעצור אך האחר שנהג ברכב, עצר בפתאומיות והחל לנסוע לאחור בניסיון להימלט מהשוטרים. השוטרים שהיו במקום דלקו אחר הרכב ובהגיעם אליו, פתחו את דלת הנהג ודוממו את הרכב.",דיון והכרעה,דיון והכרעה
30,ME-16-10-12213-904,"במסגרת תיק פלילי 9111-02-15 מדינת ישראל נ' חאסרמה (ניתן ביום 20.9.15) גזר בית המשפט המחוזי בחיפה על הנאשם  עונש מאסר בן 10 חודשים לריצוי בפועל בגין ביצוען של שתי עבירות בנשק - האחת, לפי  סעיף 144(א) לחוק העונשין והשנייה לפי סעיף 144(ב) לחוק העונשין. עובדות המקרה בפרשה זו היו אלו:  עת הגיעו שוטרים לסוכת אבלים של משפחת חסארמה, בכפר בענה, במטרה לעכב את יוסף חסארמה לחקירה, הבחין בהם הנאשם שהיה במתחם והחל במנוסה מהם כאשר הוא נושא ומחזיק אקדח מסוג FN ומחסנית עם 13 כדורים 9 מ""מ. במהלך המנוסה מהשוטרים זרק הנאשם את האקדח והמחסנית.",דיון והכרעה,דיון והכרעה
31,ME-16-10-12213-904,"ראו גם: ת""פ 17520-03-14 מדינת ישראל נ' אבו אלהווה (ניתן ביום 31.12.14) במסגרתו גזר בית המשפט המחוזי בירושלים על הנאשם עונש מאסר בן 20 חודשים לריצוי בפועל, בגין ביצועה של עבירה שעניינה הובלת נשק (תת מקלע מאולתר, מחסנית ושמונה כדורי 9 מ""מ). הנאשם עשה כן  כאשר הנשק מוסלק מתחת למושב האחורי ברכב.",דיון והכרעה,דיון והכרעה
32,ME-16-10-12213-904,"בקביעת מתחם הענישה יש מקום להתחשב בהתקיימותן של נסיבות הקשורות בביצוע העבירה המשפיעות על חומרת מעשה העבירה ועל אשמו של הנאשם (סעיף 40 ט' לחוק העונשין). העבירה שאותה ביצע הנאשם שלפניי הייתה מתוכננת, גם אם כטענת סנגוריתו הוא מצא את כלי הנשק, הרי שהוא קיבל החלטה ברורה להותירו בידו ולשאתו עימו במהלך ימים ספורים. על פי העובדות שבכתב האישום, הנאשם לבדו ביצע את העבירה.",נסיבות הקשורות בביצוע העבירה (סעיף 40ט לחוק העונשין),דיון והכרעה
33,ME-16-10-12213-904,"הנזק הטמון בנשיאת נשק שלא כחוק ידוע – התגלגלותו לידיים בלתי מוסמכות ועשיית שימוש בלתי מוסמך בו, מה שעלול לסכן חיי אדם. בפועל, לא נגרם כל נזק כתוצאה מהמעשה.",נסיבות הקשורות בביצוע העבירה (סעיף 40ט לחוק העונשין),דיון והכרעה
34,ME-16-10-12213-904,"לאחר התחשבות במכלול השיקולים והנסיבות שלעיל, סברתי שראוי לקבוע מתחם ענישה הולם הנע בין 15 לבין 36 חודשי מאסר לריצוי בפועל לצד עונשים נלווים נוספים.",מתחם העונש ההולם,דיון והכרעה
35,ME-16-10-12213-904,"העונש המתאים לנאשם (סעיף 40 י""א לחוק העונשין)",מתחם העונש ההולם,דיון והכרעה
36,ME-16-10-12213-904,בגזירת העונש הראוי להיות מוטל על הנאשם שלפניי יש להתחשב בנסיבות שאינן קשורות בביצוע העבירה כדלהלן -,מתחם העונש ההולם,דיון והכרעה
37,ME-16-10-12213-904,"ריצוי עונש מאסר יפגע בנאשם, שהוא אדם נורמטיבי, אשר מעולם לא ריצה מאסר; הטלת עונש מאסר תפגע בהכרח גם במשפחתו של הנאשם, שלה הוא מסייע כלכלית לנוכח מות אביו והעדר השתכרות של אימו. הנאשם נטל אחריות על מעשיו הן בחקירתו, הן לפני בית המשפט. הוא הודה מייד וחסך בכך זמן שיפוטי יקר. התרשמותי מתוך עיון בתסקיר שירות המבחן היא שהוא מעוניין לחזור למוטב ולעשות מאמצים בכיוון זה. נסיבות חייו קשות, כמתואר בתסקיר, עברו הפלילי איננו נקי אך איננו מכביד.",מתחם העונש ההולם,דיון והכרעה
38,ME-16-10-12213-904,"בהתחשב במכלול, מצאתי לנכון להטיל עליו 3 שנות מאסר שמתוכן יהיו 20 חודשים לריצוי בפועל מיום מעצרו ה-1.10.16. היתרה תהא על תנאי שלא יעבור במשך 3 שנים עבירה על סעיף 144 לחוק העונשין.",מתחם העונש ההולם,דיון והכרעה
39,ME-16-10-12213-904,"אני מורה על חילוט הנשק שנמצא שלא כחוק בידי הנאשם וכן על חילוט כלי הרכב התפוס בידי המשטרה ושבו נעשה שימוש בביצוע העבירה. על פי בקשת ההגנה ובהעדר התנגדות מצד המאשימה, יוחזר מכשיר טלפון סלולרי אשר הוחרם מידיו של הנאשם במהלך החקירה, לידי אחיו נג'ואן.",מתחם העונש ההולם,דיון והכרעה
