verdict,text,part
ME-21-06-58603-878,"עוד שמעתי את אמו של הנאשם, הגב' אורנה מצורו, מיילדת במקצועה, כיום בגמלאות. הגב' מצורו העידה על אופיו השקט והנוח של בנה, תיארה כי הוא תמיד נכון לעזור ומסייע להקל על סבלם של מטופליו. לדבריה, מצבה הרפואי אינו טוב ובנה מתגורר עימה ומסייע לה וביקשה להתחשב בו.",תמצית הטיעונים לעונש
ME-21-06-58603-878,"הנאשם בדברו האחרון תיאר כי הסתבכותו בתיק טלטלה את עולמו וכי חש ייסורים ואכזבה ממעשיו. כיום, פועל לקידום מצבו, חזר לעבוד, לומד להתמודד עם מצבי משבר ונכון להמשיך ולהתקדם בטיפולים בשירות המבחן.",תמצית הטיעונים לעונש
ME-21-06-58603-878,"דומה שאין צורך להכביר מילים באשר לחומרתן של עבירות הסמים וחומרת מעשיו של הנאשם. מדובר במעשים שפגעו פגיעה מוחשית בערכים המוגנים של בריאות הציבור, שלומו וביטחונו. בתי המשפט במאבק מתמיד במטרה למגר את נגע הסמים, ובפרט כלפי המייבאים, כאשר מטרתם הסופית היא מכירתם והפצתם לציבור לשם רווח כספי. לעבירת הייבוא פן מחמיר נוסף המתבטא בנזקים הפוטנציאליים הנלווים של ביצוע עבירות על רקע שימוש בסמים: ""לא אחת הדגיש בית משפט זה את החומרה היתרה שנלווית לעבירות סמים ובפרט לעבירות שעניינן יבוא והפצת סמים מסוכנים. זאת, שכן בעבירות אלו יש כדי לסכן את שלום הציבור ולהרחיב את מעגל המשתמשים בסמים והמכורים..."" (ע""פ 7757/21 מרזוקי נ' מדינת ישראל (24.05.22) (להלן-עניין מרזוקי). משכך נקבע כי יש להטיל ענישה מחמירה ומרתיעה על עברייני הסמים תוך מתן בכורה לעיקרון הגמול והרתעת הרבים (בע""פ 1987/15 דרורי נ' מדינת ישראל, פסקה 9 (17.8.15); ע""פ 8048/19 פיצ'חדזה נ' מדינת ישראל, פסקה 11 (4.6.2020)).",מתחם העונש ההולם
ME-21-06-58603-878,"מנעד הענישה בעבירות כגון דא רחב, והוא תלוי במשתנים רבים, בין היתר, כמות הסם שנתפסה, תחכום ביצוע העבירות ומעמדו של הנאשם בשרשרת ייבוא הסם (ע""פ 6409/12 מדינת ישראל נ' אלגדיפי, פסקאות 11-12 (5.6.13) (להלן-עניין אלגדיפי).",מתחם העונש ההולם
ME-21-06-58603-878,"בענייננו, יש ליתן לנסיבות מעשי הנאשם, נוכח תיקון משמעותי של כתב האישום, משקל נכבד בקביעת המתחם העונשי. הנאשם פעל כבלדר ושימש כחוליה מרכזית בהברחת הסם לארץ, חלקו כמסייע היה קטן משל שותפיו אך נותר משמעותי. הנאשם הוא שנענה ל""הצעת העבודה"" המפוקפקת בקבוצת הטלגרם, פעל בהתאם לתכניות שולחיו, נסע לחו""ל, קיבל לידיו את המזוודות והביאן לארץ. בכל אחד מהצמתים בתכנית היבוא לא עצר ושקל שקילה נוספת את מעשיו, היה מודע לכך שמעורב בהברחת טובין אסור וביצע את המעשים מתוך מניע כלכלי מובהק.",מתחם העונש ההולם
ME-21-06-58603-878,"נתון נוסף שיש להדרש אליו הוא הסכמת הצדדים, שפעל מתוך יסוד נפשי של עצימת עיניים ולא מתוך מודעות לכך שמייבא סמים. הנאשם חשד שמדובר בסם אך לא ידע את סוגו, טיבו וכמותו. הנאשם, אדם אינטליגנט ונורמטיבי, הנסיבות האופפות את מעשיו ופרטי שיחת הגיוס בינו לבין מפעיליו אמורים היו להגביר את חשדו ועל כן אין בנסיבה זו כדי להביא להקלה בחומרת מעשיו ולמתן את מידת אשמו. ""עצימת עיניים איננה נסיבה מקלה. עבור בלדר הסמים, אין קל מלעצום את עיניו כלפי תוכנה של החבילה שקיבל... [קבלת טענה מעין זו] משמעותה פריצת פרצה אשר בכוחה לפטור את בלדרי הסמים מאחריות על מלוא הנזקים הכבדים שנגרמים מפעולתם"" (ע""פ 671/19 אבוטבול נ' מדינת ישראל, פסקה 10 (7.10.19): ראה גם ע""פ 8915/18 מועזיז נ' מדינת ישראל, פסקה 11 (24.9.19)).",מתחם העונש ההולם
ME-21-06-58603-878,"זהו המקום להעיר כי במקרים אחרים, שבהם תוקן כתב האישום באופן דומה, צויינו סוג הסם ומשקלו בכתב האישום, מדובר בנתונים מהותיים לבחינת הנזק ופוטנציאל הנזק של מעשי הנאשם ואין בכך שבחר, חרף חשד ממשי, לעצום את עיניו כדי להפחית מהנזק שעלול היה להגרם אם הסם שהוברח היה נמכר ומופץ לצרכני סם בארץ. לא הובהר בטיעוני המאשימה האם החסירה נתונים אלו מעובדות כתב האישום המתוקן כדי להקל הקלה נוספת עם הנאשם אך בפועל, משלא צויין סוג הסם – קל או קשה וכמותו- הדבר ייזקף לטובתו. על יסוד כל אלו, מצאתי את מידת פגיעת מעשיו בערכים המוגנים, נמוכה-בינונית.",מתחם העונש ההולם
ME-21-06-58603-878,"מתחמי הענישה בעבירת ייבוא סמים נקבעים תוך בחינה כירורגית שעיקרה היא סוג הסם, כמותו, ונסיבות ביצוע העבירה. כאמור, במקרה שלפנינו, סוג הסם ומשקלו אינו ידוע, ולפיכך אפנה למקרים שונים המלמדים על מדיניות הפסיקה העקרונית הנוהגת בעניינם של מסייעים ששימשו בלדרי סמים:",מתחם העונש ההולם
ME-21-06-58603-878,"בעניין מרזוקי נדחה ערעור המערער, יליד תאילנד ואזרח ישראלי, שימש כבלדר, הורשע בעבירות ייבוא סם מסוג מתאמפטמין במשקל של 2.975 ק""ג ושיבוש הליכי משפט. נקבע מתחם הנע בין 40-28 חודשי מאסר, הנאשם, ללא עבר, נדון למאסר בן 28 חודשים;",מתחם העונש ההולם
ME-21-06-58603-878,"בת""פ (מח' מרכז) 55366-02-17 מדינת ישראל נ' ציון (29.11.18) הורשע הנאשם בעבירות קשירת קשר לפשע וייבוא סם מסוכן מסוג MDMA במשקל של 2,952.60 גרם נטו. בית המשפט קבע כי מעמדו היה כשל מסייע, וקבע בהתאם מתחם ענישה הנע בין 50-20 חודשי מאסר בפועל. הנאשם, ללא עבר, נדון למאסר בן 30 חודשים;",מתחם העונש ההולם
ME-21-06-58603-878,"בת""פ (מח' מרכז) 25840-10-19 מדינת ישראל נ' סורינטה (8.9.2020) – הורשע נאשם בעבירות ייבוא סם מסוכן מסוג מתאמפטמין במשקל של כשלושה ק""ג. הנאשם שיתף פעולה באופן מלא בחקירה, ומשמש כעד תביעה נגד האחר. בית המשפט אימץ את ההסכמות העונשיות אליהן הגיעו הצדדים וגזר עונשו למאסר בן 26 חודשים;",מתחם העונש ההולם
ME-21-06-58603-878,"בת""פ (מח' מרכז) 43980-11-17 מדינת ישראל נ' גרוס (26.11.18) הנאשם 2 הורשע בקשירת קשר לפשע ושתי עבירות סיוע לייבוא סם מסוכן מסוג MDMA בכמות של אלפי כדורים. בית המשפט אימץ את הסכמות הצדדים  והשית על הנאשם, צעיר ללא עבר, עונש מאסר בן 24 חודשים;",מתחם העונש ההולם
ME-21-06-58603-878,"בת""פ (מח' ב""ש) 62962-06-21 מדינת ישראל נ' כהן ואח' (15.12.22) הנאשם 4 הורשע בעבירת סיוע לייבוא סם מסוכן מסוג MDMA במשקל 3.2 ק""ג נטו. נקבע כי הסיוע המיוחס לו הוא ברף נמוך ביותר, שלא השפיע על ביצוע הייבוא, ובנסיבות אלו נקבע מתחם הנע בין תשעה חודשי מאסר שיכול וירוצה בעבודות שירות עד ל-18 חודשים. הנאשם 4, ללא עבר פלילי, היה נתון במעצר משך כשלושה חודשים, נדון לתשעה חודשי עבודות שירות.",מתחם העונש ההולם
ME-21-06-58603-878,"לאחר שקילת כלל השיקולים, אני קובעת מתחם ענישה הנע בין 24-12 חודשי מאסר בפועל.",מתחם העונש ההולם
ME-21-06-58603-878,קביעת העונש המתאים לנאשם - האם יש מקום לחרוג ממתחם הענישה לצרכי שיקום ולאמץ את המלצת שירות המבחן?,מתחם העונש ההולם
ME-21-06-58603-878,"עתה, משנקבע מתחם הענישה, יש להמשיך ולבחון עתירת ההגנה לחרוג ממנו מטעמי שיקום ובהתאם להוראת סעיף 40ד'(א) לחוק העונשין.  סעיף 40ד'(א) לחוק העונשין  מורנו כך: ""קבע בית המשפט את מתחם העונש ההולם בהתאם לעיקרון המנחה ומצא כי הנאשם השתקם או כי יש סיכוי של ממש שישתקם, רשאי הוא לחרוג ממתחם העונש ההולם ולקבוע את עונשו של הנאשם לפי שיקולי שיקומו, וכן להורות על נקיטת אמצעי שיקומי כלפי הנאשם, לרבות העמדתו במבחן לפי סעיפים 82 או 86 או לפי פקודת המבחן [נוסח חדש], התשכ""ט-1969"".",מתחם העונש ההולם
ME-21-06-58603-878,"התשובה לשאלה אילו מן המקרים ייחשבו  מקרי שיקום כמשמעותו בסעיף 40ד' לחוק ואילו לאו מורכבת ותלויה במספר פרמטרים, בין היתר חומרת העבירה, נסיבות הנאשם, טיבו של הליך השיקום והסיכון להישנות עבירות. לשון סעיף 40ד' לחוק מלמדת, כי לעיתים כאשר ""נאשם השתקם"" או כי ""יש סיכוי של ממש שישתקם"", עשויים שיקולי השיקום לגבור על שיקולי ההרתעה והגמול (ראו רע""פ 7572/12 הזייל נ' מדינת ישראל (23.10.2012)) ואולם, אין די בנאשם המראה נכונות כנה להשתלב בהליך שיקום אלא יש להציג הליך משמעותי המגלה פוטנציאל שיקומי ממשי, תוך קביעה כי הסיכוי לביצוע עבירות נוספות בעתיד הוא נמוך ביותר (ראו ע""פ 1903/13 עיאשה נ' מדינת ישראל (14.07.13)). הפסיקה קבעה בהקשר זה, כי ניתן להתחשב, בין היתר, בשיקולים כגון המוטיבציה שהביע האדם המורשע להשתקם; הליכי גמילה מהתמכרות; הצלחה בהשתלבות בהליכים טיפוליים; שינוי בהתנהגות ובדרך החשיבה של האדם שהורשע; הבעת חרטה כנה והפגנת אמפתיה כלפי נפגע העבירה (ראו: ע""פ 6637/17 קרנדל נ' מ""י (18.04.2018); ע""פ 3613/17 זייבלד נ' מ""י (17.01.2019)), כשלתסקיר שירות המבחן מעמד משמעותי ביותר, אם כי כמובן שאינו מחייב את בית המשפט.",מתחם העונש ההולם
ME-21-06-58603-878,"לגופו, הנאשם אדם נורמטיבי, אזרח מן השורה, ביצע את מעשיו על רקע קשיים כלכליים שאליהם נקלע עקב פיטוריו. נתוניו כולם תואמים היטב את פרופיל הבלדר הקלאסי, שאינו מכור לסם או עבריין, ומבצע את עבודת הבלדרות כדי להרוויח כסף קל ומתוך מחשבה שסיכוייו להתפס אינם גבוהים. הנאשם לא עבר הליך שיקומי יוצא דופן, משתף פעולה בהליכי הטיפול אך מתקשה להפתח ולשתף את קצינת המבחן בתכני עולמו הפנימי. לאחר ששמעתי את הנאשם ואמו, אניח כי סגירותו נובעת מאישיותו השקטה והמופנמת. לצד זאת, נטל אחריות, הביע חרטה על מעשיו, ניכר כי הסתבכותו טלטלה אותו ואת אמו, שאליה קשור בעבותות, טלטלה עזה והוא למד את לקחו. שירות המבחן היה ער להתקדמותו האיטית בנתיבי הטיפול ועל כן המליץ להעמידו תחת פיקוחם לתקופה של 18 חודשים ולשלבו בהליך טיפולי ארוך טווח. על יסוד כל אלו, התרשמתי כי מצוי בעיצומו של הליך התבוננות פנימית ותיקון דרכיו, וכי הוא בעל סיכויי שיקום גבוהים. יש בנתוניו כדי להוות בסיס נאות לסטייה מרף הענישה שנקבע מכח סעיף 40ד(א) לחוק.",מתחם העונש ההולם
ME-21-06-58603-878,"לאחר ששקלתי את כלל השיקולים ושמתי לנגד עיניי גם את שיקולי הרתעת הרבים, הרתעת הנאשם ושכמותו, ממעורבות ביבוא סמים מסוכנים, מצאתי לאמץ את המלצת שירות המבחן ולהסתפק בענישה של עבודות שירות ברף מירבי. אף המאשימה מסכימה כי יש למקם את עונשו ברף התחתון, בענייננו (ובעיקר בשל השמטת נתוני הסם) קבעתי מתחם שמתחיל משנת מאסר, לכך אוסיף את העובדה שהנאשם היה עצור כחודשיים, נתון תקופה ארוכה בתנאים מגבילים, מאז החל לעבוד, משתף פעולה עם שירות המבחן, מגלה מוטיבציה כנה להמשך טיפול והעמקה בו, ובמשך תקופה ארוכה ימשיך להיות מפוקח על ידם.",מתחם העונש ההולם
ME-21-06-58603-878,"אשר על כן, אני גוזרת על הנאשם את העונשים הבאים:",מתחם העונש ההולם
ME-21-06-58603-878,"9 חודשי מאסר בפועל שירוצו בדרך של עבודות שירות במקום עבודה המשקם בכתובת השפלה 7 פתח תקווה. הנאשם יבצע את העבודות בימים א'-ה' למשך 6 שעות יומיות. על הנאשם להתייצב לקליטה והצבה ביום 4.5.23 במשרדי הממונה בכתובת לוחמי בית""ר 6, רמלה.",מתחם העונש ההולם
ME-21-06-58603-878,הנאשם מוזהר כי אם לא ישתף פעולה עם הממונה ניתן להמיר את העבודות במאסר ממש.,מתחם העונש ההולם
ME-21-06-58603-878,"10 חודשי מאסר על תנאי, לבל יעבור הנאשם במשך 3 שנים מהיום עבירת סמים מסוג פשע.",מתחם העונש ההולם
ME-21-06-58603-878,"צו מבחן לתקופה של 18 חודשים החל מהיום. הנאשם מוזהר בחובת שיתוף פעולה וכי אם לא יעשה כן, ניתן יהיה להפקיע את הצו ולגזור עליו עונש אחר תחתיו.",מתחם העונש ההולם
ME-21-06-58603-878,"קנס בסך 4,000 ₪ או 30 ימי מאסר תמורתו. הקנס ישולם בארבעה תשלומים חודשיים שווים ורצופים החל מיום 2.4.23.",מתחם העונש ההולם
