verdict,text,part,mapped_category
ME-18-09-809-412,"ההגנה הציגה תעודות בנוגע להשתתפות הנאשם בקבוצת המתחילים ובקבוצת ""צעדים"" ביחידה להתמכרויות באגף הרווחה שבעיריית חולון; תעודה בדבר השתתפות הנאשם בסדנת ""חוק ומשפט"" במסגרת הקליניקה המשפטית במרכז הבינתחומי הרצליה; אסמכתאות בדבר השלמת ביצוע עבודות השל""צ שהוטלו על הנאשם במסגרת הרשעתו הקודמת; המלצה ממעסיקו הקודם של הנאשם, בצירוף תלושי השכר מתקופת עבודתו בחודשים ינואר - אוגוסט 2019, שבה צוין כי הנאשם היווה נכס יקר למקום עבודה, שחקן צוות ותרם רבות לחברה (סומן נ/1).",ראיות וטיעוני הצדדים לעונש,טיעוני הצדדים
ME-18-09-809-412,"הנאשם עצמו נשא דברים באריכות, התרגש ומעת לעת אף בכה. הנאשם הביע תודתו והערכתו הרבה לתהליך השיקומי בחסות שירות המבחן ולבית המשפט אשר הפנה אותו לשירות המבחן. הנאשם ציין כי הוא מרגיש שזכה בחייו מחדש. הנאשם סיפר כי גדל בבית לא מתפקד, כשאמו מכורה לסמים ואביו לא היה נוכח. הנאשם הבהיר כי הוא לוקח אחריות מלאה על מעשיו ועבר שינוי אמיתי בחייו, ואמר: ""באתי לפה כנוע, כנה ומוכן לקבל את התוצאות של המעשים שלי וכל מה שייגזר עליי אני אקבל באהבה כי אני יודע שמה שעשיתי זה איום ונורא"". הנאשם התייחס להתמכרותו לסמים, אשר לטענתו החלה בשנות העשרים לחייו, וציין כי התמכרותו לסמים הייתה תסמין לפגמי האופי שלו. לדבריו: ""לא משנה איך המשפט הסתיים, הדרך של הניקיון שלי תימשך"". עוד ציין הנאשם כי לקח חלק בקבוצת ""צעדים"", אשר היוותה עבורו מסגרת משמעותית וסיפקה לו כלים להתבוננות מציאותית על עצמו ועל העולם. בהקשר זה ציין הנאשם כי הוא משתף גם בקבוצות N/A. הנאשם ציין כי הוא נשוי ואב לשני ילדים קטנים וביקש לאפשר לו לשהות במחיצתם ולהוות עבורם דוגמא.",ראיות וטיעוני הצדדים לעונש,טיעוני הצדדים
ME-18-09-809-412,"בהתאם לתיקון 113 לחוק העונשין, נדרש יחס הולם בין חומרת מעשה העבירה בנסיבותיו ומידת אשמו של הנאשם לבין סוג ומידת העונש המוטל עליו. תחילה, אקבע את מתחם הענישה למעשה העבירות שביצע הנאשם, על בסיס שיקולים נורמטיביים ואובייקטיבים, בהתחשב בערכים החברתיים שנפגעו, מידת הפגיעה בהם, במדיניות הענישה ובנסיבות הקשורות בביצוע העבירות. לאחר מכן, אקבע את העונש המתאים לנאשם, בהתחשב בנסיבותיו, בצורך בהרתעתו ואחרים כמותו, ובכלל זה אבחן האם ראוי כי ענישת הנאשם תחרוג ממתחם הענישה (ע""פ 2918/13 דבס נ' מדינת ישראל [פורסם בנבו] (18.7.2013); ע""פ 1903/13 עיאשה נ' מדינת ישראל [פורסם בנבו] (14.7.2013); ע""פ 1323/13 חסן נ' מדינת ישראל [פורסם בנבו] (5.6.2013)).",קביעת מתחם הענישה ההולם,דיון והכרעה
ME-18-09-809-412,"מתחם העונש ההולם יקבע בהתאם לעקרון ההלימה כפי שהוגדר בסעיף 40ג(א) לחוק העונשין. על מנת ליישמו אביא בחשבון את הערכים החברתיים שנפגעו ומידת הפגיעה; נסיבות הקשורות בביצוע העבירה ומידת אשמו של הנאשם ובמדיניות הענישה הנהוגה (ע""פ 8641/12 סעד נ' מדינת ישראל [פורסם בנבו] (5.8.2013)).",קביעת מתחם הענישה ההולם,דיון והכרעה
ME-18-09-809-412,"הנאשם הורשע כאמור בעבירות של החזקת סם שלא לצריכה עצמית והחזקת כלים. המדובר במסכת עבריינית אחת, לכן אקבע מתחם ענישה הולם לאירוע, בנסיבות ביצועו, ואגזור עונש כולל לכל העבירות בשל אותו אירוע (ראו: ע""פ 4910/13 אחמד בני ג'אבר נ' מדינת ישראל [פורסם בנבו] (29.10.2014); ע""פ 2519/14 ענאד אבו קיעאן נ' מדינת ישראל [פורסם בנבו] (29.12.2014); סע' 40יג(א) ו-40ג(א) לחוק העונשין).",קביעת מתחם הענישה ההולם,דיון והכרעה
ME-18-09-809-412,"הערכים החברתיים שנפגעו: עבירות סמים, ובכללן החזקת סמים מסוכנים שלא לצריכה עצמית והחזקת כלים, שלצדן קבע המחוקק עונש מרבי של 20 שנות מאסר, פוגעות בערכים החברתיים של הגנה על שלום הציבור, ביטחונו ובריאותו מפני הפגיעה ההרסנית הכרוכה בשימוש באותם סמים. בנוסף לכך, יש צורך לפעול למניעת אותם נזקים כלכליים וחברתיים עקיפים הנגרמים עקב השימוש בסמים. ההלכה הפסוקה עמדה על ההכרח להיאבק בנגע הסמים ועל הצורך להעביר מסר מרתיע מפני ביצוע עבירות אלה, בין היתר על-ידי הטלת עונשים מחמירים על מי שנותן ידו להפיכת הסמים לזמינים ונגישים (ראו למשל: ע""פ 4998/95 מדינת ישראל נ' מיגל אוקטביו גומז-קרדוסו, פ""ד נא(3) 769; ע""פ 6029/03 מדינת ישראל נ' גולן שמאי, פ""ד נח(2) 734, 738-739; ע""פ 4381/05 אבו זקיקה נ' מדינת ישראל [פורסם בנבו] (ניתן ביום 12.7.2006); ע""פ 211/09 אזולאי נ' מדינת ישראל [פורסם בנבו] (22.6.2010))",קביעת מתחם הענישה ההולם,דיון והכרעה
ME-18-09-809-412,קולמוסים רבים נשתברו זה מכבר על ידי בתי המשפט בנושא נגע הסמים והנזקים הישירים והעקיפים הכרוכים בו. עבירות הסמים הן בגדר רעה חולה שפשה בחברתנו ומחובתו של בית המשפט לתרום חלקו למיגור נגע זה באמצעות הטלת עונשים מחמירים ומרתיעים.,קביעת מתחם הענישה ההולם,דיון והכרעה
ME-18-09-809-412,"בתי המשפט הבהירו לא אחת את החשיבות שבמאבק בעבירות הסמים. כך למשל, בע""פ 211/09  אזולאי נ' מדינת ישראל [פורסם בנבו] (22.6.2010) פסקה כב' השופטת פרוקצ'יה את הדברים הבאים:",קביעת מתחם הענישה ההולם,דיון והכרעה
ME-18-09-809-412,"ראו עוד בעניין זה דברי כב' השופט א. רובינשטיין בע""פ 1345/08 ארקדי איסטרחוב נ' מדינת ישראל [פורסם בנבו] (18.5.2009):",קביעת מתחם הענישה ההולם,דיון והכרעה
ME-18-09-809-412,"וראו גם דברי כב' השופט א. שהם ברע""פ 4512/15 אברהם הרוש נ' מדינת ישראל [פורסם בנבו] (6.7.2015):",קביעת מתחם הענישה ההולם,דיון והכרעה
ME-18-09-809-412,"וכן ראו בע""פ 6029/03 מדינת ישראל נ' גולן שמאי, פ""ד נח(2) 734,  שם נקבע:",קביעת מתחם הענישה ההולם,דיון והכרעה
ME-18-09-809-412,"במקרה דנן, מידת הפגיעה בערכים המוגנים הינה ברף גבוה. בעת קביעת מתחם העונש ההולם יש לתן את הדעת לסוג העבירות (החזקת סם שלא לצריכה עצמית והחזקת כלים), סוג הסם (קוקאין) וכמות הסם (55 גרם נטו קוקאין, כשהוא מחולק למנות). הנה כי כן, המדובר בסם הנמנה על הסמים הקשים מבין הסמים המסוכנים, בכמות גדולה, שלבטח אינה לצריכה עצמית, בעת שהנאשם החזיק באותו סם כשהוא מחולק למנות, דבר העשוי להצביע לכאורה על כוונת סחר או הספקה.",קביעת מתחם הענישה ההולם,דיון והכרעה
ME-18-09-809-412,"לעניין סם הקוקאין והשפעותיו ההרסניות, יפים דבריו של כב' השופט נ' הנדל בע""פ 972/11 מדינת ישראל נ' יונה [פורסם בנבו] (4.7.2012):",קביעת מתחם הענישה ההולם,דיון והכרעה
ME-18-09-809-412,"בבחינת נסיבות הקשורות בביצוע העבירה (סעיף 40(ט) לחוק העונשין), נתתי דעתי לסוג הסם, קוקאין, שהינו כאמור מהמסוכנים שמבין הסמים האסורים, לכמות הגדולה של הסם שהוחזקה על ידי הנאשם, אופן החזקתו במנות, ולכך שלא נשמעה סיבה המשמשת לזכותו. הנזק שהיה צפוי להיגרם מביצוע העבירות מתבטא בפגיעה ביחיד ובחברה מהפצת ושימוש בסמים, וההשלכות הבריאותיות והכלכליות הכרוכות בכך, לרבות פוטנציאל לביצוע עבירות רכוש, כתוצאה מהתמכרות לסמים והצורך לממנם. עם זאת, לא ניכר כי במקרה דנא נגרם נזק בפועל. לא נשמעו סיבות לזכות הנאשם, התמכרותו לסמים והחובות הכבדים שהוא מצוי בהם אינם מצדיקים את ביצוע העבירות. מצוקותיו האישיות של הנאשם שיכול ועמדו בבסיס מעשיו, אינן צריכות לגרוע מהביטחון הנדרש לציבור, המבקש להיות מוגן מפני פגיעתם הקשה של סמים מסוכנים. הנאשם יכל להימנע ממעשיו ומידת שליטתו בהם הייתה מלאה ואין הוא קרוב לסייג לאחריות פלילית.",קביעת מתחם הענישה ההולם,דיון והכרעה
ME-18-09-809-412,"מדיניות הענישה הנהוגה בעבירות שביצע הנאשם מתחשבת בצורך במאבק בנגע הסמים. טווח ענישה רחב, והוא תלוי נסיבות ביצוע העבירות, סוג הסם, כמות הסם, אופן החזקתו, ונסיבות המעשה והעושה. לרוב הוטלו על נאשמים עונשי מאסר לתקופות ממושכות, לצד ענישה מרתיעה צופה פני עתיד וענישה כלכלית. כך למשל:",קביעת מתחם הענישה ההולם,דיון והכרעה
ME-18-09-809-412,"א.	בע""פ 4592/15 פדידה נ' מדינת ישראל [פורסם בנבו] (8.2.2016) נאמר: ""מסקירת הפסיקה בנושא עולה, כי אמנם קיים גיוון רב בענישה, אולם במקרים העוסקים בהחזקת סם מסוכן מסוג הרואין או קוקאין שלא לצריכה עצמית, בכמות של עשרות גרמים, נע טווח הענישה בין שלוש לחמש שנות מאסר (ע""פ 8820/14 זהר שחר נ' מדינת ישראל [פורסם בנבו] (2015) בפסקה 12 וההפניות שם; 1313/14 גמאל בהתימי נ' מדינת ישראל [פורסם בנבו] (2015); עניין פיצו, בפסקה 14 וההפניות שם; ע""פ 5374/12 אברג'יל נ' מדינת ישראל (2013); ע""פ 11469/05 מדינת ישראל נ' עייש [פורסם בנבו] (2006); 5958/13 גיא שרגא סבג נ' מדינת ישראל [פורסם בנבו] (2014); 4203/14 אליהו כהן נ' מדינת ישראל [פורסם בנבו]  (2015))"".",קביעת מתחם הענישה ההולם,דיון והכרעה
ME-18-09-809-412,"ב.	ע""פ 8820/14 זהר שחר נ' מדינת ישראל [פורסם בנבו] (17.5.2015) - נדחה ערעור של נאשם על חומרת העונש, לאחר שהורשע על יסוד הודאתו בעבירות של החזקת סמים שלא לצריכה עצמית והחזקת סמים לצריכה עצמית. הנאשם, בעל עבר פלילי, הודה בהחזקת 3.74 גרם סם מסוכן מסוג חשיש, ו-112.3416 גרם סם מסוכן מסוג קוקאין, ארוזים במספר שקיות קטנות. בית המשפט המחוזי קבע מתחם עונש הולם שבין 3 ל-5 שנות מאסר, וגזר על הנאשם 36 חודשי מאסר בפועל, 12 חודשי מאסר על תנאי וקנס בסך 20,000 ₪. בית המשפט העליון קבע כי רמת הענישה שנקבעה בפסיקה כשמדובר בהחזקת סם מסוכן מסוג הרואין או קוקאין, שלא לצריכה עצמית, בכמות של עשרות גרמים נע בין 3 ל-5 שנות מאסר כך שעונשו של הנאשם אינו סוטה לחומרה מרמת ענישה זו.",קביעת מתחם הענישה ההולם,דיון והכרעה
ME-18-09-809-412,"ג.	ע""פ 2570/17 דוד קריחלי נ' מדינת ישראל [פורסם בנבו] (17.01.2018) - התקבל ערעורו של נאשם אשר הורשע בעבירות של החזקת סם מסוכן שלא לצריכה עצמית ובהחזקת כלים המשמשים לצריכת סם מסוכן. הנאשם הודה בהחזקת סם מסוכן מסוג חשיש במשקל של 1.20 גרם; סם מסוכן מסוג קוקאין במשקל של 2.6451 גרם; ובמשקל דיגיטלי אשר שימש לשקילת הסמים. כמו כן, הורשע הנאשם בהחזקת 99.28 גרם קוקאין. בית המשפט המחוזי גזר על הנאשם 40 חודשי מאסר בפועל, פסילה מקבלת או מהחזקת רישיון נהיגה למשך 6 חודשים, קנס כספי של 5,000 ₪ ועונשים מותנים. בית המשפט העליון הפחית את עונש המאסר ל-34 חודשי מאסר בפועל, ויתר רכיבי גזר הדין נותרו על כנם.",קביעת מתחם הענישה ההולם,דיון והכרעה
ME-18-09-809-412,"ד.	ע""פ 5377/11 סויסה נ' מדינת ישראל [פורסם בנבו] (3.7.2012) – נאשם הורשע בעבירה של החזקת סמים שלא לצריכה עצמית. נמצא כי לאחר שהנאשם שב מחופשה בת 48 שעות במהלך ריצוי עונש מאסר, הוא החזיק ופלט מגופו סמים מסוכנים מסוג הרואין () וחשיש (כ-). במקביל הואשם הנאשם בבית משפט השלום בעבירות אחרות. על הנאשם נגזרו 40 חודשי מאסר בפועל, מהם 10 חודשים ירוצו במקביל לתקופת המאסר שנגזרה עליו בבית משפט השלום בעבירה אחרת, וכן מאסר מותנה. ניתן משקל לנסיבות אישיות ומשפחתיות מורכבות, כמו גם לעברו המכביד. בית המשפט העליון דחה את ערעור הנאשם על חומרת העונש, וקבע כי העונש שנגזר אינו חורג מרף הענישה הראוי לעבירת סמים מסוג זה, בהתייחס לחומרתה הרבה, בהיותו עונש מידתי בשים לב לאינטרס הציבורי כבד-המשקל בענישה מחמירה בעבירות סמים, וזאת לאחר שנלקחו בחשבון השיקולים לקולא.",קביעת מתחם הענישה ההולם,דיון והכרעה
ME-18-09-809-412,"ה.	ע""פ 1313/14 בהתימי נ' מדינת ישראל [פורסם בנבו] (9.6.2015) – נדחה ערעור של נאשם שהורשע בעבירה של החזקת סם שלא לצריכה עצמית. המערער הורשע על סמך הודאתו בהחזקה של 50 גרם סם מסוכן מסוג קוקאין. בית המשפט המחוזי גזר על הנאשם 42 חודשי מאסר בפועל, הפעלת 10 חודשי מאסר מותנה, 18 חודשי מאסר על תנאי וקנס של 5,000 ₪. לנאשם היה עבר פלילי מכביד, בין היתר בעבירות סמים, והוא ביצע את העבירה בעת שהיה תלוי נגדו מאסר מותנה. בית המשפט העליון קבע כי אין מקום להתערב בעונש שנגזר על הנאשם נוכח כמות וסוג הסם, עברו הפלילי ומבלי שהורתע מעונשים קודמים שהוטלו עליו.",קביעת מתחם הענישה ההולם,דיון והכרעה
ME-18-09-809-412,"ו.	ע""פ 5374/12 שלמה אברג'יל נ' מדינת ישראל [פורסם בנבו] (9.1.2013) – נדחה ערעור של נאשם שהורשע על יסוד הודאתו בעבירה של החזקת סם שלא לצריכה עצמית. הנאשם הורשע על סמך הודאתו בהחזקת שלוש אריזות פלסטיק, שבתוכן 60 אריזות שהכילו סם מסוכן מסוג קוקאין במשקל כולל של כ-43 גרם. בית המשפט המחוזי גזר על הנאשם 36 חודשי מאסר בפועל ו-12 חודשי מאסר על תנאי. לחובת הנאשם עבר פלילי, אך לא בעבירות סמים. בית המשפט העליון קבע כי אין מקום להתערב בעונש שנגזר נוכח כמות וסוג הסם, וכי העונש אינו חורג ממדיניות הענישה המקובלת בעבירות בהן הורשע.",קביעת מתחם הענישה ההולם,דיון והכרעה
ME-18-09-809-412,"ז.	ע""פ 7507/12 תרא טאעון נ' מדינת ישראל [פורסם בנבו] (16.10.2013) - נדחה ערעורו של נאשם אשר הורשע בעבירה של החזקת סמים שלא לצריכה עצמית. לאחר שמיעת חלק מהראיות, הודה הנאשם בהחזקה של כ-94 גרם סם מסוכן מסוג הרואין, מחולק למנות באריזות פלסטיק סגורות. לנאשם הרשעה קודמת בהחזקת סם שלא לצריכה עצמית. בית המשפט המחוזי גזר על הנאשם 48 חודשי מאסר בפועל, הופעל מאסר על תנאי בן 7 חודשים במצטבר, והוטל מאסר מותנה למשך 12 חודשים. בית המשפט העליון דחה את ערעורו של הנאשם.",קביעת מתחם הענישה ההולם,דיון והכרעה
ME-18-09-809-412,"ח.	ע""פ 810/11 רועי שודגוקר בורגרקר נ' מדינת ישראל [פורסם בנבו] (30.5.2011) - נדחה ערעורו של נאשם אשר הורשע על יסוד הודאתו בעבירה של החזקת סם מסוכן שלא לצריכה עצמית. הנאשם הודה בהחזקה של כ-59 גרם סם מסוכן מסוג הרואין. בית המשפט המחוזי גזר על הנאשם 36 חודשי מאסר בפועל, ו-14 חודשי מאסר על תנאי. בית המשפט העליון קבע כי העונש שנגזר על הנאשם מצוי במתחם הענישה המקובל בעבירות מהסוג שביצע, ודחה את הערעור.",קביעת מתחם הענישה ההולם,דיון והכרעה
ME-18-09-809-412,"ט.	ע""פ 4381/05 פאזי אבו זקיקה נ' מדינת ישראל [פורסם בנבו] (12.7.2006)- נדחה ערעורו של נאשם שהורשע על יסוד הודאתו בעבירה של החזקת סם מסוכן שלא לצריכה עצמית. הנאשם, ללא עבר פלילי, הודה בהחזקת סם מסוכן מסוג הרואין במשקל של 100.92 גרם נטו. בית המשפט המחוזי גזר על הנאשם 48 חודשי מאסר בפועל, 12 חודשי מאסר על תנאי ופסילת רישיון נהיגה למשך 12 חודשים. בית המשפט העליון קבע כי בעבירות סמים מסוג זה יש לייחס לנסיבותיו האישיות של הנאשם את המשקל השולי ביותר שכן חובה על בתי המשפט להילחם מלחמת חורמה בתופעה של החזקת סמים מסוכנים, ובנסיבות המקרה הספציפי, שבו דובר על בחור צעיר ללא עבר פלילי, בעל משפחה ועבר צבאי מרשים, העונש שנגזר הולם את מעשי הנאשם ומאזן בין שיקולי הענישה השונים.",קביעת מתחם הענישה ההולם,דיון והכרעה
ME-18-09-809-412,"י.	ע""פ 3092/04 בן שיטרית נ' מדינת ישראל [פורסם בנבו] (3.11.2004)- נדחה ערעורה של נאשמת אשר הורשעה בעבירה של החזקת סמים שלא לשימוש עצמי. הנאשמת הודתה בהחזקת כ-135.25 גרם נטו סם מסוכן מסוג קוקאין. בית המשפט המחוזי גזר על הנאשמת 36 חודשי מאסר בפועל, ו-12 חודשי מאסר על תנאי.",קביעת מתחם הענישה ההולם,דיון והכרעה
ME-18-09-809-412,"יא.	רע""פ 5112/18 פנסו נ' מדינת ישראל [פורסם בנבו] (31.1.2019) – נגד הנאשם התנהלו שני הליכים: האחד, על החזקת 50 גרם קוקאין שלא לצריכה עצמית כאמור; והשני על גידול סם מסוכן, החזקת סמים שלא לצריכה עצמית והפרת הוראה חוקית. בגין התיק הראשון נגזרו על הנאשם 38 חודשי מאסר בפועל, ובגין התיק השני נגזרו 22 חודשי מאסר בפועל. בשל טעות שנגרמה בעטיה של  המדינה שלא עדכנה את בית המשפט הדן את הנאשם בהליך הראשון לעניין ההליך השני, חלה הוראת סעיף 45(ב) לחוק העונשין לפיה עונש המאסר בתיק השני יחפוף לעונש המאסר בתיק הראשון. בסופו של יום קבע בית משפט השלום כי 5 חודשים מתוך ה-22 בהליך השני ירוצו בחופף והיתרה במצטבר. ערעור שהוגש לבית המשפט המחוזי נדחה. הוגשה בקשת רשות ערעור לבית המשפט העליון אשר נדחתה אף היא.",קביעת מתחם הענישה ההולם,דיון והכרעה
ME-18-09-809-412,"יב.	ע""פ 2371/16 שלום יהונתן פיטוסי נ' מדינת ישראל [פורסם בנבו] (5.10.2016)- נדחה ערעור של נאשם שהורשע על יסוד הודאתו במסגרת הסדר דיוני, בעבירה של החזקת סם שלא לצריכה עצמית. הנאשם נתפס כשבחזקתו 50.04 גרם סם מסוכן מסוג קוקאין, מחולק למנות, שלא לשימוש עצמי. במסגרת הסדר הטיעון הוסכם כי הנאשם החזיק בסם בין היתר לצורך התמודדות עם כאבים קשים הנובעים ממחלת פרקים ממנה סובל, וכי מדובר בנסיבה הקשורה לביצוע העבירה לפי סעיף 40ט לחוק העונשין. בית המשפט המחוזי חרג ממתחם העונש ההולם עקב מצבו הבריאותי של הנאשם, בעל עבר פלילי מכביד, וגזר עליו 27 חודשי מאסר בפועל.",קביעת מתחם הענישה ההולם,דיון והכרעה
