verdict,text,part,mapped_category
ME-17-12-22830-699,"בא כוח הנאשם ניסה בטיעוניו להקהות מחומרת מעשי הנאשם – כך, נטען כי הרימונים שנשא הנאשם היו רימוני הלם ועשן בלבד, ופגיעתם של אלה, כידוע, פחותה מפגיעת רימוני רסס. הודגש, כי בניגוד למקרים אחרים הנדונים בפסיקה, לא יוחסה לנאשם השלכת רימון ואף לא כוונה לעשות ברימונים שימוש. עוד נטען, כי כמות הסמים אותה החזיק הנאשם אינה משמעותית. בנוסף, הפנה בא כוח הנאשם לתיקון שנעשה בין כתב האישום המקורי לבין המתוקן – בעוד שבכתב האישום המקורי יוחסה לנאשם, בהקשר לעבירות הנשק, עבירה של החזקה ונשיאה, בכתב האישום המתוקן הושמטה עבירת ההחזקה ותיקון זה, כך נטען, אימץ את גרסת הנאשם כי כל חלקו בא לידי ביטוי בנשיאת הנשק והסמים ממקום למקום. לאחר שהפנה לפסיקה התואמת לשיטתו את רמת הענישה הנוהגת, טען בא כוח הנאשם למתחם עונש ראוי של בין חודשיים לשנת מאסר. לגבי הנסיבות שאינן קשורות בביצוע העבירה, נטען כי נתוניו של הנאשם – צעיר נעדר עבר פלילי, מצדיקים ומחייבים השתת עונש מתון שלא יכלול רכיב של מאסר מאחורי סורג ובריח. זאת ועוד, בא כוח הנאשם הפנה לנטילת האחריות של הנאשם בעצם הודייתו בפני בית המשפט ולחיסכון בזמן שיפוטי. כמו כן, הפנה בא כוח הנאשם לתקופה של כחודשיים בה שהה הנאשם במעצר של ממש והבהירה לו כי אל לו לשוב ולבצע עבירות. לכן, עתר בא כוח הנאשם להסתפק בתקופת מעצרו של הנאשם ולכל היותר להשית עליו עונש של מאסר לריצוי בעבודות שירות, כפי שאף הומלץ על ידי שירות המבחן.",עיקר טיעוני הנאשם לעונש,טיעוני הצדדים
ME-17-12-22830-699,"הנאשם, בדבריו טרם העונש, הביע צער וחרטה על מעשיו.",עיקר טיעוני הנאשם לעונש,טיעוני הצדדים
ME-17-12-22830-699,"הנאשם בפנינו נהג ברכב ללא רישיון וללא ביטוח וכן נשא ברכבו 3 רימוני הלם, רימון עשן, 99 טבליות MDMA במשקל של כ 38 גרם מחולקים ל 2 קופסאות, קנבוס במשקל של כ 19 גרם נטו וחשיש במשקל של כ 60 גרם נטו. שני הצדדים הסכימו כי יש לקבוע בנדון מתחם עונש אחד וכולל ואף אני סבור כך. כמו כן לא היתה מחלוקת אודות הערכים החברתיים שנפגעו כתוצאה מביצוע כלל העבירות בהן הורשע הנאשם. במעשיו, פגע הנאשם בראש ובראשונה בביטחון הציבור ובזכות הציבור ופרטיו לשלמות גופו, בטחונו ובריאותו.",דיון ומסקנות,דיון והכרעה
ME-17-12-22830-699,"החומרה הטמונה במעשי הנאשם הינה משולשת וזאת משום שלושת התחומים עליהם נפרסו מעשיו – נשק, סמים ותעבורה. לגבי נשיאת הרימונים, הגם שאין מדובר ברימוני רסס ועל אף שלא יוחסה לנאשם השלכת רימונים או כוונה לכך, טמון במעשי הנאשם פוטנציאל סכנה ברור לגופו ולרכושו של הציבור וכן לשלוות החיים (ובהקשר לפוטנציאל הטמון ברימוני הלם ר' האמור בע""פ 7386/13 עווד נ' מדינת ישראל (23.3.13) וע""פ 7124/06 דרורי נ' מדינת ישראל (9.5.07)). זאת ועוד, צודקת המאשימה בהפנותה לכך כי אין מדובר בנשיאת רימון יחיד, אלא בכמות לא מבוטלת של 4 רימונים. הדבר משליך, מטבע הדברים, על פוטנציאל הנזק שבמעשי הנאשם. זאת ועוד, מי שנושא 4 רימונים יתקשה בסתירת ההנחה שהדבר יועד, גם אם לא בטווח הזמן המידי, לשימוש עברייני במובנו הפשוט, קרי לצורך איום והטלת אימה ופחד, או אף לצורך פגיעה באחר. כך גם לגבי החזקת הסמים  - החזקת כמות לא מבוטלת של 99 טבליות MDMA יוצרת חזקה כי היא לצורך הפצה עתידית, אם באמצעות הנאשם ואם על ידי אחרים (ולגבי הסכנה הטמונה בהחזקת סמים ר' האמור בע""פ 972/11 מדינת ישראל נ' יונה, (4.7.12)). הטיעון כאילו הנאשם שימש כבלדר ""בלבד"", אינו יכול לסייע רבות לנאשם שכן גם אם אניח כי כך היה הדבר, נקבע לא פעם כי על הענישה להבהיר שגם בלדרות אינה ""משתלמת"" (ע""פ 1282/07 בן אבו נ' מדינת ישראל (25.7.07), ע""פ 3820/09 מדינת ישראל נ' אוחיון (6.9.09)). הגרסה המיתממת והמרחיקה אותה מסר הנאשם לשירות המבחן ובנוגע אליה צוין, ובצדק, כי היא מותירה את הרושם כי ""רב הנסתר על הגלוי"" לא סייעה, כאמור, בהסרת התהיות והשאלות העולות מעצם ההחזקה באמל""ח והסמים, הגם שנתתי דעתי שמדובר בהחזקה ונשיאה לזמן קצר ובנסיבות שתוארו בכתב האישום המתוקן. על כל אלה יש להוסיף את נהיגתו של הנאשם ברכב ללא רישיון נהיגה ומאליו יוצא שללא ביטוח תקף. מעבר לסכנה הטמונה לכלל הציבור וכן לנאשם מנהיגה ברכב ללא רישיון וללא ביטוח, הדבר מעיד על התייחסות הנאשם להוראות החוק. ולאחר שעמדתי על הנסיבות הפועלות לחובת הנאשם, סבורני כי יש לסייג, ולו במעט את הדברים ולהפנות לטיעוני בא כוח הנאשם שציין, בצדק חלקי, כי יש לאבחן בין החזקת רימוני רסס לבין רימונים שאינם רימוני רסס וזאת בשים לב לכלל הבסיסי ולפיו יש להתחשב, בסוג הנשק, מטרת נשיאתו, משך ההחזקה וכו' (ר' בנדון האמור בע""פ 1323/13 חסן נ' מדינת ישראל (5.6.13)), וכן ציין, גם זאת בצדק חלקי, כי כמות וסוג הסמים, אינם ניצבים בחלק העליון של מנעד החומרה בתחום זה. נתתי דעתי, כאמור, גם לטיעוני ההגנה בנדון.",דיון ומסקנות,דיון והכרעה
ME-17-12-22830-699,"לגבי מדיניות הענישה הנוהגת, הפנו הצדדים לפסיקה מגוונת. מטבע הדברים, שקשה למצוא פסיקה העוסקת בשילוב כזה של עבירות ובפרט בנוגע לסוג וכמות הנשק והסמים. עם זאת, גם כאשר מי מהצדדים מתקשה לאתר פסיקה הקרובה לענייננו, אין הדבר אומר שצריך להפנות לפסיקה שהקשר שלה מרוחק. הדברים נוגעים בעיקר לפסיקה אליה הפנתה המאשימה. כך, ספק אם ניתן ללמוד לענייננו מפסיקה הנוגעת למי שהחזיק 992 טבליות MDMA , 500 ריבועי נייר של LSD וכן סם מסוג חשיש (ע""פ 8731/12  דניאלי נ' מדינת ישראל (11.4.13)). כך, גם ההשוואה למי שהשליך רימון הלם למרפסת בית, יכולה לכל היותר להוליך למסקנה כי המתחם בעניינו של הנאשם – לו היה מתייחס להחזקת הרימונים בלבד – היה צריך להיות נמוך מזה שנקבע במקרה אליו הפנתה המאשימה (ת.פ. (מחוזי חיפה) 31218-10-14 מדינת ישראל נ' אסדי (11.2.15)), שם נקבע מתחם בין 8 ל 20 חודשי מאסר. הצדדים אף הפנו לפסיקה שניתנה טרם תיקון 113 ובהקשר זה אזכיר כי למעט חריגים, יש להמעיט בהפניה לפסיקה זו שכן היא אינה מפרידה בין המתחם לבין העונש בתוך המתחם (ור' בנדון האמור ע""פ 1127/13 גברזגיי נ' מדינת ישראל, פסקה 6 (15.1.14)). בכפוף לקשיים לעיל במציאת פסיקה במקרים דומים, אפנה לת.פ. (שלום עכו) 6532-03-14 מדינת ישראל נ' רעד (3.7.14) – באותו מקרה הורשע הנאשם בהחזקת 8 רימוני הלם וכן בהחזקת תחמושת בכמות גדולה יחסית. נקבע מתחם בין 8 ל 18 חודשי מאסר, ודינו של הנאשם נגזר ל 14 חודשי מאסר (הודה בפתח משפטו, צעיר, עברו אינו מכביד).",דיון ומסקנות,דיון והכרעה
ME-17-12-22830-699,"בשים לב לכלל האמור לעיל, סבורני כי באם היה עומד בפניי האישום הנוגע לנשיאת האמל""ח לבדו, היה נקבע מתחם של בין מספר חודשי מאסר, שיכול וירוצו בעבודות שירות ועד כשנת מאסר. הוא הדין לגבי החזקת הסמים, היינו - באם היה עומד בפניי רק אישום זה ובנתוני התיק, היה נקבע המתחם לעיל.",דיון ומסקנות,דיון והכרעה
ME-17-12-22830-699,"לנוכח כלל האמור לעיל, בשים לב שהמתחם שיש לקבוע הינו כולל ומתייחס הן להחזקת הסם, הן לנשיאת האמל""ח והן לעבירת התעבורה, בשים לב לסוג וכמות האמל""ח והסמים אותם הוביל הנאשם ולכלל הנסיבות שפורטו לעיל, בשים לב לערכים החברתיים שנפגעו מביצוע העבירות ולאחר שעיינתי בפסיקה הקרובה ככל שניתן לענייננו ובשים לב, כאמור, לכך כי המתחם צריך להתייחס לשלושת סוגי העבירות ולכך כי שילוב זה מהווה נסיבה של ממש לחומרה, אני קובע את מתחם העונש הראוי בין 10 ל 24 חודשי מאסר.",דיון ומסקנות,דיון והכרעה
ME-17-12-22830-699,"לגבי הנסיבות שאינן קשורות בביצוע העבירות, יש לשקול לזכות הנאשם את נתוניו הבסיסיים והם – העובדה שמדובר באדם צעיר, נעדר עבר פלילי ומאליו יוצא שלא ריצה מעולם מאסר בפועל. עוד יש לזקוף לזכותו את הודייתו בפתח משפטו. לחובת הנאשם אפנה להתרשמות שירות המבחן ממנו – שהתבססה הן על הגרסה המרחיקה והמיתממת שמסר לקצינת המבחן, הן מהתרשמותם הבלתי אמצעית והן על כלל נתוניו. לצערי, הנאשם לא השכיל להיעזר בכלים ששירות המבחן יודע להציע ולכן השאלה באם יש מקום לסטות לקולא מהמתחם לעיל שנקבע, מטעמי שיקום, נותרה תיאורטית ובלתי ריאלית. עם זאת, סברתי שיש לקבוע את עונשו של הנאשם באזור הגבול התחתון של המתחם כך שמחד, יהיה בעונש כדי להביא לידי ביטוי את הרכיב הגמולי שבמטרות הענישה וכן לשדר לנאשם מסר מרתיע ומציב גבולות, אך מנגד, שלא יהיה ממושך יתר על המידה ובשים לב להשפעותיו השליליות של מאסר בפועל על מי שזו לו הפעם הראשונה מאחורי סורג ובריח כאסיר (ור' בהקשר זה האמור בדו""ח ועדת דורנר (הועדה הציבורית לבחינת מדיניות הענישה והטיפול בעבריינים), עמ' 26 והמובאות שם).",דיון ומסקנות,דיון והכרעה
ME-17-12-22830-699,שנים עשר (12) חודשי מאסר בפועל. מתקופה זו יש לנכות את התקופה בה היה עצור במסגרת הליך זה – מיום 21.11.17 ועד 16.1.18.,"סוף דבר, אני משית על הנאשם את העונשים הבאים:",דיון והכרעה
ME-17-12-22830-699,"הנני דן את הנאשם למאסר לתקופה של 10 חודשים, וזאת על תנאי למשך שלוש שנים מיום שחרורו, והתנאי הוא כי הנאשם לא יעבור עבירת נשק מסוג פשע.","סוף דבר, אני משית על הנאשם את העונשים הבאים:",דיון והכרעה
ME-17-12-22830-699,"הנני דן את הנאשם למאסר לתקופה של 5 חודשים, וזאת על תנאי למשך שלוש שנים מיום שחרורו, והתנאי הוא כי הנאשם לא יעבור עבירת נשק מסוג עוון.","סוף דבר, אני משית על הנאשם את העונשים הבאים:",דיון והכרעה
ME-17-12-22830-699,"הנני דן את הנאשם למאסר לתקופה של 10 חודשים, וזאת על תנאי למשך שלוש שנים מיום שחרורו, והתנאי הוא כי הנאשם לא יעבור עבירת סמים מסוג פשע.","סוף דבר, אני משית על הנאשם את העונשים הבאים:",דיון והכרעה
ME-17-12-22830-699,"הנני דן את הנאשם למאסר לתקופה של 5 חודשים, וזאת על תנאי למשך שלוש שנים מיום שחרורו, והתנאי הוא כי הנאשם לא יעבור עבירת סמים מסוג עוון.","סוף דבר, אני משית על הנאשם את העונשים הבאים:",דיון והכרעה
ME-17-12-22830-699,"קנס בסכום של 4,000 ₪ או 20 ימי מאסר תמורתו. הקנס ישולם עד ליום 1.1.19.","סוף דבר, אני משית על הנאשם את העונשים הבאים:",דיון והכרעה
ME-17-12-22830-699,"אני פוסל את הנאשם מלקבל או מלהחזיק רישיון נהיגה לתקופה של  6 חודשים בפועל, וזאת החל מיום שחרורו.","סוף דבר, אני משית על הנאשם את העונשים הבאים:",דיון והכרעה
