verdict,text,part,mapped_category
SH-14-02-28659-762,"ב""כ הנאשם הציג פסיקה לתמיכה בטענותיו. סקירת הענישה הנוהגת מלמדת על פערים משמעותיים ביותר בין מספר חודשי מאסר לבין חודשי מאסר ארוכים, אולם, לא בכדי גזרי הדין אותם הגיש ב""כ הנאשם הם מהשנים 2000 ו-2007, שכן מאז ועד היום בית המשפט העליון חזר וציין כי יש להחמיר בעבירות אלה ולהטיל בגינם עונשי מאסר. בהתאם למדיניות זו ניכרת מגמת החמרה בענישה בעבירות בנשק. (ר' ע""פ 6294/10 אמין אלקיעאן ואח' נ' מדינת ישראל (ניתן 13.02.11), רע""פ דואהרי נ' מדינת ישראל (ניתן 25.4.12), ע""פ 3401/11 שלאעטה ואח' נ' מדינת ישראל (ניתן 10.1.12), ע""פ 7502/12 כוויס נ' מדינת ישראל (ניתן 25.6.13) יוער כי בפסקי דין אלה מדובר בהחזקת אקדח בעוד שבמקרה שבפני מדובר בהחזקת תת מקלע שהוא כלי נשק בעל פוטנציאל נזק רב יותר).",מדיניות הענישה הנוהגת ,דיון והכרעה
SH-14-02-28659-762,"במסגרת הנסיבות הקשורות בביצוע העבירה (סעיף 40ט לחוק), יש לתת את הדעת לשיקולים הבאים:",מדיניות הענישה הנוהגת ,דיון והכרעה
SH-14-02-28659-762,"הנאשם החזיק בתת מקלע עם מחסנית וכדורים תואמים, ומטרת ההחזקה היתה לצורכי הגנה עצמית, כך שפוטנציאל הנזק הטמון בהחזקת נשק מסוג זה הוא רב.",מדיניות הענישה הנוהגת ,דיון והכרעה
SH-14-02-28659-762,"הנאשם טען כי קיבל את הנשק במסגרת עבודתו בביטחון המסכל הפלסטיני. ראשית אציין כי האישור אותו הציג הנאשם לא עולה בקנה אחד עם סוג הנשק והחברה המייצרת נשק זה. באישור (נ/1) נכתב כי הנאשם קיבל נשק מסוג ""ברטה"", קרי אקדח קטן, בעוד שהנאשם החזיק בפועל בתת מקלע מסוג ""קרל גוסטב"". שנית, החזקת הנשק מתוקף עבודתו במנגנון שעצם החברות בו אסורה בוודאי שאינו יכול להוות נסיבה לקולא.",מדיניות הענישה הנוהגת ,דיון והכרעה
SH-14-02-28659-762,"בהתאם לתיקון 113 לחוק העונשין (סעיף 40יג), סבורני כי מתחם העונש ההולם נע בין 8 חודשי מאסר לבין 24 חודשי מאסר.",מדיניות הענישה הנוהגת ,דיון והכרעה
SH-14-02-28659-762,"בגזירת העונש המתאים לנאשם, בגדרי מתחם העונש ההולם, יש להתחשב בנסיבות שאינן קשורות בביצוע העבירה (סעיף 40יא). במסגרת זו מן הראוי לתת את הדעת לנסיבות הבאות:",העונש המתאים ,דיון והכרעה
SH-14-02-28659-762,"הפגיעה של העונש בנאשם, לרבות בשל גילו;  הנאשם בן 35, מנהל אורח חיים נורמטיבי, נשוי ואב לשלושה ילדים קטנים, סובל ממחלה כרונית, מפרנס יחיד של משפחתו ושל הוריו החולים. בעקבות ההליכים הנאשם נקלע לחובות כבדים ומצבו הכלכלי התערער, שכן הנאשם שהה במעצר במשך כחודש ובהמשך שהה במעצר בית מלא למשך ארבעה חודשים.",העונש המתאים ,דיון והכרעה
SH-14-02-28659-762,"נטילת האחריות של הנאשם על מעשיו, וחזרתו למוטב או מאמציו לחזור למוטב; הנאשם לקח אחריות למעשיו בהזדמנות ראשונה ואף שיתף פעולה עם השוטרים עוד בשלב החיפוש והחקירה.",העונש המתאים ,דיון והכרעה
SH-14-02-28659-762,עברו הפלילי של הנאשם או העדרו. לנאשם הרשעה קודמת משנת 2003 שבגינה נדון לעונש במדרג נמוך.,העונש המתאים ,דיון והכרעה
SH-14-02-28659-762,"עוד יש לתת דגש לשיקולי הרתעת הרבים, כפי שהדגיש כב' השופט שוהם בע""פ 7502/12 עת חזר על ההלכה שנקבעה ברע""פ 2718/04 אבו דאחל נ' מדינת ישראל :",העונש המתאים ,דיון והכרעה
SH-14-02-28659-762,"""הסכנה הטמונה בעבירה החמורה של החזקת נשק מצדיקה הטלת עונשי מאסר לריצוי בפועל גם על מי שזו עבירתו הראשונה. בבוא בית המשפט לשקול את הענישה בעבירות מסוג זה, עליו לתת משקל נכבד יותר לאינטרס הציבורי ולצורך להרתיע עבריינים בכוח מלבצע עבירות דומות, על פני הנסיבות האישיות של העבריין"" (וראו גם, ע""פ 6583/06 אדהאם נ' מדינת ישראל (5.12.2006); ע""פ 2839/05 אל קאדר נ' מדינת ישראל (17.11.2005)).",העונש המתאים ,דיון והכרעה
SH-14-02-28659-762,"באיזון בין השיקולים השונים, סבורני כי יש לגזור על הנאשם עונש מאסר ברף הנמוך של המתחם.",העונש המתאים ,דיון והכרעה
SH-14-02-28659-762,"במקרה דנן, לא קיימים שיקולים אשר מצדיקים סטייה מהמתחם, לחומרה או לקולא. שיקול ההגנה על שלום הציבור אינו מצדיק החמרה בעונשו של הנאשם. השיקול השיקומי אינו מצדיק הקלה בעונשו.",סוגיית הסטייה מן מהמתחם,דיון והכרעה
SH-14-02-28659-762,"למרות המלצת שירות המבחן להטלת עונש של מאסר אשר ירוצה בעבודות שירות ומאסר על תנאי, נוכח חומרת עבירת החזקת הנשק והצורך לתת דגש להרתעת הרבים לא מצאתי לחרוג ממתחם העונש ההולם מטעמי שיקום, אלא התחשבתי בהמלצת שירות המבחן בקביעת העונש המתאים.",סוגיית הסטייה מן מהמתחם,דיון והכרעה
SH-14-02-28659-762,"העובדה כי הנאשם מנהל אורח חיים נורמטיבי וכי הוא והוריו סובלים מבעיות רפואיות אינה מצביעה על היותו משוקם, אלא מדובר על נסיבות אישיות. מכאן שהנאשם אינו נכנס בגדרי סעיף 40ד לחוק העונשין ואין לראות בנאשם כמי שהשתקם. כפי שקבע כב' השופט רובינשטין ברע""פ 6443/12 ליצקי נ' מדינת ישראל בפיסקה ו' (פורסם ביום 09.09.12), ""הרי שאותן ""נסיבות מיוחדות"" אין משמעם ניהולם של חיים נורמטיבים גרידא, דבר המצופה מכל אדם ואדם אלא שנדרש דבר מה מעבר לכך.""",סוגיית הסטייה מן מהמתחם,דיון והכרעה
SH-14-02-28659-762,"עוד יצוין בהקשר זה, כפי שנפסק ברע""פ 2258/13 אליהו מאירוב נ' מדינת ישראל (ניתן 30.4.13 שם בפסקה 13),""כי על אף חשיבות המלצותיו של שירות המבחן, גזירת הדין נעשית בידי הערכאה השיפוטית ומכאן שעמדת שירות המבחן, אינה אלא אחד השיקולים העומדים בפני בית המשפט בבואו לגזור את דינו של הנאשם – לעיתים יאמץ בית המשפט את המלצת שירות המבחן במלואה, לעיתים יאמץ אותה בחלקה ולעיתים ידחה אותה מכל וכל. כל עניין ונסיבותיו הוא, וכל מקרה ייבחן לגופו, תוך מתן משקל ראוי להמלצת שירות המבחן"".",סוגיית הסטייה מן מהמתחם,דיון והכרעה
SH-14-02-28659-762,לאור כל האמור לעיל החלטתי להטיל על הנאשם את העונשים כדלהלן:,סוגיית הסטייה מן מהמתחם,דיון והכרעה
SH-14-02-28659-762,"10 חודשי מאסר, בניכוי ימי מעצרו 11.2.14-6.3.14.",סוגיית הסטייה מן מהמתחם,דיון והכרעה
SH-14-02-28659-762,8 חודשי מאסר. הנאשם לא ירצה עונש זה אלא אם יעבור בתוך שנתיים מיום שחרורו על העבירה בה הורשע.,סוגיית הסטייה מן מהמתחם,דיון והכרעה
